date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260918,1101,台泥,54.78,52.93,51.72,50.74
20260918,1102,亞泥,81.85,80.82,80.19,79.61
20260918,1103,嘉泥,80.19,78.87,77.51,76.64
20260918,1104,環泥,73.23,70.52,68.55,67.79
20260918,1108,幸福,78.62,77.09,75.51,74.79
20260918,1109,信大,79.65,77.28,75.67,72.96
20260918,1110,東泥,94.05,93.2,92.18,91.42
20260918,1201,味全,63.84,61.32,60.11,59.24
20260918,1203,味王,90.94,89.62,88.23,86.76
20260918,1210,大成,65.14,63.26,61.83,60.94
20260918,1213,大飲,81.16,78.62,78.62,77.04
20260918,1215,卜蜂,56.27,54.74,53.4,52.79
20260918,1216,統一,89.58,88.34,87.24,86.19
20260918,1217,愛之味,61.92,58.74,57.02,54.12
20260918,1218,泰山,66.99,65.71,64.23,63.3
20260918,1219,福壽,64.2,62.05,60.63,59.11
20260918,1220,台榮,67.88,65.46,62.95,60.48
20260918,1225,福懋油,89.46,88.34,87.82,86.76
20260918,1227,佳格,67.15,65.78,65.34,64.33
20260918,1229,聯華,66.09,64.67,63.75,63.08
20260918,1231,聯華食,64.8,63.62,63.62,63.62
20260918,1232,大統益,73.51,72.9,72.04,72.04
20260918,1233,天仁,75.86,71.72,69.51,68.44
20260918,1234,黑松,83.05,79.54,76.09,74.29
20260918,1235,興泰,96.36,95.78,95.42,95.42
20260918,1236,宏亞,83.66,83.14,83.14,78.77
20260918,1240,茂生農經,69.69,62.55,53.07,49.16
20260918,1256,鮮活果汁-KY,59.9,57.36,52.06,47.11
20260918,1259,安心,78.33,76.65,74.24,71.16
20260918,1264,德麥,47.19,44.55,36.75,24.84
20260918,1268,漢來美食,78.11,72.16,72.16,72.16
20260918,1294,漢田生技,60.22,55.15,51.04,44.0
20260918,1295,生合,57.92,54.2,52.16,44.91
20260918,1301,台塑,75.33,74.26,73.36,72.59
20260918,1303,南亞,86.37,85.37,84.64,83.84
20260918,1304,台聚,61.3,59.73,58.67,57.82
20260918,1305,華夏,52.05,49.64,49.06,48.61
20260918,1307,三芳,80.16,78.37,77.54,77.3
20260918,1308,亞聚,53.11,51.07,50.73,49.95
20260918,1309,台達化,46.89,45.5,44.62,43.94
20260918,1310,台苯,30.87,27.44,25.51,24.82
20260918,1312,國喬,60.09,58.22,56.8,56.14
20260918,1313,聯成,68.68,66.66,64.97,63.93
20260918,1314,中石化,42.83,38.81,36.14,34.43
20260918,1315,達新,81.67,75.41,72.02,71.05
20260918,1316,上曜,41.9,38.29,34.57,33.34
20260918,1319,東陽,80.22,77.73,76.82,76.04
20260918,1321,大洋,70.54,63.9,59.96,53.63
20260918,1323,永裕,70.58,68.33,63.02,61.23
20260918,1324,地球,66.27,63.86,62.1,60.81
20260918,1325,恆大,48.73,46.73,45.95,44.85
20260918,1326,台化,83.04,82.06,81.23,80.42
20260918,1336,台翰,51.32,44.31,40.81,38.52
20260918,1337,再生-KY,47.24,43.24,41.43,39.1
20260918,1338,廣華-KY,44.16,40.74,36.47,34.27
20260918,1339,昭輝,75.22,74.52,73.6,72.42
20260918,1340,勝悅-KY,35.16,30.33,29.9,28.15
20260918,1341,富林-KY,83.71,79.08,77.84,75.97
20260918,1342,八貫,59.04,55.93,53.34,51.25
20260918,1402,遠東新,89.1,88.16,87.58,87.04
20260918,1409,新纖,61.47,59.86,58.77,57.87
20260918,1410,南染,77.06,73.58,71.29,68.39
20260918,1413,宏洲,76.07,73.91,72.47,69.55
20260918,1414,東和,88.57,86.67,85.22,82.85
20260918,1416,廣豐,56.27,53.56,52.09,50.65
20260918,1417,嘉裕,57.97,53.82,51.27,48.25
20260918,1418,東華,71.58,64.32,62.11,58.96
20260918,1419,新紡,90.94,89.28,87.24,85.53
20260918,1423,利華,83.31,80.36,75.41,74.48
20260918,1432,大魯閣,54.84,53.87,53.3,53.3
20260918,1434,福懋,72.04,70.31,69.57,68.61
