date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260828,1101,台泥,56.29,54.58,53.4,52.39
20260828,1102,亞泥,81.65,80.53,79.84,79.31
20260828,1103,嘉泥,80.36,78.89,77.54,76.79
20260828,1104,環泥,72.97,70.4,68.23,67.33
20260828,1108,幸福,78.71,76.8,75.57,74.85
20260828,1109,信大,79.87,77.25,75.38,72.91
20260828,1110,東泥,94.17,93.33,92.32,91.4
20260828,1201,味全,63.95,61.68,60.2,59.16
20260828,1203,味王,90.92,89.6,88.22,86.75
20260828,1210,大成,65.02,63.12,61.9,61.01
20260828,1213,大飲,81.33,79.83,78.63,77.05
20260828,1215,卜蜂,56.61,55.42,54.51,53.62
20260828,1216,統一,89.81,88.51,87.42,86.32
20260828,1217,愛之味,61.59,58.42,56.72,54.2
20260828,1218,泰山,67.22,65.71,64.05,62.94
20260828,1219,福壽,64.03,62.27,60.89,59.1
20260828,1220,台榮,67.64,65.44,62.91,60.44
20260828,1225,福懋油,89.66,88.52,88.0,87.29
20260828,1227,佳格,67.38,66.06,65.55,64.56
20260828,1229,聯華,65.9,64.48,63.57,62.95
20260828,1231,聯華食,64.71,63.64,63.64,63.31
20260828,1232,大統益,73.49,72.88,72.04,72.04
20260828,1233,天仁,75.66,71.52,69.31,68.24
20260828,1234,黑松,83.05,79.54,76.09,74.29
20260828,1235,興泰,96.36,95.78,95.42,95.42
20260828,1236,宏亞,83.44,82.91,82.91,78.54
20260828,1240,茂生農經,69.69,62.55,53.07,49.16
20260828,1256,鮮活果汁-KY,59.9,57.36,52.06,47.11
20260828,1259,安心,78.28,76.6,74.19,71.11
20260828,1264,德麥,47.26,44.62,38.98,24.84
20260828,1268,漢來美食,78.11,72.16,72.16,72.16
20260828,1294,漢田生技,60.04,54.97,50.86,43.82
20260828,1295,生合,57.92,54.2,52.16,44.91
20260828,1301,台塑,74.67,73.61,72.69,71.86
20260828,1303,南亞,86.68,85.7,84.92,84.19
20260828,1304,台聚,60.91,59.46,58.47,57.71
20260828,1305,華夏,51.85,49.66,48.98,48.03
20260828,1307,三芳,80.59,79.12,78.12,77.88
20260828,1308,亞聚,52.79,51.02,50.44,49.65
20260828,1309,台達化,46.4,44.95,43.87,42.73
20260828,1310,台苯,30.39,26.93,25.02,23.48
20260828,1312,國喬,59.81,57.82,56.54,55.36
20260828,1313,聯成,68.19,66.31,64.7,63.72
20260828,1314,中石化,40.66,36.75,33.87,32.12
20260828,1315,達新,81.1,75.41,72.02,71.05
20260828,1316,上曜,42.71,38.34,34.92,33.21
20260828,1319,東陽,80.09,78.05,77.01,75.95
20260828,1321,大洋,70.65,63.82,60.48,53.36
20260828,1323,永裕,70.53,68.28,62.97,61.18
20260828,1324,地球,66.23,63.8,62.04,60.75
20260828,1325,恆大,47.86,46.73,45.95,44.85
20260828,1326,台化,81.92,80.89,79.97,79.22
20260828,1336,台翰,52.49,46.14,41.88,38.45
20260828,1337,再生-KY,47.81,43.83,41.83,39.1
20260828,1338,廣華-KY,44.03,40.61,36.38,34.18
20260828,1339,昭輝,75.31,75.31,73.54,72.36
20260828,1340,勝悅-KY,34.65,30.33,29.9,28.15
20260828,1341,富林-KY,83.7,79.08,77.84,75.97
20260828,1342,八貫,58.93,56.97,52.61,51.58
20260828,1402,遠東新,89.19,88.33,87.71,87.21
20260828,1409,新纖,62.91,61.23,60.07,59.11
20260828,1410,南染,76.26,73.43,71.14,68.24
20260828,1413,宏洲,76.01,73.85,72.41,69.49
20260828,1414,東和,88.53,87.11,85.74,82.93
20260828,1416,廣豐,56.47,53.49,52.03,50.08
20260828,1417,嘉裕,58.36,53.75,51.21,48.21
20260828,1418,東華,71.51,64.29,62.11,58.94
20260828,1419,新紡,90.42,89.32,87.51,85.53
20260828,1423,利華,83.33,80.38,75.41,74.48
20260828,1432,大魯閣,54.51,54.09,53.52,53.52
20260828,1434,福懋,72.0,70.31,69.43,68.79
20260828,1435,中福,94.87,93.55,93.05,93.05
20260828,1436,華友聯,76.34,74.64,73.15,72.24
20260828,1437,勤益控,79.63,75.63,71.87,67.2
20260828,1438,三地開發,82.91,80.53,79.23,76.64
20260828,1439,雋揚,85.59,82.13,79.89,75.93
20260828,1440,南紡,78.26,76.29,74.78,73.41
20260828,1441,大東,65.0,61.77,60.89,58.35
20260828,1442,名軒,87.47,84.88,82.89,79.28
20260828,1443,立益物流,89.92,85.54,84.57,82.64
20260828,1444,力麗,64.06,62.33,61.1,60.02
20260828,1445,大宇,69.17,64.22,60.97,60.21
20260828,1446,宏和,66.0,63.51,62.62,62.62
20260828,1447,力鵬,69.99,68.07,66.79,65.82
20260828,1449,佳和,38.47,36.46,33.16,32.46
20260828,1451,年興,63.88,59.25,57.9,56.65
20260828,1452,宏益,49.32,46.78,41.62,38.44
20260828,1453,大將,75.67,74.37,73.7,73.7
20260828,1454,台富,81.7,80.52,78.92,77.51
20260828,1455,集盛,67.02,64.96,64.28,63.25
20260828,1456,怡華,85.74,84.36,82.83,80.89
20260828,1457,宜進,74.89,72.2,69.98,68.55
20260828,1459,聯發,84.13,81.9,79.02,78.01
20260828,1460,宏遠,71.94,69.42,67.6,65.22
20260828,1463,強盛新,81.5,77.75,75.51,74.98
20260828,1464,得力,61.78,58.53,56.1,54.42
20260828,1465,偉全,72.92,68.05,65.89,62.38
20260828,1466,聚隆,68.63,66.98,63.83,62.09
20260828,1467,南緯,67.22,64.42,62.74,59.72
20260828,1468,昶和,97.55,97.22,96.81,96.81
20260828,1470,大統新創,86.7,81.26,77.44,70.26
20260828,1471,首利,21.89,18.32,16.92,16.92
20260828,1472,三洋實業,81.75,77.3,71.74,69.84
20260828,1473,台南,71.81,70.77,69.78,69.22
20260828,1474,弘裕,59.23,56.3,53.15,53.15
20260828,1475,業旺,76.28,73.32,70.21,68.99
20260828,1476,儒鴻,80.04,76.95,75.44,74.18
20260828,1477,聚陽,60.18,56.51,52.03,50.25
20260828,1503,士電,73.41,72.29,71.35,70.86
20260828,1504,東元,70.87,69.63,68.67,68.07
20260828,1506,正道,77.08,73.85,71.96,71.35
20260828,1512,瑞利,54.0,50.05,47.91,47.91
20260828,1513,中興電,45.83,43.54,42.17,40.74
20260828,1514,亞力,41.08,38.28,35.23,33.93
20260828,1515,力山,49.39,46.05,44.4,41.47
20260828,1516,川飛,64.82,62.47,58.69,58.69
20260828,1517,利奇,48.86,46.94,45.92,44.67
20260828,1519,華城,73.8,71.53,69.68,67.41
20260828,1521,大億,68.06,67.41,66.44,66.44
20260828,1522,堤維西,57.98,55.72,54.3,52.4
20260828,1524,耿鼎,38.39,36.37,35.95,35.45
20260828,1525,江申,89.35,89.35,86.62,86.62
20260828,1526,日馳,37.98,31.19,29.94,29.94
20260828,1527,鑽全,33.34,31.25,29.26,28.67
20260828,1528,恩德,30.93,29.09,28.77,28.26
20260828,1529,樂事綠能,45.8,43.97,43.1,41.87
20260828,1530,亞崴,75.47,72.63,71.8,70.06
20260828,1531,高林股,64.36,58.71,54.52,54.03
20260828,1532,勤美,66.34,62.42,60.09,58.76
20260828,1533,車王電,63.27,59.76,54.78,52.11
20260828,1535,中宇,75.67,75.25,75.25,75.25
20260828,1536,和大,34.34,31.72,28.97,28.36
20260828,1537,廣隆,51.57,49.28,44.88,42.81
20260828,1538,正峰,78.45,75.36,70.77,70.77
20260828,1539,巨庭,61.11,60.48,60.48,60.48
20260828,1540,喬福,34.98,28.41,25.29,23.22
20260828,1541,錩泰,83.76,82.38,80.72,79.46
20260828,1558,伸興,37.61,30.37,18.67,14.38
20260828,1560,中砂,64.45,58.71,53.57,48.12
20260828,1563,巧新,49.66,44.35,40.94,37.82
20260828,1565,精華,16.61,11.94,10.41,10.41
20260828,1568,倉佑,64.98,62.27,58.82,57.19
20260828,1569,濱川,52.37,46.85,45.97,44.8
20260828,1570,力肯,55.13,50.2,46.39,44.49
20260828,1580,新麥,38.65,37.46,33.52,29.88
20260828,1582,信錦,30.83,28.56,26.28,25.7
20260828,1583,程泰,91.25,90.3,90.3,89.51
20260828,1584,精剛,41.14,38.62,38.08,36.54
