date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260529,1101,台泥,54.77,52.96,51.66,50.56
20260529,1102,亞泥,81.19,79.94,79.03,78.36
20260529,1103,嘉泥,79.08,77.52,76.26,75.48
20260529,1104,環泥,73.75,70.14,68.79,67.91
20260529,1108,幸福,80.88,78.09,76.87,75.92
20260529,1109,信大,79.71,76.75,74.7,72.81
20260529,1110,東泥,93.96,93.34,92.6,91.72
20260529,1201,味全,63.26,61.15,59.92,59.41
20260529,1203,味王,91.04,89.55,88.15,86.68
20260529,1210,大成,62.65,60.88,59.77,58.68
20260529,1213,大飲,82.22,80.75,80.75,77.46
20260529,1215,卜蜂,63.73,62.88,61.02,60.13
20260529,1216,統一,88.39,87.11,85.87,84.82
20260529,1217,愛之味,59.99,57.32,55.7,53.31
20260529,1218,泰山,68.57,66.67,64.89,63.79
20260529,1219,福壽,61.71,60.03,58.3,56.81
20260529,1220,台榮,67.51,65.32,62.84,60.37
20260529,1225,福懋油,89.09,87.71,86.88,86.17
20260529,1227,佳格,67.38,65.9,65.22,64.54
20260529,1229,聯華,64.93,63.55,62.88,62.08
20260529,1231,聯華食,64.64,63.57,63.57,62.91
20260529,1232,大統益,73.7,73.09,72.26,72.26
20260529,1233,天仁,74.11,69.97,68.44,67.37
20260529,1234,黑松,83.27,79.78,76.35,74.33
20260529,1235,興泰,96.53,95.41,94.99,94.99
20260529,1236,宏亞,83.53,82.99,82.25,77.87
20260529,1240,茂生農經,69.67,62.52,53.03,49.12
20260529,1256,鮮活果汁-KY,61.27,55.92,52.35,47.12
20260529,1259,安心,75.33,73.65,71.24,71.24
20260529,1264,德麥,48.64,44.63,38.99,24.84
20260529,1268,漢來美食,77.98,72.21,72.21,72.21
20260529,1294,漢田生技,56.71,53.67,42.57,39.84
20260529,1295,生合,55.56,53.06,46.68,44.11
20260529,1301,台塑,72.89,71.72,70.84,70.18
20260529,1303,南亞,84.94,83.91,83.18,82.43
20260529,1304,台聚,60.12,58.61,57.62,57.02
20260529,1305,華夏,51.13,49.65,48.34,48.18
20260529,1307,三芳,80.48,79.41,78.73,78.27
20260529,1308,亞聚,51.39,49.79,48.62,48.3
20260529,1309,台達化,47.1,45.25,43.88,43.66
20260529,1310,台苯,30.21,27.26,25.05,23.5
20260529,1312,國喬,53.0,49.9,48.26,46.46
