date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20251121,1217,愛之味,59.29,56.31,55.22,52.18
20251121,1233,天仁,72.6,68.54,66.29,65.22
20251121,1304,台聚,60.37,58.98,58.12,57.0
20251121,1305,華夏,54.17,52.8,51.79,51.05
20251121,1308,亞聚,52.13,50.71,50.14,49.85
20251121,1319,東陽,85.43,83.35,82.29,81.05
20251121,1323,永裕,68.6,64.8,59.6,58.71
20251121,1325,恆大,46.28,45.81,44.21,43.11
20251121,1402,遠東新,90.24,89.39,88.74,88.37
20251121,1409,新纖,63.47,61.87,60.71,60.1
20251121,1410,南染,74.64,72.27,69.81,66.91
20251121,1414,東和,87.35,86.13,84.17,82.95
20251121,1438,三地開發,81.54,79.35,77.97,75.41
20251121,1443,立益物流,88.88,83.7,82.68,80.63
20251121,1447,力鵬,70.55,69.01,67.15,66.3
20251121,1452,宏益,46.55,43.0,39.43,36.18
20251121,1455,集盛,64.98,63.21,62.3,61.1
20251121,1460,宏遠,67.27,64.1,62.38,60.01
20251121,1467,南緯,66.32,64.43,63.28,60.32
20251121,1471,首利,24.2,20.25,19.38,19.38
20251121,1474,弘裕,59.45,56.53,51.85,51.85
20251121,1527,鑽全,29.59,27.48,26.08,24.76
20251121,1535,中宇,76.15,75.37,75.37,75.37
20251121,1563,巧新,39.47,34.69,31.97,28.9
20251121,1582,信錦,32.14,28.08,25.29,23.41
20251121,1584,精剛,37.15,35.63,33.56,32.04
20251121,1586,和勤,71.46,67.28,65.99,61.61
20251121,1614,三洋電,82.6,79.43,76.62,74.31
20251121,1617,榮星,74.0,72.3,71.47,68.75
20251121,1626,艾美特-KY,67.31,64.34,62.07,59.67
20251121,1709,和益,60.44,56.91,53.58,51.31
20251121,1723,中碳,51.95,49.99,48.89,47.4
20251121,1733,五鼎,38.09,36.48,31.33,29.38
20251121,1734,杏輝,44.86,40.3,37.42,36.53
20251121,1737,臺鹽,62.31,59.88,58.48,56.69
20251121,1760,寶齡富錦,41.4,36.35,34.66,32.49
20251121,1799,易威,67.4,66.67,66.14,65.44
20251121,1805,寶徠,77.11,72.59,71.03,68.28
20251121,1808,潤隆,100.0,100.0,100.0,100.0
20251121,1810,和成,67.03,64.74,63.15,61.42
20251121,1906,寶隆,74.94,73.93,72.19,69.84
20251121,2024,志聯,82.51,80.96,80.96,80.96
20251121,2035,唐榮,96.71,96.71,96.5,96.24
20251121,2412,中華電,78.98,78.21,77.68,77.13
20251121,2414,精技,57.84,52.73,50.61,47.82
20251121,2505,國揚,78.61,77.53,74.87,74.16
20251121,2535,達欣工,60.25,55.47,54.71,53.39
20251121,2606,裕民,70.54,68.95,68.17,67.08
20251121,2610,華航,69.87,68.31,67.31,66.49
20251121,2618,長榮航,71.91,70.55,69.4,68.51
20251121,2731,雄獅,55.94,51.47,49.79,45.95
20251121,2816,旺旺保,78.82,76.5,75.02,74.21
20251121,3038,全台,36.53,34.31,30.38,26.49
20251121,3045,台灣大,91.79,90.89,90.31,89.51
20251121,3050,鈺德,51.28,48.33,46.1,44.91
20251121,3227,原相,36.94,30.63,29.25,25.67
20251121,3313,斐成,75.32,73.71,72.18,72.18
20251121,3413,京鼎,47.06,43.68,39.35,36.97
20251121,3434,哲固,36.81,32.95,24.97,22.69
20251121,3617,碩天,68.88,62.32,59.46,56.46
20251121,3705,永信,67.75,65.98,62.94,60.3
20251121,4527,方土霖,63.82,62.52,60.65,59.47
20251121,4744,皇將,32.9,29.51,21.88,18.89
20251121,4905,台聯電,81.52,78.25,69.68,63.38
20251121,4961,天鈺,43.08,40.81,38.46,34.58
20251121,5209,新鼎,57.25,53.44,53.44,53.44
20251121,5306,桂盟,69.28,66.71,65.7,65.05
20251121,5511,德昌,60.88,57.07,54.56,50.59
20251121,5609,中菲行,54.06,49.98,46.25,45.64
20251121,5876,上海商銀,87.62,85.02,83.2,81.96
20251121,6180,橘子,51.89,50.49,48.48,47.51
20251121,6534,正瀚-創,81.29,77.72,77.08,75.33
20251121,6576,逸達,61.79,58.94,56.28,54.06
20251121,6605,帝寶,68.22,65.88,63.84,61.02
20251121,6680,鑫創電子,72.06,67.69,67.69,64.24
20251121,7718,友鋮,76.98,72.89,69.72,65.98
20251121,8109,博大,53.7,47.62,42.89,36.33
20251121,8342,益張,71.11,66.66,66.66,63.73
20251121,8409,商之器,45.75,42.56,40.36,37.76
20251121,8908,欣雄,87.93,86.25,86.01,85.17
20251121,9946,三發地產,80.94,78.23,77.84,76.99
