date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260605,1101,台泥,55.22,53.41,52.1,51.05
20260605,1102,亞泥,81.23,80.1,79.4,79.0
20260605,1103,嘉泥,79.2,77.52,76.36,75.47
20260605,1104,環泥,73.61,70.08,68.75,68.0
20260605,1108,幸福,80.74,78.03,76.8,75.85
20260605,1109,信大,79.64,76.81,74.75,72.86
20260605,1110,東泥,93.9,93.39,92.53,91.46
20260605,1201,味全,63.17,61.14,59.89,59.38
20260605,1203,味王,91.04,89.55,88.15,86.68
20260605,1210,大成,63.02,61.25,59.68,58.61
20260605,1213,大飲,82.22,80.75,80.75,77.46
20260605,1215,卜蜂,62.26,61.25,59.42,57.97
20260605,1216,統一,88.52,87.21,86.03,85.06
20260605,1217,愛之味,60.18,57.28,55.63,53.06
20260605,1218,泰山,68.9,66.89,64.97,63.84
20260605,1219,福壽,61.91,59.82,58.28,56.79
20260605,1220,台榮,67.52,65.33,62.85,60.38
20260605,1225,福懋油,89.26,87.7,86.87,86.16
20260605,1227,佳格,67.04,65.57,64.96,64.28
20260605,1229,聯華,65.07,63.76,62.98,62.19
20260605,1231,聯華食,64.64,63.57,63.57,62.91
20260605,1232,大統益,73.67,73.06,72.23,72.23
20260605,1233,天仁,74.25,70.1,68.57,67.5
20260605,1234,黑松,83.26,79.77,76.34,74.32
20260605,1235,興泰,96.53,95.41,94.99,94.99
20260605,1236,宏亞,83.52,82.98,82.26,77.88
20260605,1240,茂生農經,69.66,62.52,53.03,49.12
20260605,1256,鮮活果汁-KY,61.19,55.92,52.35,47.12
20260605,1259,安心,76.57,73.65,71.24,71.24
20260605,1264,德麥,48.57,44.63,38.99,24.84
20260605,1268,漢來美食,77.96,72.19,72.19,72.19
20260605,1294,漢田生技,56.71,53.67,42.57,39.84
20260605,1295,生合,55.58,53.06,46.68,44.11
20260605,1301,台塑,73.36,72.26,71.3,70.67
20260605,1303,南亞,86.06,85.07,84.31,83.67
20260605,1304,台聚,60.62,59.24,58.25,57.65
20260605,1305,華夏,51.64,49.89,48.66,48.51
20260605,1307,三芳,81.29,80.22,79.17,78.74
20260605,1308,亞聚,51.58,49.96,48.89,48.12
20260605,1309,台達化,46.53,44.63,43.78,43.56
20260605,1310,台苯,30.09,26.7,24.75,23.33
20260605,1312,國喬,50.82,48.13,46.94,45.3
20260605,1313,聯成,66.65,64.87,63.32,62.43
20260605,1314,中石化,39.41,35.56,33.05,31.07
20260605,1315,達新,80.69,75.41,71.21,70.24
20260605,1316,上曜,39.55,34.9,31.58,29.46
20260605,1319,東陽,84.0,81.9,80.64,80.34
20260605,1321,大洋,69.7,63.1,59.44,53.49
20260605,1323,永裕,70.68,67.97,61.78,60.88
20260605,1324,地球,66.65,63.63,61.87,59.28
20260605,1325,恆大,48.09,46.02,45.24,44.14
20260605,1326,台化,82.37,81.29,80.47,79.79
20260605,1336,台翰,50.03,44.12,41.58,38.24
20260605,1337,再生-KY,48.11,43.76,40.41,38.41
20260605,1338,廣華-KY,42.33,39.46,36.13,32.05
20260605,1339,昭輝,74.44,74.44,73.52,72.32
20260605,1340,勝悅-KY,35.4,31.15,30.72,28.99
20260605,1341,富林-KY,85.03,80.45,77.84,75.97
20260605,1342,八貫,56.51,54.07,51.58,51.58
20260605,1402,遠東新,87.0,85.99,85.32,84.66
20260605,1409,新纖,67.55,66.11,65.21,64.26
20260605,1410,南染,75.82,72.07,70.8,66.32
20260605,1413,宏洲,75.75,73.59,72.16,69.23
20260605,1414,東和,88.15,86.77,84.31,82.84
20260605,1416,廣豐,55.16,52.02,50.23,49.27
20260605,1417,嘉裕,57.81,52.9,51.1,48.08
20260605,1418,東華,71.4,64.24,62.1,58.95
20260605,1419,新紡,90.68,89.1,87.28,85.56
20260605,1423,利華,81.68,80.13,77.31,74.59
20260605,1432,大魯閣,54.84,53.92,53.92,53.92
20260605,1434,福懋,71.84,70.05,69.02,68.33
20260605,1435,中福,94.89,93.56,93.06,93.06
20260605,1436,華友聯,78.09,76.63,75.82,74.02
20260605,1437,勤益控,79.35,75.08,70.84,67.07
20260605,1438,三地開發,83.17,80.3,78.94,76.35
20260605,1439,雋揚,85.0,80.02,78.58,74.65
20260605,1440,南紡,77.76,75.75,74.24,72.85
20260605,1441,大東,65.0,61.77,60.89,58.35
20260605,1442,名軒,86.29,83.32,80.25,77.6
20260605,1443,立益物流,89.78,85.4,84.36,81.08
20260605,1444,力麗,65.0,63.7,61.91,60.66
20260605,1445,大宇,68.76,64.52,61.2,59.67
20260605,1446,宏和,67.91,65.87,64.98,63.69
20260605,1447,力鵬,71.29,69.48,67.74,66.46
20260605,1449,佳和,39.22,37.55,33.19,32.5
20260605,1451,年興,63.01,59.3,57.88,56.63
20260605,1452,宏益,48.57,45.74,41.16,37.89
20260605,1453,大將,75.96,74.34,73.67,73.67
20260605,1454,台富,81.77,80.56,78.97,77.56
20260605,1455,集盛,66.73,64.8,64.14,62.96
20260605,1456,怡華,84.99,84.05,82.66,80.7
20260605,1457,宜進,74.54,71.68,69.68,67.65
20260605,1459,聯發,85.52,83.01,80.88,79.1
20260605,1460,宏遠,72.08,69.47,67.81,65.32
20260605,1463,強盛新,81.16,77.14,74.9,74.37
20260605,1464,得力,60.83,57.94,55.82,54.11
20260605,1465,偉全,72.03,68.03,65.98,62.35
20260605,1466,聚隆,72.65,67.93,65.49,64.6
20260605,1467,南緯,66.37,64.02,63.19,59.8
20260605,1468,昶和,97.58,97.23,96.81,96.81
20260605,1470,大統新創,87.64,81.51,77.7,71.54
20260605,1471,首利,23.28,19.76,18.33,17.67
20260605,1472,三洋實業,80.64,74.17,71.23,69.33
20260605,1473,台南,72.54,70.54,69.59,69.03
20260605,1474,弘裕,59.35,56.35,52.71,52.71
20260605,1475,業旺,76.28,73.32,70.21,68.99
20260605,1476,儒鴻,81.93,79.06,76.75,75.48
20260605,1477,聚陽,63.47,59.88,56.13,53.57
20260605,1503,士電,75.52,74.72,73.77,73.43
20260605,1504,東元,73.28,72.44,71.57,70.94
20260605,1506,正道,76.93,73.88,71.98,71.69
20260605,1512,瑞利,53.89,49.94,47.8,47.8
20260605,1513,中興電,43.53,41.53,40.32,39.22
20260605,1514,亞力,51.53,47.63,44.47,43.47
20260605,1515,力山,51.09,47.34,44.6,41.67
20260605,1516,川飛,64.35,62.14,58.36,58.36
20260605,1517,利奇,48.49,46.62,45.29,43.65
20260605,1519,華城,75.49,73.04,70.6,67.85
20260605,1521,大億,68.08,67.43,66.46,66.46
20260605,1522,堤維西,57.69,54.85,54.04,52.39
20260605,1524,耿鼎,38.67,36.63,35.76,35.28
20260605,1525,江申,88.09,88.09,86.15,86.15
20260605,1526,日馳,36.96,31.19,29.94,29.94
20260605,1527,鑽全,31.61,29.61,27.71,27.12
20260605,1528,恩德,33.48,31.83,31.42,30.94
20260605,1529,樂事綠能,46.16,44.36,42.11,40.32
20260605,1530,亞崴,75.43,72.63,71.8,70.06
20260605,1531,高林股,63.69,57.96,54.94,54.03
20260605,1532,勤美,65.35,61.11,58.76,57.01
20260605,1533,車王電,63.34,59.82,54.84,52.17
20260605,1535,中宇,75.5,75.09,75.09,75.09
20260605,1536,和大,35.05,31.78,29.88,28.6
20260605,1537,廣隆,51.76,50.08,44.77,42.7
20260605,1538,正峰,78.45,75.36,70.77,70.77
20260605,1539,巨庭,60.9,59.6,58.44,58.44
20260605,1540,喬福,33.91,28.62,25.28,23.04
20260605,1541,錩泰,83.75,82.37,80.71,79.45
20260605,1558,伸興,34.48,25.17,14.31,8.61
20260605,1560,中砂,65.82,60.24,53.74,48.86
20260605,1563,巧新,47.25,41.86,38.49,34.65
20260605,1565,精華,18.42,12.97,9.91,6.22
20260605,1568,倉佑,67.18,63.54,60.77,58.24
20260605,1569,濱川,52.05,47.78,46.34,45.7
20260605,1570,力肯,56.14,48.3,46.9,45.3
20260605,1580,新麥,40.79,39.6,29.88,29.88
20260605,1582,信錦,36.25,33.66,31.79,30.49
20260605,1583,程泰,91.25,90.3,90.3,89.51
20260605,1584,精剛,41.26,39.31,38.44,36.46
20260605,1586,和勤,72.01,68.76,67.31,65.58
20260605,1587,吉茂,47.26,40.75,38.98,37.81
20260605,1589,永冠-KY,28.57,24.63,23.28,21.01
20260605,1590,亞德客-KY,73.44,63.26,56.2,53.12
20260605,1591,駿吉-KY,18.08,12.67,10.84,8.54
20260605,1593,祺驊,49.92,42.01,42.01,35.4
20260605,1595,川寶,45.52,41.88,38.22,36.66
20260605,1597,直得,52.72,46.62,44.42,40.25
20260605,1598,岱宇,60.49,58.03,55.37,52.83
20260605,1599,宏佳騰,64.87,62.89,59.93,57.36
20260605,1603,華電,72.09,71.64,69.54,69.08
20260605,1604,聲寶,58.39,55.72,54.27,53.11
20260605,1605,華新,73.86,72.79,72.26,71.62
20260605,1608,華榮,66.36,65.02,63.81,62.71
20260605,1609,大亞,32.15,30.34,28.8,27.92
20260605,1611,中電,54.59,51.18,49.45,46.85
20260605,1612,宏泰,62.07,59.36,57.6,57.0
20260605,1614,三洋電,82.74,79.59,77.29,75.58
20260605,1615,大山,80.39,78.04,77.34,76.9
20260605,1616,億泰,60.36,58.76,58.13,55.85
20260605,1617,榮星,75.7,73.25,73.25,70.05
20260605,1618,合機,56.52,55.5,54.18,53.74
20260605,1623,大東電,78.23,77.5,74.45,74.45
20260605,1626,艾美特-KY,69.68,66.4,63.11,60.07
20260605,1702,南僑,56.31,55.65,54.78,53.63
20260605,1707,葡萄王,56.17,52.55,48.85,45.17
20260605,1708,東鹼,49.25,47.51,45.04,42.48
20260605,1709,和益,62.45,58.61,55.28,52.77
20260605,1710,東聯,61.78,59.86,58.17,56.15
20260605,1711,永光,43.64,41.26,40.29,39.15
20260605,1712,興農,57.24,53.21,49.28,46.5
20260605,1713,國化,72.59,69.28,66.55,66.55
20260605,1714,和桐,64.6,61.97,60.23,58.37
20260605,1717,長興,65.83,63.49,61.64,59.62
20260605,1718,中纖,57.16,54.26,52.67,51.38
20260605,1720,生達,65.2,62.79,62.09,59.46
20260605,1721,三晃,39.92,38.06,35.04,34.1
20260605,1722,台肥,64.71,62.38,60.57,58.93
20260605,1723,中碳,52.15,49.67,48.52,47.75
20260605,1725,元禎,94.21,93.96,93.55,93.1
20260605,1726,永記,85.84,85.02,85.02,84.03
20260605,1727,中華化,52.3,50.62,48.93,48.93
20260605,1730,花仙子,57.3,56.65,56.65,53.73
20260605,1731,美吾華,56.31,53.51,53.51,51.39
20260605,1732,毛寶,46.4,46.4,46.4,44.13
20260605,1733,五鼎,40.46,38.18,36.03,31.29
20260605,1734,杏輝,47.34,44.05,41.46,39.6
20260605,1735,日勝化,78.76,77.66,77.66,77.66
20260605,1736,喬山,87.36,86.32,84.25,82.56
20260605,1737,臺鹽,63.61,61.7,59.56,59.13
20260605,1742,台蠟,81.13,77.42,72.98,71.92
20260605,1752,南光,63.97,63.06,61.09,57.6
20260605,1760,寶齡富錦,42.56,37.58,35.87,33.89
20260605,1762,中化生,45.42,42.74,39.93,37.59
20260605,1773,勝一,75.72,72.67,70.06,69.74
20260605,1776,展宇,67.12,60.65,51.24,43.92
20260605,1777,生泰,59.45,57.26,55.79,51.67
20260605,1781,合世,43.27,33.0,30.03,26.22
20260605,1783,和康生,63.53,59.51,57.12,55.15
20260605,1784,訊聯,28.91,23.7,22.36,15.61
20260605,1785,光洋科,47.07,44.81,42.74,41.68
20260605,1786,科妍,51.24,47.08,45.34,45.34
20260605,1788,杏昌,50.0,46.68,42.21,40.1
20260605,1789,神隆,76.93,75.69,74.9,74.69
20260605,1795,美時,57.45,55.35,54.58,53.15
20260605,1796,金穎生技,55.7,52.45,49.4,45.18
20260605,1799,易威,68.11,67.07,66.49,66.49
20260605,1802,台玻,77.2,76.56,76.07,75.39
20260605,1805,寶徠,77.98,73.33,72.22,69.5
20260605,1806,冠軍,74.41,72.76,71.16,70.3
20260605,1808,潤隆,79.58,78.52,78.05,77.65
20260605,1809,中釉,53.06,50.78,48.73,47.21
20260605,1810,和成,67.42,64.98,63.35,62.22
20260605,1813,寶利徠,48.54,40.57,37.64,33.69
20260605,1815,富喬,35.4,34.21,33.49,32.24
20260605,1817,凱撒衛,65.2,61.22,58.44,58.44
20260605,1903,士紙,80.82,78.62,77.79,74.61
20260605,1904,正隆,65.65,64.2,62.81,61.45
20260605,1905,華紙,71.5,70.57,69.51,68.95
20260605,1906,寶隆,74.33,73.29,72.48,69.54
20260605,1907,永豐餘,84.31,82.83,81.84,80.73
20260605,1909,榮成,66.29,64.08,62.92,61.7
20260605,2002,中鋼,52.32,50.31,49.31,48.68
20260605,2006,東和鋼鐵,79.02,77.01,75.21,73.57
20260605,2007,燁興,76.58,76.24,75.98,75.66
20260605,2008,高興昌,92.13,91.32,91.32,90.8
20260605,2009,第一銅,57.92,57.03,56.42,55.93
20260605,2010,春源,70.25,68.31,66.42,65.73
20260605,2012,春雨,84.09,79.84,77.23,74.97
20260605,2013,中鋼構,79.6,78.42,78.12,77.24
20260605,2014,中鴻,49.46,48.22,47.33,46.77
20260605,2015,豐興,88.23,85.07,83.62,82.21
20260605,2017,官田鋼,61.82,58.9,57.63,57.22
20260605,2020,美亞,50.0,48.12,46.35,44.66
20260605,2022,聚亨,39.69,38.26,36.78,36.51
20260605,2023,燁輝,78.86,77.93,77.47,77.11
20260605,2024,志聯,82.95,81.4,80.72,80.72
20260605,2025,千興,63.16,61.74,61.0,60.5
20260605,2027,大成鋼,73.68,71.81,70.76,69.89
20260605,2028,威致,83.76,82.65,81.99,81.19
20260605,2029,盛餘,71.25,69.77,69.1,68.3
20260605,2030,彰源,46.58,45.23,44.07,42.39
20260605,2031,新光鋼,55.63,53.34,51.64,50.21
20260605,2032,新鋼,58.84,53.61,50.82,48.71
20260605,2033,佳大,74.1,70.52,68.66,59.53
20260605,2034,允強,48.93,44.92,43.46,42.09
20260605,2035,唐榮,96.69,96.69,96.48,96.22
20260605,2038,海光,54.48,52.53,51.4,50.46
20260605,2049,上銀,69.59,64.33,61.99,60.23
20260605,2059,川湖,67.44,63.39,59.78,57.77
20260605,2061,風青,57.04,49.05,34.36,32.89
20260605,2062,橋椿,62.18,57.69,56.64,54.87
20260605,2063,世鎧,54.02,47.76,41.53,39.74
20260605,2064,晉椿,82.68,73.36,73.36,72.09
20260605,2065,世豐,52.91,49.56,46.35,43.25
20260605,2066,世德,68.45,60.86,59.39,53.56
20260605,2067,嘉鋼,56.5,52.25,49.07,49.07
20260605,2069,運錩,61.89,59.34,54.27,52.77
20260605,2070,精湛,54.39,50.7,47.35,47.35
20260605,2072,世紀風電,75.92,73.25,72.5,72.08
20260605,2073,雄順,75.07,68.95,63.93,53.47
20260605,2101,南港,64.46,62.3,60.7,58.65
20260605,2102,泰豐,80.23,78.42,77.41,76.02
20260605,2103,台橡,54.1,51.37,50.51,48.98
20260605,2104,國際中橡,45.72,42.15,39.13,37.29
20260605,2105,正新,81.69,80.44,79.82,79.3
20260605,2106,建大,79.93,77.57,76.37,74.95
20260605,2107,厚生,61.53,58.46,56.9,55.97
20260605,2108,南帝,70.56,68.78,67.49,65.32
20260605,2109,華豐,74.68,71.26,69.54,66.65
20260605,2114,鑫永銓,64.9,61.45,58.05,56.77
20260605,2115,六暉-KY,70.01,65.83,61.19,58.48
20260605,2201,裕隆,63.4,61.86,60.77,59.42
20260605,2204,中華,73.84,72.88,71.75,71.08
20260605,2206,三陽工業,84.0,83.21,81.81,80.64
20260605,2207,和泰車,89.36,86.13,84.53,83.22
20260605,2208,台船,55.85,53.66,51.89,51.05
20260605,2211,長榮鋼,82.8,81.37,80.15,78.69
20260605,2221,大甲,64.71,64.71,64.71,64.71
20260605,2227,裕日車,93.51,93.51,93.27,93.27
20260605,2228,劍麟,55.53,55.53,53.88,53.88
20260605,2230,泰茂,46.22,41.92,36.82,28.84
20260605,2231,為升,67.87,63.4,62.82,62.82
20260605,2233,宇隆,54.13,50.65,41.46,36.92
20260605,2235,謚源,83.74,80.94,80.94,75.95
20260605,2236,百達-KY,74.73,70.03,67.92,66.58
20260605,2239,英利-KY,79.99,78.73,78.73,78.04
20260605,2241,艾姆勒,39.09,33.25,29.1,28.3
20260605,2243,宏旭-KY,59.48,52.71,44.59,39.21
20260605,2247,汎德永業,76.71,75.58,74.78,72.71
20260605,2248,華勝-KY,79.52,78.42,77.03,71.79
20260605,2250,IKKA-KY,52.32,51.06,48.97,48.97
20260605,2254,巨鎧精密-創,92.32,89.98,87.77,86.4
20260605,2258,鴻華先進-創,93.74,93.35,93.04,92.62
20260605,2301,光寶科,80.14,78.37,77.01,75.25
20260605,2302,麗正,63.94,61.61,60.4,58.76
20260605,2303,聯電,77.15,76.09,75.24,74.6
20260605,2305,全友,66.93,65.69,63.04,62.16
20260605,2308,台達電,83.4,80.36,78.21,76.2
20260605,2312,金寶,51.64,49.77,48.35,47.34
20260605,2313,華通,61.86,60.0,58.21,56.33
20260605,2314,台揚,9.42,6.36,3.81,3.06
20260605,2316,楠梓電,64.28,61.46,58.02,55.56
20260605,2317,鴻海,70.96,69.8,69.05,68.31
20260605,2321,東訊,70.8,70.8,70.8,67.91
20260605,2323,中環,44.98,41.27,39.74,38.05
20260605,2324,仁寶,64.3,62.69,61.63,60.64
20260605,2327,國巨*,74.05,72.06,70.49,69.06
20260605,2328,廣宇,42.04,40.87,38.9,37.55
20260605,2329,華泰,53.22,51.75,50.82,50.16
20260605,2330,台積電,88.12,87.06,86.14,85.42
20260605,2331,精英,58.16,56.36,54.92,54.1
20260605,2332,友訊,45.34,41.54,39.74,38.51
20260605,2337,旺宏,52.02,50.02,48.42,47.46
20260605,2338,光罩,49.19,47.91,45.92,44.87
20260605,2340,台亞,37.87,35.62,34.26,32.82
20260605,2342,茂矽,43.06,42.45,41.11,37.87
20260605,2344,華邦電,73.98,72.65,71.71,71.05
20260605,2345,智邦,71.01,66.2,60.33,57.02
20260605,2347,聯強,88.64,87.28,86.26,85.18
20260605,2348,海悅,70.13,68.13,67.72,67.12
20260605,2349,錸德,30.1,27.85,25.52,23.46
20260605,2351,順德,73.72,71.82,65.8,62.52
20260605,2352,佳世達,48.45,46.24,44.91,43.36
20260605,2353,宏碁,39.77,38.17,36.94,36.05
20260605,2354,鴻準,45.69,44.48,43.61,43.0
20260605,2355,敬鵬,39.7,35.8,33.49,31.67
20260605,2356,英業達,73.42,72.2,71.48,70.56
20260605,2357,華碩,74.56,71.53,68.53,64.27
20260605,2359,所羅門,45.52,43.42,41.32,38.16
20260605,2360,致茂,71.17,64.25,59.36,55.14
20260605,2362,藍天,79.93,78.1,77.43,76.26
20260605,2363,矽統,37.21,35.08,34.12,32.55
20260605,2364,倫飛,55.02,55.02,51.35,51.35
20260605,2365,昆盈,24.19,20.82,19.27,18.46
20260605,2367,燿華,27.22,25.59,24.58,24.06
20260605,2368,金像電,78.49,74.77,73.04,70.3
20260605,2369,菱生,36.22,35.23,33.93,33.21
20260605,2371,大同,48.02,45.82,44.43,43.1
20260605,2373,震旦行,87.23,87.23,86.03,86.03
20260605,2374,佳能,30.51,27.91,26.61,25.01
20260605,2375,凱美,31.69,30.82,29.59,28.01
20260605,2376,技嘉,69.98,67.57,64.58,62.76
20260605,2377,微星,58.58,56.65,55.49,53.46
20260605,2379,瑞昱,74.53,67.94,63.33,58.94
20260605,2380,虹光,44.73,40.43,38.9,37.28
20260605,2382,廣達,85.79,84.39,83.03,81.77
20260605,2383,台光電,68.82,63.8,59.53,56.23
20260605,2385,群光,79.67,76.63,74.49,73.12
20260605,2387,精元,58.53,57.03,55.58,53.24
20260605,2388,威盛,66.71,65.59,64.36,62.72
20260605,2390,云辰,38.59,35.1,34.45,33.09
20260605,2392,正崴,48.48,46.8,44.84,43.97
20260605,2393,億光,66.37,62.88,60.03,58.16
20260605,2395,研華,85.23,81.82,79.55,77.65
20260605,2397,友通,71.11,69.43,68.25,67.39
20260605,2399,映泰,35.1,33.34,31.75,28.75
20260605,2401,凌陽,39.17,36.73,34.92,33.23
20260605,2402,毅嘉,39.48,37.48,36.08,34.62
20260605,2404,漢唐,52.45,48.62,42.33,37.26
