research_id,artifact_version,model_id,signal_event_key,scenario_event_key,signal_date,stock_id,stock_name,market_regime,benchmark_index,source_signal_id,source_signal_row_sha256,source_tdcc_dataset_id,source_tdcc_dataset_hash,source_tdcc_manifest_path,source_tdcc_manifest_sha256,source_signal_snapshot_path,source_signal_snapshot_sha256,source_price_path,source_price_sha256,source_price_high_water_date,selector_contract_sha256,matched_rule_ids,matched_rule_count,rule_a_matched,rule_b_matched,rule_c_matched,rule_membership_overlap,tdcc_price_phase,overheat_bucket,is_all_thresholds,tdcc_consecutive_up_weeks,price_ret_1w_pct,price_ret_2w_pct,bb_width_percentile_120d,k_value,d_value,macd_hist,signal_close_price,scenario_id,horizon_trading_days_after_signal,entry_rule_id,entry_date,entry_price,exit_rule_id,exit_date,exit_price,stop_rule_id,return_formula,return_valid,invalid_reason,realized_return_pct,return_outcome,high_return_hit,loss_flag,mfe_pct_advisory,mae_pct_advisory,intraday_metrics_role,intraday_metrics_formal_use,same_stock_overlap_candidate,same_stock_overlap_policy,anomaly_candidate,anomaly_candidate_ids,anomaly_disposition,primary_metric_included,unresolved_candidate_retained_in_primary,price_adjustment_basis_status,pit_exact_replay,pit_replay_status,formal_operation_contract_defined,formal_use,approved_for_daily,production_selector_change,promotion_eligible,promotion_blocked,promotion_block_reason
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260123:1471,20260123:1471:fixed_d5_close,20260123,1471,首利,strong_bull,TWSE,20260123_1471_normalized,57c6bfda65b855bf4d367f36fc31f60d569f636d6107b125c8f048abac4a9608,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1471.csv,1fc12ac24d13127189c0d43de78dd66517a72b85a87190b8d02320920436bc8d,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_kd_bull_not_hot_1w10_30_2w20_50,1,False,True,False,False,overheated_after_tdcc,overheated,False,2.0,23.97959183673468,24.23312883435585,100.0,87.38839904791347,78.37026695145593,0.2167689031088289,12.15,fixed_d5_close,5,signal_close_confirmed_next_trading_day_open,20260126,13.35,signal_dplus_5_close,20260130,12.5,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,-6.367041198501866,loss,False,True,16.47940074906369,-10.1123595505618,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260123:1471,20260123:1471:fixed_d10_close,20260123,1471,首利,strong_bull,TWSE,20260123_1471_normalized,57c6bfda65b855bf4d367f36fc31f60d569f636d6107b125c8f048abac4a9608,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1471.csv,1fc12ac24d13127189c0d43de78dd66517a72b85a87190b8d02320920436bc8d,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_kd_bull_not_hot_1w10_30_2w20_50,1,False,True,False,False,overheated_after_tdcc,overheated,False,2.0,23.97959183673468,24.23312883435585,100.0,87.38839904791347,78.37026695145593,0.2167689031088289,12.15,fixed_d10_close,10,signal_close_confirmed_next_trading_day_open,20260126,13.35,signal_dplus_10_close,20260206,12.4,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,-7.116104868913853,loss,False,True,16.47940074906369,-11.610486891385763,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260306:1582,20260306:1582:fixed_d5_close,20260306,1582,信錦,mild_bull,TWSE,20260306_1582_normalized,8d28d8ce79d0437dcccf39d071ca48ae8e0f10c340063b100d96734612e074c3,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1582.csv,436571aa4945ac6006c733f2a7d8dc59184b7c200dadf52d7067656f82b85d63,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_kd_bull_not_hot_1w10_30_2w20_50,1,False,True,False,False,overheated_after_tdcc,overheated,False,3.0,24.484181568088022,33.08823529411764,100.0,84.37109088487512,77.89502623023346,1.9893238420367054,90.5,fixed_d5_close,5,signal_close_confirmed_next_trading_day_open,20260309,82.0,signal_dplus_5_close,20260313,90.3,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,10.121951219512182,win,True,False,13.04878048780489,0.0,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260306:1582,20260306:1582:fixed_d10_close,20260306,1582,信錦,mild_bull,TWSE,20260306_1582_normalized,8d28d8ce79d0437dcccf39d071ca48ae8e0f10c340063b100d96734612e074c3,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1582.csv,436571aa4945ac6006c733f2a7d8dc59184b7c200dadf52d7067656f82b85d63,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_kd_bull_not_hot_1w10_30_2w20_50,1,False,True,False,False,overheated_after_tdcc,overheated,False,3.0,24.484181568088022,33.08823529411764,100.0,84.37109088487512,77.89502623023346,1.9893238420367054,90.5,fixed_d10_close,10,signal_close_confirmed_next_trading_day_open,20260309,82.0,signal_dplus_10_close,20260320,88.2,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,7.560975609756104,win,False,False,23.17073170731707,0.0,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260320:1304,20260320:1304:fixed_d5_close,20260320,1304,台聚,correction,TWSE,20260320_1304_normalized,b8fcc6c8bfa2e608ea260035356296677286dabd88001e4753183b84620c2186,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1304.csv,8b3658580b3d23cc17c181dfc2df69afbff781887b2c9a08fe7c78d2c8bf72c8,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,all_thresholds_overheated_1w10_30_macd_hist_pos,1,False,False,True,False,price_leading_tdcc,overheated,True,1.0,17.120622568093392,14.885496183206117,95.0,66.61303722614487,54.72603055662971,0.16829594691008154,15.05,fixed_d5_close,5,signal_close_confirmed_next_trading_day_open,20260323,15.45,signal_dplus_5_close,20260327,16.2,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,4.854368932038833,win,False,False,12.621359223300965,-7.7669902912621325,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260320:1304,20260320:1304:fixed_d10_close,20260320,1304,台聚,correction,TWSE,20260320_1304_normalized,b8fcc6c8bfa2e608ea260035356296677286dabd88001e4753183b84620c2186,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1304.csv,8b3658580b3d23cc17c181dfc2df69afbff781887b2c9a08fe7c78d2c8bf72c8,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,all_thresholds_overheated_1w10_30_macd_hist_pos,1,False,False,True,False,price_leading_tdcc,overheated,True,1.0,17.120622568093392,14.885496183206117,95.0,66.61303722614487,54.72603055662971,0.16829594691008154,15.05,fixed_d10_close,10,signal_close_confirmed_next_trading_day_open,20260323,15.45,signal_dplus_10_close,20260407,17.75,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,14.886731391585762,win,True,False,26.537216828478982,-7.7669902912621325,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260320:1305,20260320:1305:fixed_d5_close,20260320,1305,華夏,correction,TWSE,20260320_1305_normalized,19b25665e9bac7eb520295cc49a5301fb7c5f0f36684c21b70334976f3ea9b3b,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1305.csv,148d9591c79f34f7f99d5c2b5f0569328f37eb7c3149fcc2493a3c0920989f25,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_kd_bull_not_hot_1w10_30_2w20_50|all_thresholds_overheated_1w10_30_macd_hist_pos,2,False,True,True,True,overheated_after_tdcc,overheated,True,2.0,22.18181818181819,26.792452830188694,100.0,82.5461501923085,70.8614346153359,0.31730786710748227,16.8,fixed_d5_close,5,signal_close_confirmed_next_trading_day_open,20260323,18.0,signal_dplus_5_close,20260327,16.75,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,-6.944444444444442,loss,False,True,5.277777777777781,-11.111111111111116,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260320:1305,20260320:1305:fixed_d10_close,20260320,1305,華夏,correction,TWSE,20260320_1305_normalized,19b25665e9bac7eb520295cc49a5301fb7c5f0f36684c21b70334976f3ea9b3b,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1305.csv,148d9591c79f34f7f99d5c2b5f0569328f37eb7c3149fcc2493a3c0920989f25,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_kd_bull_not_hot_1w10_30_2w20_50|all_thresholds_overheated_1w10_30_macd_hist_pos,2,False,True,True,True,overheated_after_tdcc,overheated,True,2.0,22.18181818181819,26.792452830188694,100.0,82.5461501923085,70.8614346153359,0.31730786710748227,16.8,fixed_d10_close,10,signal_close_confirmed_next_trading_day_open,20260323,18.0,signal_dplus_10_close,20260407,17.6,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,-2.2222222222222143,loss,False,True,11.66666666666667,-11.944444444444446,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260320:1799,20260320:1799:fixed_d5_close,20260320,1799,易威,strong_bull,TPEX,20260320_1799_normalized,8fbe925b821c1e5922877d28f94d6ada09bb2911a535529df16ba30bfa0058cc,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1799.csv,ac4c4cc1f161b488880f3889b2c4f5da95ca0641aab8e55e400b2a35dcb2ed1b,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_kd_bull_not_hot_1w10_30_2w20_50,1,False,True,False,False,overheated_after_tdcc,normal,True,7.0,15.243902439024382,30.34482758620689,77.31958762886599,75.25286413961553,73.92521645558963,1.2410220733012094,37.8,fixed_d5_close,5,signal_close_confirmed_next_trading_day_open,20260323,36.3,signal_dplus_5_close,20260327,38.5,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,6.060606060606077,win,False,False,8.539944903581276,-2.61707988980715,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,20260320:1799,20260320:1799:fixed_d10_close,20260320,1799,易威,strong_bull,TPEX,20260320_1799_normalized,8fbe925b821c1e5922877d28f94d6ada09bb2911a535529df16ba30bfa0058cc,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,data/stock_price_history/1799.csv,ac4c4cc1f161b488880f3889b2c4f5da95ca0641aab8e55e400b2a35dcb2ed1b,20260902,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_kd_bull_not_hot_1w10_30_2w20_50,1,False,True,False,False,overheated_after_tdcc,normal,True,7.0,15.243902439024382,30.34482758620689,77.31958762886599,75.25286413961553,73.92521645558963,1.2410220733012094,37.8,fixed_d10_close,10,signal_close_confirmed_next_trading_day_open,20260323,36.3,signal_dplus_10_close,20260407,41.45,none_fixed_horizon_research,(signal_DplusN_close/next_trading_day_open-1)*100,True,,14.187327823691476,win,True,False,14.187327823691476,-2.61707988980715,advisory_path_diagnostic_only,False,False,flag_only_no_exclusion_no_formal_policy,False,,not_applicable,True,False,not_formally_verified,False,blocked_no_event_time_immutable_signal_packet,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
