model_id,source_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,advisory_status,neckline_pattern_subtype,candidate_status,segment_id,segment_definition,entry_rule_a,entry_rule_c,exit_rule,future_leakage_warning,sample_size,unique_stock_count,post_confirmation_count,tdcc_any_age7_count,second_arc_ratio_ge_1p5_count,price_feature_available_count,signal_quality_count,pre60_non_bearish_count,market_bull_count,low_position_le70_count,a_evaluated_sample_size,a_win_count,a_loss_count,a_win_rate_pct,a_avg_return_pct,a_median_return_pct,a_stop_signal_low_count,a_fixed_10d_close_count,c_evaluated_sample_size,c_win_count,c_loss_count,c_win_rate_pct,c_avg_return_pct,c_median_return_pct,c_stop_signal_low_count,c_fixed_10d_close_count,evidence_summary,implementation_note,next_review_focus,approved_for_daily,production_readiness,generated_at
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,tradable_breakout_baseline_research_only,w_bottom_breakout_all_sym1p5,W-bottom neckline volume breakout; symmetry_ratio=1.5; dedup_20d_eligible=true; late_breakout_not_w=false.,Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,209,176,150,3,87,176,142,159,155,68,204,79,125,38.7255,1.6363,-1.5471,105,99,146,56,90,38.3562,1.3633,-2.0998,55,91,A-entry win_rate=38.7% over 204 evaluated rows; C-entry win_rate=38.4% over 146 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,future_filter_leakage_for_a_entry_c_entry_not_improved,w_bottom_breakout_post_confirmation_sym1p5,"Same breakout sample, additionally requiring a post-confirmation trigger after the breakout.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,A-entry metrics for this segment are not tradable as a breakout-day rule if the segment requires a later post-confirmation trigger. Use C-entry metrics for the tradable post-confirmation entry.,150,133,150,1,57,126,107,114,111,50,147,76,71,51.7007,3.0946,0.9709,51,96,146,56,90,38.3562,1.3633,-2.0998,55,91,A-entry win_rate=51.7% over 147 evaluated rows; C-entry win_rate=38.4% over 146 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,comparison_only_research_only,w_bottom_breakout_second_arc_ge_1p5_sym1p5,"Same breakout sample, additionally requiring second_arc_volume_ratio >= 1.5.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,87,75,57,2,87,77,62,67,67,25,85,27,58,31.7647,0.1443,-2.9745,48,37,56,18,38,32.1429,0.1154,-2.3972,21,35,A-entry win_rate=31.8% over 85 evaluated rows; C-entry win_rate=32.1% over 56 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,future_filter_leakage_for_a_entry_c_entry_not_improved,w_bottom_breakout_second_arc_ge_1p5_post_confirmation_sym1p5,"Same breakout sample, requiring second_arc_volume_ratio >= 1.5 and a later post-confirmation trigger.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,A-entry metrics for this segment are not tradable as a breakout-day rule if the segment requires a later post-confirmation trigger. Use C-entry metrics for the tradable post-confirmation entry.,57,49,57,1,57,52,44,46,47,17,56,26,30,46.4286,2.0482,-1.0831,20,36,56,18,38,32.1429,0.1154,-2.3972,21,35,A-entry win_rate=46.4% over 56 evaluated rows; C-entry win_rate=32.1% over 56 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,small_sample_comparison_only,w_bottom_breakout_tdcc_any_age7_sym1p5,"Same breakout sample, additionally requiring TDCC signal within 7 days.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,3,2,1,3,2,3,1,3,3,2,3,1,2,33.3333,15.8250,-3.4188,2,1,1,1,0,100.0000,26.8382,26.8382,0,1,A-entry win_rate=33.3% over 3 evaluated rows; C-entry win_rate=100.0% over 1 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,small_sample_comparison_only,w_bottom_breakout_second_arc_ge_1p5_tdcc_any_age7_sym1p5,"Same breakout sample, requiring second_arc_volume_ratio >= 1.5 and TDCC signal within 7 days.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,2,2,1,2,2,2,1,2,2,1,2,1,1,50.0000,25.4470,25.4470,1,1,1,1,0,100.0000,26.8382,26.8382,0,1,A-entry win_rate=50.0% over 2 evaluated rows; C-entry win_rate=100.0% over 1 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,tradable_breakout_day_filter_research_only,w_bottom_breakout_signal_quality_sym1p5,"Same breakout sample, additionally requiring breakout-day candle quality: locked limit-up, or close > open, body_ratio >= 0.25, upper_shadow_ratio <= 0.35, and close_location >= 0.65.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,142,120,107,1,62,142,142,130,124,51,137,55,82,40.1460,1.2944,-2.9745,69,68,104,38,66,36.5385,0.2877,-2.3176,40,64,A-entry win_rate=40.1% over 137 evaluated rows; C-entry win_rate=36.5% over 104 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,tradable_breakout_day_filter_research_only,w_bottom_breakout_pre60_non_bearish_sym1p5,"Same breakout sample, additionally requiring pre-breakout context not to be bearish: 60-session return >= -12% and 30-session return >= -8%.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,159,128,114,3,67,159,130,159,141,65,154,59,95,38.3117,1.6120,-1.9976,82,72,110,39,71,35.4545,0.8914,-2.2330,44,66,A-entry win_rate=38.3% over 154 evaluated rows; C-entry win_rate=35.5% over 110 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,tradable_breakout_day_filter_research_only,w_bottom_breakout_market_bull_sym1p5,"Same breakout sample, additionally requiring market regime strong_bull or mild_bull.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,155,130,111,3,67,155,124,141,155,58,150,57,93,38.0000,1.6442,-1.9080,82,68,108,42,66,38.8889,1.3200,-1.9198,43,65,A-entry win_rate=38.0% over 150 evaluated rows; C-entry win_rate=38.9% over 108 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,tradable_breakout_day_filter_research_only,w_bottom_breakout_signal_quality_pre60_non_bearish_sym1p5,"Same breakout sample, requiring both breakout-day candle quality and non-bearish 60/30-session pre-breakout context.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,130,108,99,1,53,130,130,130,115,49,125,50,75,40.0000,1.1342,-3.0717,63,62,96,33,63,34.3750,0.0689,-2.4002,38,58,A-entry win_rate=40.0% over 125 evaluated rows; C-entry win_rate=34.4% over 96 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
neckline_volume_breakout_confirmation,w_bottom_right_side,tdcc_weekly_ranking_formula,neckline_volume_breakout_candidate_spec,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,warning_research_variant_only,w_bottom,tradable_breakout_day_filter_research_only,w_bottom_breakout_signal_quality_pre60_non_bearish_lowpos70_sym1p5,"Same breakout sample, requiring breakout-day candle quality, non-bearish context, and 120-session low-position <= 70.",Buy next open after the neckline volume breakout date.,Buy next open after the selected post-confirmation date when a post-confirmation trigger exists.,Stop if signal-day low is broken; otherwise sell at the 10th trading-day close.,,49,43,41,0,17,49,49,49,41,49,47,19,28,40.4255,0.0174,-4.1353,22,25,39,12,27,30.7692,-1.1305,-2.6415,16,23,A-entry win_rate=40.4% over 47 evaluated rows; C-entry win_rate=30.8% over 39 evaluated rows.,This is W-bottom subtype research only. It uses the existing neckline volume breakout replay: close above neckline with normal volume confirmation or locked-limit-up exception. It does not define inverse head-and-shoulders or generic neckline breakouts.,"Do not promote yet. Optimize tradable breakout-day filters, candle-quality penalties, TDCC/revenue scoring inputs, and sell rules without using future post-confirmation as a breakout-day filter.",false,not_production_ready_research_only,2026-06-29 07:00:38 Asia/Taipei
