日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260918,臺股期貨,自營商,3420,32264766,5857,55268606,-2437,-23003840,2183,20730858,5375,51002463,-3192,-30271605
20260918,臺股期貨,投信,1187,11257965,103,977015,1084,10280950,78053,740379537,2943,27916121,75110,712463416
20260918,臺股期貨,外資及陸資,39435,371634436,36914,347963338,2521,23671098,10323,97923090,86433,819924725,-76110,-722001635
20260918,電子期貨,自營商,30,356394,85,1008154,-55,-651760,3,36011,213,2552592,-210,-2516581
20260918,電子期貨,投信,0,0,2,23968,-2,-23968,180,2157120,0,0,180,2157120
20260918,電子期貨,外資及陸資,149,1772126,85,1012528,64,759598,109,1306256,169,2025296,-60,-719040
20260918,金融期貨,自營商,61,220370,84,304097,-23,-83727,51,184661,129,467083,-78,-282422
20260918,金融期貨,投信,0,0,0,0,0,0,34,123107,0,0,34,123107
20260918,金融期貨,外資及陸資,106,383930,147,532340,-41,-148410,63,228110,92,333114,-29,-105004
20260918,小型臺指期貨,自營商,7330,17272494,7685,18116667,-355,-844172,1354,3212968,8368,19866550,-7014,-16653582
20260918,小型臺指期貨,投信,5,11859,2,4744,3,7116,90,213426,152,360453,-62,-147027
20260918,小型臺指期貨,外資及陸資,74934,176356970,68927,162226075,6007,14130896,5639,13373011,347,823090,5292,12549921
20260918,微型臺指期貨,自營商,21609,10183114,8952,4220201,12657,5962913,11660,5534120,7264,3466835,4396,2067285
20260918,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,微型臺指期貨,外資及陸資,110122,51828850,99342,46750284,10780,5078566,8374,3971621,259,123045,8115,3848576
20260918,小型電子期貨,自營商,134,199656,137,203769,-3,-4113,129,193327,301,450898,-172,-257571
20260918,小型電子期貨,投信,0,0,0,0,0,0,75,112350,0,0,75,112350
20260918,小型電子期貨,外資及陸資,429,637735,406,603440,23,34295,27,40446,0,0,27,40446
20260918,小型金融期貨,自營商,123,111410,152,137279,-29,-25869,73,66080,68,61554,5,4526
20260918,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,小型金融期貨,外資及陸資,137,124096,149,135212,-12,-11117,0,0,14,12673,-14,-12673
20260918,股票期貨,自營商,34150,12025114,52629,21905689,-18479,-9880575,63661,21460988,266496,194059111,-202835,-172598123
20260918,股票期貨,投信,30,10131,188,39745,-158,-29614,1761,5341846,218,37690,1543,5304156
20260918,股票期貨,外資及陸資,248517,127965136,255471,126300631,-6954,1664505,157264,132424807,536788,324255321,-379524,-191830514
20260918,ETF期貨,自營商,2404,868867,1731,1440200,673,-571333,9633,3739376,34360,25413653,-24727,-21674277
20260918,ETF期貨,投信,0,0,0,0,0,0,11326,11485999,45,18045,11281,11467954
20260918,ETF期貨,外資及陸資,5077,3438703,3508,2484756,1569,953948,14622,12680289,2466,2456610,12156,10223679
20260918,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260918,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260918,非金電期貨,自營商,13,2160,57,9519,-44,-7359,312,52188,30,5018,282,47170
20260918,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,非金電期貨,外資及陸資,18,3003,5,834,13,2169,128,21411,23,3847,105,17564
20260918,富櫃200期貨,自營商,0,0,0,0,0,0,0,0,15,14351,-15,-14351
20260918,富櫃200期貨,投信,0,0,0,0,0,0,29,27746,0,0,29,27746
20260918,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260918,臺灣永續期貨,自營商,11,29123,11,29123,0,0,51,135328,51,135328,0,0
20260918,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260918,臺灣生技期貨,自營商,0,0,1,213,-1,-213,0,0,9,1914,-9,-1914
20260918,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260918,半導體30期貨,自營商,5,4092,2,1622,3,2470,12,9966,2,1659,10,8307
20260918,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260918,航運期貨,自營商,0,0,0,0,0,0,1,212,14,2974,-13,-2762
20260918,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260918,東證期貨,自營商,244,198766,378,308348,-134,-109582,3,2450,131,107188,-128,-104738
20260918,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,東證期貨,外資及陸資,272,222410,139,113612,133,108798,110,90024,105,85738,5,4286
20260918,美國標普500期貨,自營商,4,6106,6,9251,-2,-3145,0,0,80,123328,-80,-123328
20260918,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,美國標普500期貨,外資及陸資,6,9171,3,4604,3,4567,21,32374,1,1542,20,30832
20260918,美國那斯達克100期貨,自營商,134,198618,127,188637,7,9982,0,0,161,240510,-161,-240510
20260918,美國那斯達克100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,美國那斯達克100期貨,外資及陸資,307,453870,226,334990,81,118880,38,56784,111,165817,-73,-109033
20260918,美國道瓊期貨,自營商,39,40584,11,11484,28,29100,69,72269,0,0,69,72269
20260918,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,美國道瓊期貨,外資及陸資,39,40608,70,72923,-31,-32315,12,12569,109,114176,-97,-101607
20260918,美國費城半導體期貨,自營商,30,27821,36,33520,-6,-5700,7,6597,58,54659,-51,-48062
20260918,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,美國費城半導體期貨,外資及陸資,50,46305,56,52202,-6,-5897,0,0,90,84816,-90,-84816
20260918,英國富時100期貨,自營商,30,16154,1,542,29,15612,8,4353,0,0,8,4353
20260918,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260918,英國富時100期貨,外資及陸資,2,1075,27,14534,-25,-13459,0,0,32,17411,-32,-17411
