日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260525,臺指選擇權,CALL,自營商,44423,646264,42010,686580,2413,-40316,22241,2012034,20147,2876558,2094,-864524
20260525,臺指選擇權,CALL,投信,0,0,45,2914,-45,-2914,2,355,397,58805,-395,-58450
20260525,臺指選擇權,CALL,外資及陸資,39042,517316,37719,501727,1323,15589,11086,2247867,7862,1474559,3224,773308
20260525,臺指選擇權,PUT,自營商,62999,462391,61607,466703,1392,-4313,29299,173561,26832,175738,2467,-2177
20260525,臺指選擇權,PUT,投信,80,1395,0,0,80,1395,93,1330,0,0,93,1330
20260525,臺指選擇權,PUT,外資及陸資,59032,498763,57492,484359,1540,14404,19759,139648,14326,105185,5433,34463
20260525,電子選擇權,CALL,自營商,1,26,1,26,0,0,565,51058,477,46295,88,4763
20260525,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260525,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260525,電子選擇權,PUT,自營商,21,802,1,30,20,772,387,1749,258,320,129,1429
20260525,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260525,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260525,金融選擇權,CALL,自營商,0,0,7,17,-7,-17,16,279,144,1192,-128,-913
20260525,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260525,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260525,金融選擇權,PUT,自營商,5,30,1,4,4,26,102,663,48,712,54,-49
20260525,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260525,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260525,股票選擇權,CALL,自營商,132,5050,184,4734,-52,316,2006,140114,1820,83324,186,56790
20260525,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260525,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,12,1060,12,37690,0,-36630
20260525,股票選擇權,PUT,自營商,212,3137,100,605,112,2532,2037,23448,1139,6578,898,16870
20260525,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260525,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,5,80,-5,-80
20260525,ETF選擇權,CALL,自營商,2,141,18,427,-16,-287,312,8885,344,10405,-32,-1520
20260525,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260525,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260525,ETF選擇權,PUT,自營商,59,1219,30,839,29,380,367,4640,323,4531,44,109
20260525,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260525,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
