日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260528,臺股期貨,自營商,10254,91308112,7730,68986113,2524,22321999,8355,73312811,4471,39275105,3884,34037706
20260528,臺股期貨,投信,420,3677467,926,8120866,-506,-4443399,50140,439617492,5373,47109389,44767,392508103
20260528,臺股期貨,外資及陸資,97173,867914680,97718,873296653,-545,-5381973,16585,145414472,74781,655704587,-58196,-510290115
20260528,電子期貨,自營商,104,1221829,101,1181052,3,40777,28,321384,133,1526574,-105,-1205190
20260528,電子期貨,投信,0,0,0,0,0,0,135,1549530,0,0,135,1549530
20260528,電子期貨,外資及陸資,320,3733306,344,4005147,-24,-271841,32,367296,209,2398902,-177,-2031606
20260528,金融期貨,自營商,44,116673,47,124276,-3,-7603,22,57829,171,450411,-149,-392582
20260528,金融期貨,投信,0,0,0,0,0,0,12,31615,0,0,12,31615
20260528,金融期貨,外資及陸資,224,593456,230,609431,-6,-15975,147,387286,163,429440,-16,-42154
20260528,小型臺指期貨,自營商,19085,42652809,20718,46269729,-1633,-3616920,2172,4779769,12593,27659873,-10421,-22880104
20260528,小型臺指期貨,投信,0,0,4,8768,-4,-8768,92,201659,87,190700,5,10959
20260528,小型臺指期貨,外資及陸資,219717,491338063,226357,506121974,-6640,-14783911,3112,6821406,3472,7613991,-360,-792585
20260528,微型臺指期貨,自營商,26063,11679455,43332,19335258,-17269,-7655803,1849,820757,36447,16005294,-34598,-15184537
20260528,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260528,微型臺指期貨,外資及陸資,250868,112338600,256953,115066250,-6085,-2727649,5217,2287113,684,299859,4533,1987254
20260528,小型電子期貨,自營商,318,464275,183,269419,135,194855,62,88968,105,150650,-43,-61682
20260528,小型電子期貨,投信,0,0,4,5733,-4,-5733,63,90389,0,0,63,90389
20260528,小型電子期貨,外資及陸資,957,1400429,962,1408535,-5,-8105,14,20087,2,2870,12,17217
20260528,小型金融期貨,自營商,39,25789,76,50319,-37,-24530,25,16466,43,28315,-18,-11849
20260528,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260528,小型金融期貨,外資及陸資,120,79412,106,70178,14,9233,3,1976,0,0,3,1976
20260528,股票期貨,自營商,62023,28067578,56803,22796051,5220,5271528,58854,15577002,366878,265423521,-308024,-249846519
20260528,股票期貨,投信,6313,2259993,80,253930,6233,2006063,42991,24265123,253,49237,42738,24215886
20260528,股票期貨,外資及陸資,531444,264570617,544249,269669118,-12805,-5098502,153007,146763676,682703,418649196,-529696,-271885520
20260528,ETF期貨,自營商,5281,2795591,6568,2892090,-1287,-96499,11388,3188811,34919,22083111,-23531,-18894300
20260528,ETF期貨,投信,0,0,0,0,0,0,4306,3492270,50,20355,4256,3471915
20260528,ETF期貨,外資及陸資,9685,7621038,10806,8535521,-1121,-914482,18727,15146402,3407,2106518,15320,13039884
20260528,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260528,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260528,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260528,非金電期貨,自營商,14,19957,26,36880,-12,-16924,64,90453,42,59208,22,31245
20260528,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260528,非金電期貨,外資及陸資,34,48391,33,46899,1,1492,0,0,17,24143,-17,-24143
20260528,富櫃200期貨,自營商,10,10302,19,19561,-9,-9259,6,6127,23,23485,-17,-17358
20260528,富櫃200期貨,投信,0,0,0,0,0,0,29,29612,0,0,29,29612
20260528,富櫃200期貨,外資及陸資,10,10280,0,0,10,10280,4,4084,0,0,4,4084
20260528,臺灣永續期貨,自營商,152,380865,152,380865,0,0,112,275529,112,275529,0,0
20260528,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260528,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260528,臺灣生技期貨,自營商,1,178,3,530,-2,-353,0,0,11,1926,-11,-1926
20260528,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260528,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
