日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260706,臺指選擇權,CALL,自營商,25064,309952,20379,224765,4685,85187,23230,1209780,19533,1383401,3697,-173621
20260706,臺指選擇權,CALL,投信,5,224,100,4367,-95,-4144,6,459,1641,96564,-1635,-96105
20260706,臺指選擇權,CALL,外資及陸資,24532,340793,23610,340905,922,-112,7629,444343,7435,779079,194,-334736
20260706,臺指選擇權,PUT,自營商,23033,195347,20548,227552,2485,-32205,31386,462356,24259,435485,7127,26871
20260706,臺指選擇權,PUT,投信,0,0,0,0,0,0,87,299,0,0,87,299
20260706,臺指選擇權,PUT,外資及陸資,19930,301013,18398,279333,1532,21680,20030,312363,12310,211260,7720,101103
20260706,電子選擇權,CALL,自營商,2,31,0,0,2,31,170,5093,151,4529,19,564
20260706,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260706,電子選擇權,PUT,自營商,0,0,2,44,-2,-44,136,2630,93,1950,43,680
20260706,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260706,金融選擇權,CALL,自營商,128,1722,31,118,97,1605,366,11704,620,12105,-254,-401
20260706,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260706,金融選擇權,PUT,自營商,0,0,103,1109,-103,-1109,192,1298,301,2951,-109,-1653
20260706,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260706,股票選擇權,CALL,自營商,16,332,6,2564,10,-2232,1560,92654,2216,65744,-656,26910
20260706,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,3111,59,18292,-43,-15181
20260706,股票選擇權,PUT,自營商,1,11,0,0,1,11,1850,72987,815,8556,1035,64431
20260706,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,454,70,37178,-68,-36724
20260706,ETF選擇權,CALL,自營商,0,0,0,0,0,0,177,4719,178,2224,-1,2495
20260706,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260706,ETF選擇權,PUT,自營商,0,0,0,0,0,0,266,1740,146,370,120,1370
20260706,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
