日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260924,臺股期貨,自營商,4020,38698985,2570,24746953,1450,13952031,3312,31921475,4832,46534201,-1520,-14612726
20260924,臺股期貨,投信,125,1203395,820,7893777,-695,-6690382,75780,729382500,2916,28066500,72864,701316000
20260924,臺股期貨,外資及陸資,36223,348409564,37132,357153247,-909,-8743683,9675,93125404,86706,834633936,-77031,-741508532
20260924,電子期貨,自營商,47,576294,19,233388,28,342906,14,171741,200,2452000,-186,-2280259
20260924,電子期貨,投信,0,0,0,0,0,0,177,2170020,0,0,177,2170020
20260924,電子期貨,外資及陸資,75,919030,119,1457031,-44,-538000,99,1213740,177,2170020,-78,-956280
20260924,金融期貨,自營商,26,93503,32,115310,-6,-21807,28,100430,124,444763,-96,-344333
20260924,金融期貨,投信,0,0,0,0,0,0,34,121951,0,0,34,121951
20260924,金融期貨,外資及陸資,59,212442,65,233784,-6,-21343,68,243902,177,634864,-109,-390962
20260924,小型臺指期貨,自營商,5079,12219151,4483,10792179,596,1426973,679,1635444,7202,17359855,-6523,-15724411
20260924,小型臺指期貨,投信,0,0,1,2405,-1,-2405,87,209344,103,247844,-16,-38500
20260924,小型臺指期貨,外資及陸資,69760,167736766,73290,176218699,-3530,-8481934,2538,6107609,3414,8215204,-876,-2107595
20260924,微型臺指期貨,自營商,10501,5056166,13221,6362059,-2720,-1305894,5732,2759934,9178,4445120,-3446,-1685186
20260924,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,微型臺指期貨,外資及陸資,103131,49605639,110475,53136319,-7344,-3530680,655,315220,3928,1890439,-3273,-1575219
20260924,小型電子期貨,自營商,78,119194,107,163293,-29,-44099,90,138089,227,347878,-137,-209789
20260924,小型電子期貨,投信,0,0,0,0,0,0,75,114938,0,0,75,114938
20260924,小型電子期貨,外資及陸資,288,440152,279,426447,9,13705,8,12260,6,9195,2,3065
20260924,小型金融期貨,自營商,41,36881,32,28781,9,8100,103,92360,32,28694,71,63666
20260924,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,小型金融期貨,外資及陸資,68,61129,86,77311,-18,-16181,0,0,43,38558,-43,-38558
20260924,股票期貨,自營商,26864,13423691,34130,18801921,-7266,-5378230,67866,22714574,308701,227307227,-240835,-204592653
20260924,股票期貨,投信,111,1319356,0,0,111,1319356,4729,9621006,218,38165,4511,9582841
20260924,股票期貨,外資及陸資,222638,128703356,226330,131970423,-3692,-3267067,172059,142119489,584047,359991637,-411988,-217872148
20260924,ETF期貨,自營商,1573,813698,4243,1969235,-2670,-1155537,9329,3250826,37787,28229138,-28458,-24978312
20260924,ETF期貨,投信,0,0,0,0,0,0,11326,11732886,45,17969,11281,11714917
20260924,ETF期貨,外資及陸資,3856,2880721,3699,2571753,157,308969,16280,14960664,2502,2530013,13778,12430651
20260924,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260924,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,非金電期貨,自營商,5,824,39,6435,-34,-5611,290,47715,72,11865,218,35850
20260924,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,非金電期貨,外資及陸資,32,5274,3,493,29,4781,98,16116,15,2467,83,13649
20260924,富櫃200期貨,自營商,0,0,0,0,0,0,0,0,16,15290,-16,-15290
20260924,富櫃200期貨,投信,0,0,0,0,0,0,29,27712,0,0,29,27712
20260924,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,臺灣永續期貨,自營商,0,0,0,0,0,0,18,49266,18,49266,0,0
20260924,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,臺灣生技期貨,自營商,3,618,0,0,3,618,0,0,6,1236,-6,-1236
20260924,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,半導體30期貨,自營商,9,7609,11,9318,-2,-1708,20,16980,12,10168,8,6812
20260924,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,航運期貨,自營商,0,0,0,0,0,0,1,213,34,7260,-33,-7047
20260924,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,東證期貨,自營商,563,460437,649,531247,-86,-70810,20,16219,163,132199,-143,-115980
20260924,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,東證期貨,外資及陸資,522,427749,445,364302,77,63447,21,17032,12,9731,9,7301
20260924,美國標普500期貨,自營商,8,12414,0,0,8,12414,0,0,62,96209,-62,-96209
20260924,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,美國標普500期貨,外資及陸資,0,0,8,12414,-8,-12414,12,18621,23,35690,-11,-17069
20260924,美國那斯達克100期貨,自營商,148,227915,75,115445,73,112470,0,0,150,230384,-150,-230384
20260924,美國那斯達克100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,美國那斯達克100期貨,外資及陸資,174,267830,354,545288,-180,-277457,16,24745,253,388482,-237,-363737
20260924,美國道瓊期貨,自營商,804,845337,809,850519,-5,-5183,38,39403,20,20938,18,18465
20260924,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,美國道瓊期貨,外資及陸資,34,35369,44,45776,-10,-10407,43,44818,190,197015,-147,-152197
20260924,美國費城半導體期貨,自營商,0,0,13,13057,-13,-13057,0,0,86,86839,-86,-86839
20260924,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,美國費城半導體期貨,外資及陸資,58,58822,53,53688,5,5134,66,66708,158,159582,-92,-92874
20260924,英國富時100期貨,自營商,250,135414,248,134338,2,1076,53,28483,0,0,53,28483
20260924,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,英國富時100期貨,外資及陸資,24,12922,27,14538,-3,-1616,0,0,78,41909,-78,-41909
