日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260922,臺指選擇權,CALL,自營商,60401,472300,64197,506899,-3796,-34599,28777,1464939,24666,937662,4111,527277
20260922,臺指選擇權,CALL,投信,0,0,3,390,-3,-390,0,0,6598,709519,-6598,-709519
20260922,臺指選擇權,CALL,外資及陸資,70964,613139,70439,590950,525,22189,11524,627519,12950,821021,-1426,-193502
20260922,臺指選擇權,PUT,自營商,64145,428770,66560,415689,-2415,13082,21630,246655,22678,159135,-1048,87520
20260922,臺指選擇權,PUT,投信,0,0,0,0,0,0,145,538,0,0,145,538
20260922,臺指選擇權,PUT,外資及陸資,85653,629055,82030,622142,3623,6913,11181,114341,5726,72262,5455,42079
20260922,電子選擇權,CALL,自營商,0,0,0,0,0,0,5,196,0,0,5,196
20260922,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,電子選擇權,PUT,自營商,2,46,0,0,2,46,6,85,0,0,6,85
20260922,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,金融選擇權,CALL,自營商,3,11,49,680,-46,-669,11,459,69,426,-58,33
20260922,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,金融選擇權,PUT,自營商,45,794,0,0,45,794,7,11,21,75,-14,-64
20260922,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,股票選擇權,CALL,自營商,432,7062,220,8533,212,-1471,1859,58434,893,83089,966,-24655
20260922,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,25,2145,0,0,25,2145
20260922,股票選擇權,PUT,自營商,234,8219,40,974,194,7246,1259,30347,69,2661,1190,27686
20260922,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,ETF選擇權,CALL,自營商,59,586,63,450,-4,136,254,4613,243,3824,11,789
20260922,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,ETF選擇權,PUT,自營商,2,26,1,5,1,21,277,937,162,306,115,631
20260922,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
