日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260623,臺指選擇權,CALL,自營商,61365,626153,58722,753205,2643,-127052,25583,1254767,19399,1610404,6184,-355637
20260623,臺指選擇權,CALL,投信,0,0,0,0,0,0,5,645,1413,108312,-1408,-107667
20260623,臺指選擇權,CALL,外資及陸資,42750,409499,41424,396126,1326,13373,7512,573963,6437,857163,1075,-283200
20260623,臺指選擇權,PUT,自營商,54192,612415,50997,610954,3195,1462,28186,592742,24434,575117,3752,17625
20260623,臺指選擇權,PUT,投信,0,0,0,0,0,0,87,994,0,0,87,994
20260623,臺指選擇權,PUT,外資及陸資,37748,444973,35534,427492,2214,17481,16415,407976,9643,332442,6772,75534
20260623,電子選擇權,CALL,自營商,0,0,0,0,0,0,152,6028,135,5335,17,693
20260623,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260623,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260623,電子選擇權,PUT,自營商,2,64,2,69,0,-4,143,2114,55,963,88,1151
20260623,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260623,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260623,金融選擇權,CALL,自營商,37,589,38,464,-1,125,298,16948,346,19481,-48,-2533
20260623,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260623,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260623,金融選擇權,PUT,自營商,74,864,72,850,2,14,256,1454,230,1692,26,-238
20260623,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260623,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260623,股票選擇權,CALL,自營商,397,19494,371,12568,26,6926,1240,121231,1544,74210,-304,47021
20260623,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260623,股票選擇權,CALL,外資及陸資,0,0,4,3744,-4,-3744,0,0,60,26900,-60,-26900
20260623,股票選擇權,PUT,自營商,190,19248,89,3050,101,16198,1485,53503,654,12652,831,40851
20260623,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260623,股票選擇權,PUT,外資及陸資,0,0,16,10904,-16,-10904,0,0,64,17622,-64,-17622
20260623,ETF選擇權,CALL,自營商,7,854,5,144,2,710,153,6347,145,3904,8,2443
20260623,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260623,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260623,ETF選擇權,PUT,自營商,7,147,77,1908,-70,-1762,258,1774,160,1550,98,224
20260623,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260623,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
