日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260618,臺指選擇權,CALL,自營商,38068,671798,31674,801652,6394,-129855,23184,1213794,15468,1352807,7716,-139013
20260618,臺指選擇權,CALL,投信,0,0,1240,78380,-1240,-78380,7,770,1513,100196,-1506,-99426
20260618,臺指選擇權,CALL,外資及陸資,28020,391235,28263,413409,-243,-22174,4871,496591,6341,789926,-1470,-293335
20260618,臺指選擇權,PUT,自營商,44854,589766,45095,521595,-241,68172,23192,388437,22591,369772,601,18665
20260618,臺指選擇權,PUT,投信,0,0,0,0,0,0,87,1597,0,0,87,1597
20260618,臺指選擇權,PUT,外資及陸資,36504,512800,34208,531667,2296,-18867,13254,349361,9432,284766,3822,64595
20260618,電子選擇權,CALL,自營商,5,175,5,175,0,0,143,4562,130,4060,13,502
20260618,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260618,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260618,電子選擇權,PUT,自營商,21,651,5,145,16,506,126,2336,48,1049,78,1287
20260618,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260618,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260618,金融選擇權,CALL,自營商,68,1168,61,897,7,271,303,18115,343,20827,-40,-2712
20260618,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260618,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260618,金融選擇權,PUT,自營商,96,1147,96,1151,0,-4,219,1429,196,1708,23,-279
20260618,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260618,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260618,股票選擇權,CALL,自營商,296,11865,268,4263,28,7603,911,88156,1023,59168,-112,28988
20260618,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260618,股票選擇權,CALL,外資及陸資,0,0,6,1329,-6,-1329,0,0,48,15892,-48,-15892
20260618,股票選擇權,PUT,自營商,201,4491,101,737,100,3754,1170,32517,494,6544,676,25973
20260618,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260618,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,48,7695,-48,-7695
20260618,ETF選擇權,CALL,自營商,21,2363,0,0,21,2363,143,5418,136,4120,7,1298
20260618,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260618,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260618,ETF選擇權,PUT,自營商,55,1598,0,0,55,1598,260,2584,120,940,140,1644
20260618,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260618,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
