日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260707,臺指選擇權,CALL,自營商,65570,435916,64533,441435,1037,-5519,32448,948487,27714,1038750,4734,-90263
20260707,臺指選擇權,CALL,投信,0,0,100,3727,-100,-3727,6,251,1741,43956,-1735,-43705
20260707,臺指選擇權,CALL,外資及陸資,63423,589130,62937,591816,486,-2686,8852,330043,8172,597496,680,-267453
20260707,臺指選擇權,PUT,自營商,50173,578025,52464,601210,-2291,-23184,33251,740134,28415,736482,4836,3652
20260707,臺指選擇權,PUT,投信,0,0,0,0,0,0,87,562,0,0,87,562
20260707,臺指選擇權,PUT,外資及陸資,62154,797160,59681,773583,2473,23576,26497,562830,16304,396910,10193,165920
20260707,電子選擇權,CALL,自營商,5,70,1,16,4,54,175,2747,152,2360,23,387
20260707,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260707,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260707,電子選擇權,PUT,自營商,6,102,1,16,5,85,142,3840,94,2733,48,1107
20260707,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260707,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260707,金融選擇權,CALL,自營商,93,265,217,380,-124,-115,369,12814,747,13185,-378,-371
20260707,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260707,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260707,金融選擇權,PUT,自營商,12,55,11,46,1,9,193,926,301,1960,-108,-1034
20260707,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260707,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260707,股票選擇權,CALL,自營商,260,5221,219,2963,41,2259,1688,79833,2303,55581,-615,24252
20260707,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260707,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,2733,59,15152,-43,-12419
20260707,股票選擇權,PUT,自營商,320,1980,97,1181,223,798,2070,83116,812,10835,1258,72281
20260707,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260707,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,434,70,39229,-68,-38795
20260707,ETF選擇權,CALL,自營商,11,393,13,1109,-2,-716,182,3892,185,2275,-3,1617
20260707,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260707,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260707,ETF選擇權,PUT,自營商,15,192,11,144,4,48,269,3009,145,1020,124,1989
20260707,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260707,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
