日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260717,臺指選擇權,CALL,自營商,105055,589964,125473,708140,-20418,-118175,17238,606549,17144,605532,94,1017
20260717,臺指選擇權,CALL,投信,505,10126,1051,74486,-546,-64360,6,216,1825,74825,-1819,-74609
20260717,臺指選擇權,CALL,外資及陸資,119391,665473,124195,704639,-4804,-39166,2922,185812,4033,276509,-1111,-90697
20260717,臺指選擇權,PUT,自營商,91191,1066774,90545,872758,646,194016,18577,1079387,11161,725716,7416,353671
20260717,臺指選擇權,PUT,投信,120,1727,2,212,118,1515,124,5135,0,0,124,5135
20260717,臺指選擇權,PUT,外資及陸資,125090,1073032,123711,1000657,1379,72375,10626,686839,7285,520284,3341,166555
20260717,電子選擇權,CALL,自營商,62,1903,24,838,38,1065,69,1172,27,451,42,721
20260717,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260717,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260717,電子選擇權,PUT,自營商,20,732,54,2227,-34,-1495,50,2045,64,3515,-14,-1470
20260717,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260717,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260717,金融選擇權,CALL,自營商,1,4,1,34,0,-30,42,666,42,136,0,530
20260717,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260717,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260717,金融選擇權,PUT,自營商,1,9,1,10,0,-1,31,174,45,1599,-14,-1425
20260717,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260717,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260717,股票選擇權,CALL,自營商,102,6517,187,2775,-85,3742,803,14379,457,5705,346,8674
20260717,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260717,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,562,49,309,-33,253
20260717,股票選擇權,PUT,自營商,91,3072,60,2271,31,801,711,91225,158,2252,553,88973
20260717,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260717,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,688,16,41520,-14,-40832
20260717,ETF選擇權,CALL,自營商,33,970,16,518,17,452,117,3224,44,283,73,2941
20260717,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260717,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260717,ETF選擇權,PUT,自營商,18,475,13,573,5,-98,116,4680,0,0,116,4680
20260717,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260717,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
