日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260724,臺指選擇權,CALL,自營商,94839,530070,112651,489096,-17812,40974,18854,740706,14735,668968,4119,71738
20260724,臺指選擇權,CALL,投信,0,0,1030,90564,-1030,-90564,11,700,2124,119741,-2113,-119041
20260724,臺指選擇權,CALL,外資及陸資,112025,598381,112155,616383,-130,-18002,5075,257549,4452,328130,623,-70581
20260724,臺指選擇權,PUT,自營商,89653,668111,96889,712398,-7236,-44287,18833,726554,15404,687574,3429,38980
20260724,臺指選擇權,PUT,投信,160,114,0,0,160,114,9,710,0,0,9,710
20260724,臺指選擇權,PUT,外資及陸資,126687,881859,126025,893052,662,-11193,13740,519320,10764,435273,2976,84047
20260724,電子選擇權,CALL,自營商,0,0,0,0,0,0,73,1595,27,571,46,1024
20260724,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260724,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260724,電子選擇權,PUT,自營商,0,0,0,0,0,0,60,1420,64,2429,-4,-1009
20260724,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260724,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260724,金融選擇權,CALL,自營商,2,24,5,33,-3,-9,36,848,116,1164,-80,-316
20260724,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260724,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260724,金融選擇權,PUT,自營商,1,5,1,7,0,-2,35,102,43,1126,-8,-1024
20260724,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260724,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260724,股票選擇權,CALL,自營商,154,2540,111,1543,43,997,1095,40878,507,13007,588,27871
20260724,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260724,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,756,49,1597,-33,-841
20260724,股票選擇權,PUT,自營商,87,1151,45,588,42,563,875,72228,150,1460,725,70768
20260724,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260724,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,480,16,29848,-14,-29368
20260724,ETF選擇權,CALL,自營商,2,22,0,0,2,22,122,4561,50,664,72,3897
20260724,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260724,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260724,ETF選擇權,PUT,自營商,22,411,22,705,0,-294,143,3282,50,1705,93,1577
20260724,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260724,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
