日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260604,臺股期貨,自營商,7876,73165388,7137,66294074,739,6871314,8233,76353813,5014,46559194,3219,29794619
20260604,臺股期貨,投信,920,8528809,366,3391202,554,5137607,57154,529360359,5296,49051552,51858,480308807
20260604,臺股期貨,外資及陸資,56385,524491688,59089,549706207,-2704,-25214519,15138,140212465,84614,783784750,-69476,-643572285
20260604,電子期貨,自營商,59,713845,83,1001655,-24,-287810,31,372721,168,2019774,-137,-1647053
20260604,電子期貨,投信,3,36077,0,0,3,36077,167,2007641,0,0,167,2007641
20260604,電子期貨,外資及陸資,105,1267954,116,1401271,-11,-133317,39,468850,233,2801079,-194,-2332229
20260604,金融期貨,自營商,69,201736,52,152665,17,49071,58,169994,134,392943,-76,-222949
20260604,金融期貨,投信,0,0,0,0,0,0,12,35198,0,0,12,35198
20260604,金融期貨,外資及陸資,199,582855,234,685293,-35,-102438,162,475178,185,542642,-23,-67464
20260604,小型臺指期貨,自營商,11493,26726473,13217,30733208,-1724,-4006735,2544,5923681,14916,34636943,-12372,-28713262
20260604,小型臺指期貨,投信,0,0,2,4631,-2,-4631,90,208395,78,180609,12,27786
20260604,小型臺指期貨,外資及陸資,128760,299495832,131895,306816284,-3135,-7320452,2145,4967032,5707,13221537,-3562,-8254505
20260604,微型臺指期貨,自營商,19200,8940298,33836,15749133,-14636,-6808836,2057,969824,37777,17541689,-35720,-16571865
20260604,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260604,微型臺指期貨,外資及陸資,153271,71321075,158379,73703607,-5108,-2382532,7602,3520690,3193,1478898,4409,2041792
20260604,小型電子期貨,自營商,188,283802,159,240133,29,43669,210,315592,270,405764,-60,-90172
20260604,小型電子期貨,投信,0,0,0,0,0,0,64,96174,0,0,64,96174
20260604,小型電子期貨,外資及陸資,454,686095,476,719325,-22,-33230,19,28552,15,22541,4,6011
20260604,小型金融期貨,自營商,147,107808,121,88313,26,19495,83,60864,56,41058,27,19806
20260604,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260604,小型金融期貨,外資及陸資,213,155723,213,155924,0,-202,0,0,2,1467,-2,-1467
20260604,股票期貨,自營商,51406,22664305,42743,17150616,8663,5513689,71115,22792403,386134,267052282,-315019,-244259879
20260604,股票期貨,投信,90,231092,7256,2475909,-7166,-2244817,30682,15777689,255,47795,30427,15729894
20260604,股票期貨,外資及陸資,368860,187814924,376633,189077345,-7773,-1262421,154833,144538551,755926,468883333,-601093,-324344782
20260604,ETF期貨,自營商,5524,3545904,6495,3668439,-971,-122536,12417,3884905,35033,23068210,-22616,-19183305
20260604,ETF期貨,投信,0,0,0,0,0,0,4306,3648688,50,20380,4256,3628308
20260604,ETF期貨,外資及陸資,5749,5191585,6638,5758894,-889,-567310,18091,15384066,4164,2803374,13927,12580692
20260604,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260604,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260604,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260604,非金電期貨,自營商,5,7647,29,44519,-24,-36873,80,122698,60,91970,20,30728
20260604,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260604,非金電期貨,外資及陸資,9,13808,11,16865,-2,-3057,1,1536,20,30728,-19,-29192
20260604,富櫃200期貨,自營商,12,12539,0,0,12,12539,27,28212,23,24033,4,4179
20260604,富櫃200期貨,投信,0,0,0,0,0,0,24,25078,0,0,24,25078
20260604,富櫃200期貨,外資及陸資,0,0,11,11494,-11,-11494,0,0,8,8359,-8,-8359
20260604,臺灣永續期貨,自營商,10,25851,10,25851,0,0,71,183673,71,183673,0,0
20260604,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
