日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260625,臺指選擇權,CALL,自營商,45102,460677,37466,462645,7636,-1969,26998,1155054,20135,1456582,6863,-301528
20260625,臺指選擇權,CALL,投信,0,0,50,1887,-50,-1887,5,485,1593,101780,-1588,-101295
20260625,臺指選擇權,CALL,外資及陸資,36167,444204,36376,449900,-209,-5696,6210,504921,7184,770411,-974,-265490
20260625,臺指選擇權,PUT,自營商,48145,569771,48292,567026,-147,2745,31299,645033,25596,615314,5703,29719
20260625,臺指選擇權,PUT,投信,0,0,0,0,0,0,87,1229,0,0,87,1229
20260625,臺指選擇權,PUT,外資及陸資,30814,414123,30879,436191,-65,-22068,16695,436380,12779,364524,3916,71856
20260625,電子選擇權,CALL,自營商,0,0,0,0,0,0,162,5554,145,4959,17,595
20260625,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260625,電子選擇權,PUT,自營商,0,0,0,0,0,0,174,4972,85,2767,89,2205
20260625,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260625,金融選擇權,CALL,自營商,19,171,59,413,-40,-242,287,14296,386,17063,-99,-2767
20260625,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260625,金融選擇權,PUT,自營商,12,81,10,15,2,66,251,1833,231,2191,20,-358
20260625,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260625,股票選擇權,CALL,自營商,329,6344,354,6136,-25,207,1277,94514,1779,60455,-502,34059
20260625,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,股票選擇權,CALL,外資及陸資,6,1948,0,0,6,1948,0,0,59,20166,-59,-20166
20260625,股票選擇權,PUT,自營商,168,2196,126,1195,42,1000,1487,80293,674,9682,813,70611
20260625,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,70,34112,-70,-34112
20260625,ETF選擇權,CALL,自營商,4,361,6,186,-2,175,159,5045,156,2885,3,2160
20260625,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260625,ETF選擇權,PUT,自營商,15,176,5,71,10,105,258,2264,132,1496,126,768
20260625,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
