日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260722,臺股期貨,自營商,4593,41284814,4658,41905027,-65,-620213,5108,45727345,3969,35519201,1139,10208144
20260722,臺股期貨,投信,461,4121525,408,3659512,53,462014,81796,730356484,6173,55118717,75623,675237767
20260722,臺股期貨,外資及陸資,57256,514049610,56791,509804105,465,4245505,8455,75499303,85050,759539261,-76595,-684039958
20260722,電子期貨,自營商,67,765248,85,969955,-18,-204707,20,227925,135,1537562,-115,-1309637
20260722,電子期貨,投信,20,229128,0,0,20,229128,199,2266371,0,0,199,2266371
20260722,電子期貨,外資及陸資,137,1570086,123,1409027,14,161059,10,113888,285,3245808,-275,-3131920
20260722,金融期貨,自營商,32,98932,70,216462,-38,-117530,17,52360,125,385000,-108,-332640
20260722,金融期貨,投信,2,6174,0,0,2,6174,37,113960,0,0,37,113960
20260722,金融期貨,外資及陸資,248,767969,206,637647,42,130322,102,314160,161,495880,-59,-181720
20260722,小型臺指期貨,自營商,8549,19223414,7885,17727933,664,1495481,1766,3964709,9733,21822866,-7967,-17858157
20260722,小型臺指期貨,投信,0,0,3,6697,-3,-6697,128,285728,96,214296,32,71432
20260722,小型臺指期貨,外資及陸資,121452,272496417,118833,266612730,2619,5883687,3005,6707998,2582,5768840,423,939158
20260722,微型臺指期貨,自營商,23055,10376015,14261,6411345,8794,3964670,5861,2638331,31702,14226083,-25841,-11587752
20260722,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,微型臺指期貨,外資及陸資,160647,72076171,157605,70702853,3042,1373318,7069,3155992,692,309011,6377,2846981
20260722,小型電子期貨,自營商,111,158886,72,103120,39,55766,170,242133,152,216387,18,25746
20260722,小型電子期貨,投信,0,0,0,0,0,0,77,109617,0,0,77,109617
20260722,小型電子期貨,外資及陸資,449,642942,479,685798,-30,-42857,16,22778,18,25625,-2,-2847
20260722,小型金融期貨,自營商,61,47307,11,8491,50,38816,65,50050,18,13860,47,36190
20260722,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,小型金融期貨,外資及陸資,102,78954,126,97407,-24,-18453,1,770,21,16170,-20,-15400
20260722,股票期貨,自營商,43127,19295821,50832,21735167,-7705,-2439347,75326,22334595,308947,191152829,-233621,-168818234
20260722,股票期貨,投信,0,0,0,0,0,0,7975,3350438,236,45602,7739,3304836
20260722,股票期貨,外資及陸資,292362,144530069,309655,153939295,-17293,-9409226,180236,136777089,587714,325562848,-407478,-188785759
20260722,ETF期貨,自營商,5778,2153213,3762,2328955,2016,-175743,12348,4823022,41496,23730927,-29148,-18907905
20260722,ETF期貨,投信,0,0,0,0,0,0,4876,4145031,50,20960,4826,4124071
20260722,ETF期貨,外資及陸資,6942,5096475,6150,4553966,792,542509,17377,14402242,1879,1578196,15498,12824046
20260722,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260722,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,非金電期貨,自營商,149,24045,42,6788,107,17257,265,42616,329,52795,-64,-10179
20260722,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,非金電期貨,外資及陸資,63,10193,61,9880,2,314,12,1926,70,11233,-58,-9307
20260722,富櫃200期貨,自營商,1,904,1,909,0,-6,0,0,33,30012,-33,-30012
20260722,富櫃200期貨,投信,0,0,0,0,0,0,44,40016,0,0,44,40016
20260722,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,臺灣中型100期貨,自營商,229,79214,223,77111,6,2103,531,184656,349,121484,182,63172
20260722,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,臺灣中型100期貨,外資及陸資,7,2432,7,2437,0,-5,0,0,0,0,0,0
20260722,臺灣永續期貨,自營商,0,0,0,0,0,0,52,129434,52,129434,0,0
20260722,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,6,1244,-6,-1244
20260722,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,半導體30期貨,自營商,16,12336,12,9324,4,3012,29,22645,26,20290,3,2355
20260722,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260722,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,東證期貨,自營商,45,36510,27,21759,18,14751,0,0,151,121789,-151,-121789
20260722,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,東證期貨,外資及陸資,19,15338,53,42797,-34,-27459,72,58064,58,46794,14,11270
20260722,美國標普500期貨,自營商,0,0,0,0,0,0,0,0,46,69380,-46,-69380
20260722,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,美國標普500期貨,外資及陸資,7,10556,1,1508,6,9048,57,85970,68,102642,-11,-16672
20260722,美國那斯達克100期貨,自營商,0,0,0,0,0,0,0,0,179,261107,-179,-261107
20260722,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2917,0,0,2,2917
20260722,美國那斯達克100期貨,外資及陸資,291,425373,283,413542,8,11831,50,73135,438,639560,-388,-566425
20260722,美國道瓊期貨,自營商,0,0,0,0,0,0,0,0,47,49275,-47,-49275
20260722,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,美國道瓊期貨,外資及陸資,24,25150,29,30353,-5,-5203,152,159408,53,55574,99,103834
20260722,美國費城半導體期貨,自營商,16,15865,3,2938,13,12927,0,0,459,448920,-459,-448920
20260722,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,美國費城半導體期貨,外資及陸資,19,18648,9,8857,10,9792,336,328625,111,108562,225,220063
20260722,英國富時100期貨,自營商,3,1586,2,1056,1,530,58,30775,8,4281,50,26494
20260722,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,英國富時100期貨,外資及陸資,19,10060,18,9531,1,529,25,13274,0,0,25,13274
