日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260820,臺股期貨,自營商,3303,29584100,3845,34474312,-542,-4890212,5674,50980315,3655,32861610,2019,18118705
20260820,臺股期貨,投信,1110,9961577,74,664270,1036,9297307,79336,712484882,3511,31530887,75825,680953995
20260820,臺股期貨,外資及陸資,51781,463903030,52682,471991184,-901,-8088153,6959,62500213,89382,802722542,-82423,-740222329
20260820,電子期貨,自營商,69,788696,63,719921,6,68775,17,194023,78,889997,-61,-695974
20260820,電子期貨,投信,0,0,13,148362,-13,-148362,153,1745638,0,0,153,1745638
20260820,電子期貨,外資及陸資,138,1577657,150,1713220,-12,-135563,40,456376,274,3126176,-234,-2669800
20260820,金融期貨,自營商,52,162464,43,134648,9,27816,37,115803,63,197177,-26,-81374
20260820,金融期貨,投信,0,0,0,0,0,0,34,106413,0,0,34,106413
20260820,金融期貨,外資及陸資,327,1022739,401,1253701,-74,-230962,44,137711,220,688556,-176,-550845
20260820,小型臺指期貨,自營商,5709,12797172,5971,13386863,-262,-589690,1732,3902615,9763,21959331,-8031,-18056716
20260820,小型臺指期貨,投信,1,2246,0,0,1,2246,109,244721,155,347998,-46,-103277
20260820,小型臺指期貨,外資及陸資,116472,260875066,116327,260551297,145,323770,1795,4031064,2876,6457241,-1081,-2426177
20260820,微型臺指期貨,自營商,14592,6554980,11619,5208981,2973,1345999,4423,1990853,29975,13487232,-25552,-11496379
20260820,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,微型臺指期貨,外資及陸資,185710,83209709,186023,83341780,-313,-132070,439,197222,446,200267,-7,-3045
20260820,小型電子期貨,自營商,97,138312,142,202710,-45,-64397,1,1426,107,152609,-106,-151183
20260820,小型電子期貨,投信,0,0,0,0,0,0,77,109815,0,0,77,109815
20260820,小型電子期貨,外資及陸資,658,939305,660,941923,-2,-2618,16,22819,13,18540,3,4279
20260820,小型金融期貨,自營商,32,25023,99,77557,-67,-52533,9,7042,96,75115,-87,-68073
20260820,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,小型金融期貨,外資及陸資,201,157262,197,154080,4,3181,1,782,9,7042,-8,-6260
20260820,股票期貨,自營商,43585,20480371,37097,17121762,6488,3358609,70016,22946165,234286,162072628,-164270,-139126463
20260820,股票期貨,投信,5,54660,26,47645,-21,7015,2929,5928118,185,31933,2744,5896185
20260820,股票期貨,外資及陸資,256975,141578618,277974,147992125,-20999,-6413507,148669,126954491,531934,313977431,-383265,-187022940
20260820,ETF期貨,自營商,2217,973889,2553,880532,-336,93357,11642,4569446,36487,22712272,-24845,-18142826
