日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260526,臺指選擇權,CALL,自營商,35764,407624,35860,384444,-96,23180,27890,2040214,25892,2880859,1998,-840645
20260526,臺指選擇權,CALL,投信,0,0,120,527,-120,-527,2,353,517,58936,-515,-58583
20260526,臺指選擇權,CALL,外資及陸資,47060,423219,46963,484274,97,-61054,12286,2224801,8965,1515555,3321,709246
20260526,臺指選擇權,PUT,自營商,42378,301439,44357,311937,-1979,-10498,33920,213062,33432,217126,488,-4064
20260526,臺指選擇權,PUT,投信,0,0,0,0,0,0,93,1129,0,0,93,1129
20260526,臺指選擇權,PUT,外資及陸資,58815,492077,57205,470794,1610,21283,22529,167660,15486,113210,7043,54450
20260526,電子選擇權,CALL,自營商,0,0,0,0,0,0,565,48126,477,43802,88,4324
20260526,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260526,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260526,電子選擇權,PUT,自營商,8,356,0,0,8,356,395,2070,258,300,137,1770
20260526,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260526,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260526,金融選擇權,CALL,自營商,15,66,56,183,-41,-117,16,370,185,1859,-169,-1489
20260526,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260526,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260526,金融選擇權,PUT,自營商,5,9,5,29,0,-20,99,375,45,501,54,-126
20260526,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260526,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260526,股票選擇權,CALL,自營商,177,7982,284,7156,-107,826,2073,135944,1994,80146,79,55798
20260526,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260526,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,12,836,12,39060,0,-38224
20260526,股票選擇權,PUT,自營商,170,4440,52,311,118,4129,2153,25604,1137,7279,1016,18325
20260526,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260526,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,5,21,-5,-21
20260526,ETF選擇權,CALL,自營商,3,140,2,80,1,60,312,9458,343,10959,-31,-1501
20260526,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260526,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260526,ETF選擇權,PUT,自營商,4,29,0,0,4,29,370,3696,322,3619,48,77
20260526,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260526,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
