日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260622,臺股期貨,自營商,5996,57515373,6623,63421173,-627,-5905800,3687,35808791,4250,41267548,-563,-5458757
20260622,臺股期貨,投信,2600,25158675,1,9638,2599,25149037,66059,639821050,4863,47101073,61196,592719977
20260622,臺股期貨,外資及陸資,53439,509398974,55445,528756792,-2006,-19357818,11004,106585296,81294,787462391,-70290,-680877095
20260622,電子期貨,自營商,47,586144,43,532897,4,53247,15,188565,127,1596517,-112,-1407952
20260622,電子期貨,投信,0,0,12,150798,-12,-150798,167,2099357,0,0,167,2099357
20260622,電子期貨,外資及陸資,148,1837356,119,1480314,29,357042,52,653692,205,2577055,-153,-1923363
20260622,金融期貨,自營商,28,89636,42,134565,-14,-44929,9,28885,97,311306,-88,-282421
20260622,金融期貨,投信,0,0,0,0,0,0,11,35303,0,0,11,35303
20260622,金融期貨,外資及陸資,234,749535,246,787891,-12,-38356,94,301684,123,394756,-29,-93072
20260622,小型臺指期貨,自營商,10467,25021194,9086,21689332,1381,3331861,3471,8450468,9970,24241241,-6499,-15790773
20260622,小型臺指期貨,投信,6,14535,3,7268,3,7267,97,234876,75,181605,22,53271
20260622,小型臺指期貨,外資及陸資,117394,279313094,116167,276360974,1227,2952120,4827,11690862,1446,3505946,3381,8184916
20260622,微型臺指期貨,自營商,24645,11771773,17496,8339470,7149,3432303,6269,3050135,14197,6911958,-7928,-3861823
20260622,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260622,微型臺指期貨,外資及陸資,143111,68045972,138099,65663763,5012,2382209,7069,3423375,204,99209,6865,3324166
20260622,小型電子期貨,自營商,91,140768,81,125631,10,15137,36,56578,172,270277,-136,-213699
20260622,小型電子期貨,投信,0,0,0,0,0,0,69,108425,0,0,69,108425
20260622,小型電子期貨,外資及陸資,520,807250,501,777370,19,29881,44,69141,7,11000,37,58141
20260622,小型金融期貨,自營商,31,24861,53,42430,-22,-17569,11,8826,33,26478,-22,-17652
20260622,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260622,小型金融期貨,外資及陸資,99,79313,106,84915,-7,-5603,0,0,19,15245,-19,-15245
20260622,股票期貨,自營商,30871,17601198,47232,22172017,-16361,-4570819,45806,16504836,364202,259257952,-318396,-242753116
20260622,股票期貨,投信,28,334420,1251,1274947,-1223,-940527,3109,2939038,255,50604,2854,2888434
20260622,股票期貨,外資及陸資,289155,176185902,321300,196220522,-32145,-20034621,133925,128578469,652561,461047865,-518636,-332469396
20260622,ETF期貨,自營商,3852,1700516,3315,1694892,537,5625,10717,3432398,30794,21831861,-20077,-18399463
20260622,ETF期貨,投信,0,0,0,0,0,0,4424,3977898,50,21320,4374,3956578
20260622,ETF期貨,外資及陸資,6114,4220358,5702,3960889,412,259468,16188,14542429,2179,1969241,14009,12573188
20260622,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260622,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260622,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260622,非金電期貨,自營商,17,26310,27,41868,-10,-15558,102,158783,68,105926,34,52857
20260622,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260622,非金電期貨,外資及陸資,23,35652,21,32524,2,3128,27,41972,13,20209,14,21763
20260622,富櫃200期貨,自營商,12,12761,12,12762,0,-1,0,0,19,20211,-19,-20211
20260622,富櫃200期貨,投信,1,1064,0,0,1,1064,25,26594,0,0,25,26594
20260622,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260622,臺灣永續期貨,自營商,369,990767,369,990764,0,2,128,343229,128,343229,0,0
20260622,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260622,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260622,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,2,396,-2,-396
20260622,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260622,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260622,半導體30期貨,自營商,48,41276,59,50876,-11,-9600,14,12402,38,33484,-24,-21082
20260622,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260622,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260622,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260622,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260622,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
