日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260529,臺股期貨,自營商,5973,53756130,7784,69880982,-1811,-16124852,6682,60614363,4608,41831653,2074,18782710
20260529,臺股期貨,投信,2230,20205044,71,642353,2159,19562690,52228,473342364,5302,48052026,46926,425290338
20260529,臺股期貨,外資及陸資,67169,601685342,70680,633283794,-3511,-31598452,15766,142887696,76416,692587925,-60650,-549700229
20260529,電子期貨,自營商,51,596189,59,692261,-8,-96072,29,344526,142,1686978,-113,-1342452
20260529,電子期貨,投信,0,0,0,0,0,0,135,1603827,0,0,135,1603827
20260529,電子期貨,外資及陸資,218,2571375,191,2252157,27,319218,43,510849,193,2292879,-150,-1782030
20260529,金融期貨,自營商,68,181121,41,108810,27,72311,47,125612,169,452037,-122,-326425
20260529,金融期貨,投信,0,0,0,0,0,0,12,32105,0,0,12,32105
20260529,金融期貨,外資及陸資,168,447652,183,487668,-15,-40016,160,428064,191,511001,-31,-82937
20260529,小型臺指期貨,自營商,14318,32077873,13227,29639360,1091,2438514,3491,7928321,12825,29109839,-9334,-21181518
20260529,小型臺指期貨,投信,7,15868,0,0,7,15868,92,208449,80,181260,12,27189
20260529,小型臺指期貨,外資及陸資,150033,335550517,145500,325453732,4533,10096785,3432,7776083,3110,7049546,322,726537
20260529,微型臺指期貨,自營商,31923,14290852,14950,6699181,16973,7591671,3618,1650021,21243,9648693,-17625,-7998672
20260529,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,微型臺指期貨,外資及陸資,170185,76046208,163611,73108747,6574,2937461,9230,4182549,8,3625,9222,4178924
20260529,小型電子期貨,自營商,69,101012,63,92389,6,8623,71,105425,108,160379,-37,-54954
20260529,小型電子期貨,投信,0,0,0,0,0,0,63,93557,0,0,63,93557
20260529,小型電子期貨,外資及陸資,474,696535,470,690590,4,5945,16,23760,0,0,16,23760
20260529,小型金融期貨,自營商,43,28638,33,21930,10,6708,29,19397,37,24741,-8,-5344
20260529,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,小型金融期貨,外資及陸資,72,47890,72,47896,0,-6,3,2007,0,0,3,2007
20260529,股票期貨,自營商,33877,16440825,46389,18838158,-12512,-2397332,58083,17244386,378619,277241439,-320536,-259997053
20260529,股票期貨,投信,283,186048,29,4046,254,182002,43245,25078540,253,49424,42992,25029116
20260529,股票期貨,外資及陸資,382322,198351157,411764,222908758,-29442,-24557601,149071,147603705,708209,452519060,-559138,-304915355
20260529,ETF期貨,自營商,4260,1952720,3112,1480368,1148,472352,11938,3307076,34321,22360965,-22383,-19053889
20260529,ETF期貨,投信,0,0,0,0,0,0,4306,3595794,50,20575,4256,3575219
20260529,ETF期貨,外資及陸資,5398,3931655,5163,3981938,235,-50283,18799,15560425,3244,2166703,15555,13393722
20260529,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260529,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260529,非金電期貨,自營商,24,34750,13,18816,11,15933,68,99032,35,50869,33,48163
20260529,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,非金電期貨,外資及陸資,20,28952,14,20281,6,8672,1,1460,12,17514,-11,-16054
