日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260716,臺指選擇權,CALL,自營商,41733,421081,42316,843886,-583,-422805,27380,879801,17601,920043,9779,-40242
20260716,臺指選擇權,CALL,投信,0,0,600,46653,-600,-46653,6,579,1929,104242,-1923,-103663
20260716,臺指選擇權,CALL,外資及陸資,43052,547904,43352,534945,-300,12959,3941,306457,5861,478427,-1920,-171970
20260716,臺指選擇權,PUT,自營商,43054,466215,38600,450552,4454,15664,22212,446857,12766,422850,9446,24007
20260716,臺指選擇權,PUT,投信,100,87,0,0,100,87,106,443,0,0,106,443
20260716,臺指選擇權,PUT,外資及陸資,37926,477431,35979,485753,1947,-8323,13849,315286,8763,248689,5086,66597
20260716,電子選擇權,CALL,自營商,5,206,1,31,4,176,15,354,11,212,4,142
20260716,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260716,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260716,電子選擇權,PUT,自營商,20,174,0,0,20,174,30,581,10,484,20,97
20260716,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260716,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260716,金融選擇權,CALL,自營商,6,67,18,80,-12,-13,42,860,42,175,0,685
20260716,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260716,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260716,金融選擇權,PUT,自營商,9,84,8,91,1,-7,31,86,45,1185,-14,-1099
20260716,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260716,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260716,股票選擇權,CALL,自營商,446,22050,171,10878,275,11172,763,35183,332,16305,431,18878
20260716,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260716,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,1927,49,904,-33,1023
20260716,股票選擇權,PUT,自營商,255,5914,57,1053,198,4861,673,55420,151,1547,522,53873
20260716,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260716,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,310,16,31080,-14,-30770
20260716,ETF選擇權,CALL,自營商,42,3135,0,0,42,3135,107,5731,51,1086,56,4645
20260716,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260716,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260716,ETF選擇權,PUT,自營商,56,1417,3,78,53,1339,114,1741,3,14,111,1727
20260716,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260716,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
