日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260723,臺指選擇權,CALL,自營商,42172,352829,41105,315437,1067,37392,23099,941200,17870,873551,5229,67649
20260723,臺指選擇權,CALL,投信,0,0,630,41515,-630,-41515,11,1020,2124,165202,-2113,-164182
20260723,臺指選擇權,CALL,外資及陸資,33946,354327,33407,338080,539,16247,6365,366191,5409,429509,956,-63318
20260723,臺指選擇權,PUT,自營商,43502,379130,42887,401657,615,-22527,23572,521865,18888,449875,4684,71990
20260723,臺指選擇權,PUT,投信,0,0,0,0,0,0,9,486,0,0,9,486
20260723,臺指選擇權,PUT,外資及陸資,35236,400750,33912,392334,1324,8415,15564,393074,11505,301424,4059,91650
20260723,電子選擇權,CALL,自營商,0,0,0,0,0,0,73,2368,27,841,46,1527
20260723,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260723,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260723,電子選擇權,PUT,自營商,4,6,0,0,4,6,60,965,64,1622,-4,-657
20260723,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260723,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260723,金融選擇權,CALL,自營商,0,0,18,167,-18,-167,39,812,116,1095,-77,-283
20260723,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260723,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260723,金融選擇權,PUT,自營商,1,8,0,0,1,8,35,90,43,1101,-8,-1011
20260723,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260723,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260723,股票選擇權,CALL,自營商,58,1797,28,218,30,1579,1054,44184,509,13983,545,30201
20260723,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260723,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,965,49,1365,-33,-400
20260723,股票選擇權,PUT,自營商,70,4087,50,277,20,3810,835,56591,152,1495,683,55096
20260723,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260723,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,350,16,24728,-14,-24378
20260723,ETF選擇權,CALL,自營商,0,0,0,0,0,0,120,5327,50,869,70,4458
20260723,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260723,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260723,ETF選擇權,PUT,自營商,10,179,12,289,-2,-110,124,1611,31,539,93,1072
20260723,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260723,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
