日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260529,臺指選擇權,CALL,自營商,90621,770142,94584,730456,-3963,39686,12625,2344507,16513,3298108,-3888,-953601
20260529,臺指選擇權,CALL,投信,0,0,0,0,0,0,1,240,407,83066,-406,-82826
20260529,臺指選擇權,CALL,外資及陸資,105231,754318,103832,719621,1399,34697,9129,2441908,6757,1872869,2372,569039
20260529,臺指選擇權,PUT,自營商,114028,581053,140429,657761,-26401,-76708,29915,220430,26577,277775,3338,-57345
20260529,臺指選擇權,PUT,投信,0,0,0,0,0,0,93,651,0,0,93,651
20260529,臺指選擇權,PUT,外資及陸資,110348,723718,113805,741941,-3457,-18223,21167,280386,16124,178499,5043,101887
20260529,電子選擇權,CALL,自營商,0,0,0,0,0,0,569,62220,479,55780,90,6440
20260529,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260529,電子選擇權,PUT,自營商,40,981,61,593,-21,388,458,4466,258,247,200,4219
20260529,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260529,金融選擇權,CALL,自營商,110,601,136,478,-26,123,32,862,237,3336,-205,-2474
20260529,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260529,金融選擇權,PUT,自營商,3,13,2,9,1,4,115,282,42,148,73,134
20260529,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260529,股票選擇權,CALL,自營商,334,8449,317,5011,17,3438,2011,198028,1908,123432,103,74596
20260529,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,股票選擇權,CALL,外資及陸資,0,0,8,1994,-8,-1994,12,1680,26,45548,-14,-43868
20260529,股票選擇權,PUT,自營商,302,5406,264,2082,38,3324,2089,21422,1070,4772,1019,16650
20260529,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,5,7,-5,-7
20260529,ETF選擇權,CALL,自營商,36,1905,21,382,15,1523,398,16568,418,17541,-20,-973
20260529,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260529,ETF選擇權,PUT,自營商,30,791,6,87,24,704,402,3341,349,2757,53,584
20260529,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260529,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
