日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260917,臺指選擇權,CALL,自營商,58319,624382,57900,693411,419,-69030,29063,877431,21735,544269,7328,333162
20260917,臺指選擇權,CALL,投信,0,0,887,49124,-887,-49124,5,385,6358,423834,-6353,-423449
20260917,臺指選擇權,CALL,外資及陸資,52647,623932,52594,594596,53,29336,8674,359859,10782,467886,-2108,-108027
20260917,臺指選擇權,PUT,自營商,61699,549154,62319,429161,-620,119992,17550,303215,19316,188773,-1766,114442
20260917,臺指選擇權,PUT,投信,0,0,0,0,0,0,5,183,0,0,5,183
20260917,臺指選擇權,PUT,外資及陸資,66408,478742,65078,519436,1330,-40694,7052,125105,4380,92477,2672,32628
20260917,電子選擇權,CALL,自營商,4,108,0,0,4,108,5,93,0,0,5,93
20260917,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260917,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260917,電子選擇權,PUT,自營商,4,81,0,0,4,81,4,81,0,0,4,81
20260917,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260917,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260917,金融選擇權,CALL,自營商,23,326,26,132,-3,194,4,342,39,418,-35,-76
20260917,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260917,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260917,金融選擇權,PUT,自營商,1,8,1,7,0,1,5,9,14,3,-9,6
20260917,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260917,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260917,股票選擇權,CALL,自營商,296,8815,113,2675,183,6140,1260,36731,653,33047,607,3684
20260917,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260917,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,25,1400,0,0,25,1400
20260917,股票選擇權,PUT,自營商,198,8584,81,486,117,8098,798,23269,60,2463,738,20806
20260917,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260917,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260917,ETF選擇權,CALL,自營商,21,560,10,149,11,411,199,2491,193,2678,6,-187
20260917,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260917,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260917,ETF選擇權,PUT,自營商,85,1048,7,120,78,928,233,1358,139,689,94,669
20260917,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260917,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
