日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260729,臺指選擇權,CALL,自營商,110076,815401,125609,732433,-15533,82968,23077,629022,19626,477400,3451,151622
20260729,臺指選擇權,CALL,投信,350,8373,1850,156686,-1500,-148313,11,215,2524,182931,-2513,-182716
20260729,臺指選擇權,CALL,外資及陸資,122479,733394,125318,793970,-2839,-60576,5197,140395,4958,183271,239,-42876
20260729,臺指選擇權,PUT,自營商,118992,1545057,114316,1556082,4676,-11026,23138,1630835,11556,1033398,11582,597437
20260729,臺指選擇權,PUT,投信,40,822,3,618,37,204,45,1578,0,0,45,1578
20260729,臺指選擇權,PUT,外資及陸資,134121,1201199,135611,1203168,-1490,-1969,14856,1052442,11198,970634,3658,81808
20260729,電子選擇權,CALL,自營商,6,143,3,129,3,14,79,1021,30,443,49,578
20260729,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260729,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260729,電子選擇權,PUT,自營商,7,107,15,363,-8,-256,66,3476,75,5896,-9,-2420
20260729,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260729,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260729,金融選擇權,CALL,自營商,6,62,10,83,-4,-21,44,786,97,796,-53,-10
20260729,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260729,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260729,金融選擇權,PUT,自營商,2,16,9,67,-7,-52,36,153,49,1338,-13,-1185
20260729,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260729,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260729,股票選擇權,CALL,自營商,61,3751,175,4772,-114,-1021,1093,18187,503,7549,590,10638
20260729,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260729,股票選擇權,CALL,外資及陸資,4,184,6,972,-2,-788,20,451,55,1509,-35,-1058
20260729,股票選擇權,PUT,自營商,34,2037,43,1803,-9,234,850,123525,195,3824,655,119701
20260729,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260729,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,852,16,46960,-14,-46108
20260729,ETF選擇權,CALL,自營商,5,104,9,209,-4,-105,122,1826,53,383,69,1443
20260729,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260729,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260729,ETF選擇權,PUT,自營商,9,243,4,130,5,113,144,7361,54,4138,90,3223
20260729,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260729,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
