日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260703,臺股期貨,自營商,6902,63961116,7547,70285380,-645,-6324264,7819,73643562,4748,44743825,3071,28899737
20260703,臺股期貨,投信,965,9073074,162,1519104,803,7553970,73101,687152298,5888,55383342,67213,631768956
20260703,臺股期貨,外資及陸資,84770,786164437,81315,754354151,3455,31810286,6178,58097693,87230,820121380,-81052,-762023687
20260703,電子期貨,自營商,18,214263,14,167099,4,47164,21,254849,99,1201167,-78,-946318
20260703,電子期貨,投信,7,84919,0,0,7,84919,182,2208206,0,0,182,2208206
20260703,電子期貨,外資及陸資,76,909268,104,1243612,-28,-334344,39,473187,312,3785496,-273,-3312309
20260703,金融期貨,自營商,12,36894,7,21493,5,15402,33,101350,131,402293,-98,-300943
20260703,金融期貨,投信,0,0,0,0,0,0,25,76780,0,0,25,76780
20260703,金融期貨,外資及陸資,135,414126,148,454168,-13,-40041,142,436110,244,749373,-102,-313263
20260703,小型臺指期貨,自營商,16066,37295944,15869,36829980,197,465964,2145,5075467,10054,23746390,-7909,-18670923
20260703,小型臺指期貨,投信,1,2351,0,0,1,2351,114,267900,80,188000,34,79900
20260703,小型臺指期貨,外資及陸資,210224,487152669,208012,482049414,2212,5103255,3637,8550162,1071,2524094,2566,6026068
20260703,微型臺指期貨,自營商,40142,18685048,32482,15065442,7660,3619607,2426,1158313,49604,23390589,-47178,-22232276
20260703,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,微型臺指期貨,外資及陸資,307084,142412233,301242,139689368,5842,2722865,16869,7928449,662,311618,16207,7616831
20260703,小型電子期貨,自營商,76,113892,61,90750,15,23142,76,115264,164,248741,-88,-133477
20260703,小型電子期貨,投信,0,0,0,0,0,0,67,101614,0,0,67,101614
20260703,小型電子期貨,外資及陸資,574,859274,571,855602,3,3672,14,21233,58,87964,-44,-66731
20260703,小型金融期貨,自營商,8,6138,19,14592,-11,-8454,0,0,118,90575,-118,-90575
20260703,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,小型金融期貨,外資及陸資,53,40671,45,34531,8,6140,3,2303,14,10749,-11,-8446
20260703,股票期貨,自營商,32330,16045435,43168,19759147,-10838,-3713712,82859,30188499,410943,256694222,-328084,-226505723
20260703,股票期貨,投信,6,1278,6,1281,0,-3,9953,5120283,255,52441,9698,5067842
20260703,股票期貨,外資及陸資,286022,178315990,298527,188097422,-12505,-9781432,186290,153879992,737537,472131787,-551247,-318251795
20260703,ETF期貨,自營商,5356,2185033,6121,2206704,-765,-21671,12539,4676001,39744,24402538,-27205,-19726537
20260703,ETF期貨,投信,0,0,6,1096,-6,-1096,4568,4002928,50,20720,4518,3982208
20260703,ETF期貨,外資及陸資,9438,6160746,9797,6459261,-359,-298517,16418,14591111,4342,3194320,12076,11396791
20260703,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260703,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260703,非金電期貨,自營商,70,113027,84,135606,-14,-22580,86,139767,85,138263,1,1504
20260703,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,非金電期貨,外資及陸資,12,19344,9,14541,3,4803,24,39141,2,3264,22,35877
20260703,富櫃200期貨,自營商,21,21497,15,15334,6,6163,0,0,26,26848,-26,-26848
20260703,富櫃200期貨,投信,0,0,0,0,0,0,29,29945,0,0,29,29945
20260703,富櫃200期貨,外資及陸資,14,14305,18,18415,-4,-4110,3,3098,0,0,3,3098
20260703,臺灣永續期貨,自營商,160,415177,160,415177,0,0,40,104634,40,104634,0,0
20260703,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260703,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,6,1294,-6,-1294
20260703,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260703,半導體30期貨,自營商,312,257416,309,255328,3,2088,12,10004,40,33367,-28,-23363
20260703,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260703,航運期貨,自營商,0,0,1,189,-1,-189,0,0,1,189,-1,-189
20260703,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260703,東證期貨,自營商,75,60690,43,34822,32,25868,98,79627,0,0,98,79627
20260703,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,東證期貨,外資及陸資,34,27540,69,55841,-35,-28301,0,0,223,181174,-223,-181174
20260703,美國標普500期貨,自營商,0,0,41,61961,-41,-61961,0,0,41,62008,-41,-62008
20260703,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,美國標普500期貨,外資及陸資,76,114824,39,58981,37,55842,16,24198,40,60567,-24,-36369
20260703,美國那斯達克100期貨,自營商,37,54964,31,46045,6,8919,0,0,191,285259,-191,-285259
20260703,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2987,0,0,2,2987
20260703,美國那斯達克100期貨,外資及陸資,818,1220772,944,1408616,-126,-187844,32,47972,512,765137,-480,-717165
20260703,美國道瓊期貨,自營商,2,2131,1,1066,1,1065,0,0,18,19184,-18,-19184
20260703,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,美國道瓊期貨,外資及陸資,72,76319,50,52960,22,23359,161,171666,57,60761,104,110905
20260703,美國費城半導體期貨,自營商,23,23564,135,140392,-112,-116828,0,0,341,354640,-341,-354640
20260703,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,美國費城半導體期貨,外資及陸資,108,110249,27,28425,81,81824,308,320320,216,224640,92,95680
20260703,英國富時100期貨,自營商,12,6408,9,4827,3,1581,6,3213,37,19832,-31,-16619
20260703,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260703,英國富時100期貨,外資及陸資,4,2132,7,3739,-3,-1607,58,31070,0,0,58,31070
