日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260708,臺股期貨,自營商,7150,65151892,7640,69701215,-490,-4549323,8047,73517922,4736,43283019,3311,30234903
20260708,臺股期貨,投信,4698,43015043,2898,26436941,1800,16578102,76013,692985100,6026,54974391,69987,638010709
20260708,臺股期貨,外資及陸資,80320,731920919,81515,743087474,-1195,-11166555,5632,51399559,86900,792463089,-81268,-741063530
20260708,電子期貨,自營商,103,1204959,111,1298493,-8,-93534,19,222300,151,1766959,-132,-1544659
20260708,電子期貨,投信,9,105613,0,0,9,105613,230,2691086,0,0,230,2691086
20260708,電子期貨,外資及陸資,188,2195513,184,2148123,4,47389,11,128700,286,3346200,-275,-3217500
20260708,金融期貨,自營商,55,172890,31,97741,24,75149,62,195808,87,274618,-25,-78810
20260708,金融期貨,投信,0,0,0,0,0,0,24,75764,0,0,24,75764
20260708,金融期貨,外資及陸資,312,981506,330,1037555,-18,-56048,148,467414,274,865347,-126,-397933
20260708,小型臺指期貨,自營商,13781,31435996,13579,30968442,202,467554,2488,5700844,11060,25339309,-8572,-19638465
20260708,小型臺指期貨,投信,3,6864,1,2279,2,4586,123,280297,85,193643,38,86654
20260708,小型臺指期貨,外資及陸資,177462,404249541,179230,408281546,-1768,-4032005,3337,7606704,3756,8574551,-419,-967847
20260708,微型臺指期貨,自營商,26827,12270265,27342,12470739,-515,-200474,2650,1228423,65299,29860864,-62649,-28632441
20260708,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,微型臺指期貨,外資及陸資,241504,110000095,241409,109953620,95,46476,13648,6218438,2369,1080129,11279,5138309
20260708,小型電子期貨,自營商,161,235201,255,372696,-94,-137495,176,257400,233,340913,-57,-83513
20260708,小型電子期貨,投信,0,0,0,0,0,0,69,100913,0,0,69,100913
20260708,小型電子期貨,外資及陸資,755,1101212,722,1052684,33,48528,15,21938,51,74598,-36,-52660
20260708,小型金融期貨,自營商,88,69235,4,3128,84,66106,62,48952,48,37846,14,11106
20260708,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,小型金融期貨,外資及陸資,121,95205,153,120392,-32,-25187,2,1575,8,6296,-6,-4721
20260708,股票期貨,自營商,66168,31746325,68467,33154636,-2299,-1408312,93655,32487985,394033,225943874,-300378,-193455889
20260708,股票期貨,投信,9,1870,4,861,5,1009,9953,4714413,245,48489,9708,4665924
20260708,股票期貨,外資及陸資,424720,228781674,425859,227225839,-1139,1555835,194181,152242974,701389,423228645,-507208,-270985671
20260708,ETF期貨,自營商,5438,2914965,6843,3396851,-1405,-481886,13392,5127990,42870,24252446,-29478,-19124456
20260708,ETF期貨,投信,0,0,0,0,0,0,4568,3915166,50,20655,4518,3894511
20260708,ETF期貨,外資及陸資,10893,6930082,10217,6541649,676,388433,16480,14298284,4184,3106289,12296,11191995
20260708,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260708,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260708,非金電期貨,自營商,266,42245,237,37708,29,4537,736,115382,724,113604,12,1778
20260708,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,非金電期貨,外資及陸資,44,6988,91,14460,-47,-7472,207,32524,16,2511,191,30013
20260708,富櫃200期貨,自營商,0,0,2,1915,-2,-1915,6,5819,22,21281,-16,-15462
20260708,富櫃200期貨,投信,0,0,0,0,0,0,29,28052,0,0,29,28052
20260708,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,5,4837,-5,-4837
20260708,臺灣永續期貨,自營商,0,0,0,0,0,0,129,325282,129,325282,0,0
20260708,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260708,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,11,2483,-11,-2483
20260708,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260708,半導體30期貨,自營商,65,52242,67,53844,-2,-1601,12,9631,41,32966,-29,-23335
20260708,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260708,航運期貨,自營商,0,0,0,0,0,0,6,1114,7,1299,-1,-185
20260708,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260708,東證期貨,自營商,31,25174,42,34088,-11,-8914,59,47289,76,60979,-17,-13690
20260708,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,東證期貨,外資及陸資,76,61598,71,57547,5,4051,0,0,112,89796,-112,-89796
20260708,美國標普500期貨,自營商,0,0,0,0,0,0,0,0,47,71196,-47,-71196
20260708,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,美國標普500期貨,外資及陸資,1,1514,3,4535,-2,-3021,21,31811,43,65204,-22,-33393
20260708,美國那斯達克100期貨,自營商,0,0,11,16269,-11,-16269,0,0,210,308690,-210,-308690
20260708,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2940,0,0,2,2940
20260708,美國那斯達克100期貨,外資及陸資,241,354976,266,392496,-25,-37520,106,156003,471,692816,-365,-536813
20260708,美國道瓊期貨,自營商,0,0,0,0,0,0,0,0,15,15947,-15,-15947
20260708,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,美國道瓊期貨,外資及陸資,48,51259,43,45809,5,5449,170,180807,55,58479,115,122328
20260708,美國費城半導體期貨,自營商,13,13107,19,18485,-6,-5378,0,0,375,374880,-375,-374880
20260708,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,美國費城半導體期貨,外資及陸資,46,45296,38,37883,8,7413,294,293906,296,295905,-2,-1999
20260708,英國富時100期貨,自營商,2,1069,3,1612,-1,-543,0,0,40,21412,-40,-21412
20260708,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260708,英國富時100期貨,外資及陸資,5,2685,3,1605,2,1081,69,36889,0,0,69,36889
