日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260625,臺股期貨,自營商,6748,62443728,7071,65574385,-323,-3130657,7349,68537548,4346,40569944,3003,27967604
20260625,臺股期貨,投信,1022,9512209,858,7986941,164,1525268,66672,620409629,5751,53540455,60921,566869174
20260625,臺股期貨,外資及陸資,91800,846589931,89291,824028244,2509,22561688,6034,56161256,87085,810506206,-81051,-754344950
20260625,電子期貨,自營商,124,1476326,111,1324357,13,151969,24,288505,101,1212525,-77,-924020
20260625,電子期貨,投信,1,12022,0,0,1,12022,168,2016874,0,0,168,2016874
20260625,電子期貨,外資及陸資,435,5202025,460,5492422,-25,-290397,21,252109,268,3217394,-247,-2965285
20260625,金融期貨,自營商,81,257024,52,164755,29,92269,61,193016,146,461962,-85,-268946
20260625,金融期貨,投信,0,0,0,0,0,0,11,34806,0,0,11,34806
20260625,金融期貨,外資及陸資,478,1517609,505,1603339,-27,-85730,183,579049,199,629676,-16,-50627
20260625,小型臺指期貨,自營商,11735,27110312,10217,23596314,1518,3513998,2071,4861268,10169,23794748,-8098,-18933480
20260625,小型臺指期貨,投信,0,0,0,0,0,0,101,234961,82,190761,19,44200
20260625,小型臺指期貨,外資及陸資,210002,483597815,209430,482244950,572,1352865,3812,8869238,2197,5119693,1615,3749545
20260625,微型臺指期貨,自營商,21307,9887880,24544,11298751,-3237,-1410871,2205,1045163,51889,24222936,-49684,-23177773
20260625,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,微型臺指期貨,外資及陸資,291600,134218911,286392,131809666,5208,2409245,3900,1814561,934,434979,2966,1379582
20260625,小型電子期貨,自營商,216,320833,187,278678,29,42155,22,33014,225,337741,-203,-304727
20260625,小型電子期貨,投信,0,0,0,0,0,0,69,103545,0,0,69,103545
20260625,小型電子期貨,外資及陸資,905,1347603,889,1322925,16,24679,28,42018,9,13506,19,28512
20260625,小型金融期貨,自營商,109,86553,60,47480,49,39073,12,9493,49,38759,-37,-29266
20260625,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260625,小型金融期貨,外資及陸資,210,166529,208,164983,2,1547,3,2373,1,791,2,1582
20260625,股票期貨,自營商,56395,24698158,60074,24344139,-3679,354019,60898,21045121,395658,253677229,-334760,-232632108
20260625,股票期貨,投信,4782,2069579,0,0,4782,2069579,12507,6622482,255,49411,12252,6573071
20260625,股票期貨,外資及陸資,433720,227893081,438590,228092478,-4870,-199397,148767,133232508,679639,452241131,-530872,-319008623
20260625,ETF期貨,自營商,5782,3204133,6180,3208325,-398,-4192,11342,3904119,37266,22747833,-25924,-18843714
20260625,ETF期貨,投信,0,0,0,0,0,0,4424,3819775,50,21145,4374,3798630
