日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260616,臺指選擇權,CALL,自營商,40307,439826,38160,441680,2147,-1854,41129,2889749,25891,3457651,15238,-567902
20260616,臺指選擇權,CALL,投信,100,16679,0,0,100,16679,1,253,1536,213703,-1535,-213450
20260616,臺指選擇權,CALL,外資及陸資,37716,432042,37685,437607,31,-5565,14514,2503967,11216,2154365,3298,349602
20260616,臺指選擇權,PUT,自營商,44046,364666,56364,408094,-12318,-43429,44936,245437,61250,378691,-16314,-133254
20260616,臺指選擇權,PUT,投信,0,0,0,0,0,0,273,74,0,0,273,74
20260616,臺指選擇權,PUT,外資及陸資,55708,514376,52799,528394,2909,-14017,39374,365928,23783,252752,15591,113176
20260616,電子選擇權,CALL,自營商,8,26,8,72,0,-46,1122,67898,1046,63476,76,4422
20260616,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260616,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260616,電子選擇權,PUT,自營商,15,176,69,406,-54,-230,753,7754,581,4911,172,2843
20260616,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260616,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260616,金融選擇權,CALL,自營商,448,3972,628,2186,-180,1786,776,38014,1047,39828,-271,-1814
20260616,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260616,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260616,金融選擇權,PUT,自營商,79,1181,95,1557,-16,-376,549,1319,559,1750,-10,-431
20260616,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260616,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260616,股票選擇權,CALL,自營商,553,9399,471,7724,82,1675,2717,201720,3049,116234,-332,85486
20260616,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260616,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,9,31,61,55699,-52,-55668
20260616,股票選擇權,PUT,自營商,332,6490,362,1698,-30,4792,2771,44101,1716,8929,1055,35172
20260616,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260616,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,55,11908,-55,-11908
20260616,ETF選擇權,CALL,自營商,23,381,24,248,-1,133,421,14415,435,15274,-14,-859
20260616,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260616,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260616,ETF選擇權,PUT,自營商,0,0,0,0,0,0,420,5431,396,4506,24,925
20260616,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260616,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
