日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260601,臺股期貨,自營商,7196,65908847,6817,62487825,379,3421022,7217,66526464,4761,43926867,2456,22599597
20260601,臺股期貨,投信,1663,15325116,170,1567829,1493,13757287,53713,494600047,5294,48748211,48419,445851836
20260601,臺股期貨,外資及陸資,67306,614601442,71284,651010799,-3978,-36409356,16134,148565866,80807,744129772,-64673,-595563906
20260601,電子期貨,自營商,42,502651,76,914515,-34,-411863,25,301655,172,2075386,-147,-1773731
20260601,電子期貨,投信,26,313478,0,0,26,313478,161,1942658,0,0,161,1942658
20260601,電子期貨,外資及陸資,160,1923503,151,1811818,9,111684,47,567111,188,2268446,-141,-1701335
20260601,金融期貨,自營商,57,153964,71,192274,-14,-38310,47,128122,183,499265,-136,-371143
20260601,金融期貨,投信,0,0,0,0,0,0,12,32746,0,0,12,32746
20260601,金融期貨,外資及陸資,234,633851,234,633091,0,760,152,414778,183,499370,-31,-84592
20260601,小型臺指期貨,自營商,14227,32504630,15427,35246696,-1200,-2742066,3188,7364111,13734,31681885,-10546,-24317774
20260601,小型臺指期貨,投信,1,2303,2,4603,-1,-2300,90,207185,79,181862,11,25323
20260601,小型臺指期貨,外資及陸資,163406,372770377,165712,378029933,-2306,-5259556,3298,7592255,5547,12773568,-2249,-5181313
20260601,微型臺指期貨,自營商,25714,11774679,29922,13646275,-4208,-1871596,4722,2188305,26555,12254947,-21833,-10066642
20260601,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,微型臺指期貨,外資及陸資,174428,79500344,175067,79794357,-639,-294012,10808,4976125,0,0,10808,4976125
20260601,小型電子期貨,自營商,99,147967,163,243633,-64,-95666,75,113119,176,265456,-101,-152337
20260601,小型電子期貨,投信,0,0,0,0,0,0,63,95021,0,0,63,95021
20260601,小型電子期貨,外資及陸資,643,965313,653,980723,-10,-15411,17,25641,11,16591,6,9050
