日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260701,臺指選擇權,CALL,自營商,69801,560804,72509,511952,-2708,48851,15639,1304855,15078,1548933,561,-244078
20260701,臺指選擇權,CALL,投信,229,6259,357,12862,-128,-6603,6,609,1441,137290,-1435,-136681
20260701,臺指選擇權,CALL,外資及陸資,102136,718757,104505,721065,-2369,-2307,5395,512049,5902,850822,-507,-338773
20260701,臺指選擇權,PUT,自營商,77806,415711,91520,470588,-13714,-54877,22109,437916,19915,417665,2194,20251
20260701,臺指選擇權,PUT,投信,80,138,0,0,80,138,87,547,0,0,87,547
20260701,臺指選擇權,PUT,外資及陸資,122085,658200,121842,667376,243,-9177,16575,330118,11800,248103,4775,82015
20260701,電子選擇權,CALL,自營商,0,0,0,0,0,0,168,6522,151,5864,17,658
20260701,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260701,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260701,電子選擇權,PUT,自營商,0,0,0,0,0,0,137,2509,90,1802,47,707
20260701,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260701,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260701,金融選擇權,CALL,自營商,7,72,43,200,-36,-128,281,9722,524,12254,-243,-2532
20260701,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260701,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260701,金融選擇權,PUT,自營商,6,27,2,20,4,7,266,2872,234,3084,32,-212
20260701,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260701,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260701,股票選擇權,CALL,自營商,217,4353,343,5293,-126,-941,1430,112925,2084,67130,-654,45795
20260701,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260701,股票選擇權,CALL,外資及陸資,12,1802,0,0,12,1802,16,3626,59,24514,-43,-20888
20260701,股票選擇權,PUT,自營商,212,4708,112,2444,100,2263,1723,65121,809,10791,914,54330
20260701,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260701,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,334,70,30207,-68,-29873
20260701,ETF選擇權,CALL,自營商,20,330,19,261,1,69,176,5468,162,2611,14,2857
20260701,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260701,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260701,ETF選擇權,PUT,自營商,9,95,3,20,6,75,249,2184,148,1495,101,689
20260701,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260701,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
