日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260602,臺指選擇權,CALL,自營商,55983,600838,53713,677499,2270,-76661,30008,2626754,24678,3705956,5330,-1079202
20260602,臺指選擇權,CALL,投信,0,0,85,729,-85,-729,1,275,492,96932,-491,-96657
20260602,臺指選擇權,CALL,外資及陸資,71159,726579,71155,744069,4,-17490,13239,2734263,9639,2136970,3600,597293
20260602,臺指選擇權,PUT,自營商,60546,534052,60107,542493,439,-8442,40069,210338,35209,279343,4860,-69005
20260602,臺指選擇權,PUT,投信,0,0,0,0,0,0,93,287,0,0,93,287
20260602,臺指選擇權,PUT,外資及陸資,80927,808549,80290,803475,637,5074,26514,277144,19060,167909,7454,109235
20260602,電子選擇權,CALL,自營商,159,4616,156,4554,3,62,844,75495,757,68459,87,7036
20260602,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,電子選擇權,PUT,自營商,130,3405,101,2823,29,582,669,9181,423,4951,246,4230
20260602,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,金融選擇權,CALL,自營商,263,3014,284,1437,-21,1577,188,3541,387,6233,-199,-2692
20260602,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,金融選擇權,PUT,自營商,63,660,61,699,2,-39,213,643,138,574,75,69
20260602,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,股票選擇權,CALL,自營商,292,3197,265,7332,27,-4134,2212,227273,2129,150671,83,76602
20260602,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,股票選擇權,CALL,外資及陸資,0,0,2,432,-2,-432,14,1646,26,47894,-12,-46248
20260602,股票選擇權,PUT,自營商,207,7956,137,1372,70,6584,2229,27517,1053,3020,1176,24497
20260602,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,股票選擇權,PUT,外資及陸資,0,0,24,6140,-24,-6140,0,0,39,7840,-39,-7840
20260602,ETF選擇權,CALL,自營商,14,301,17,409,-3,-107,398,18303,419,19479,-21,-1176
20260602,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,ETF選擇權,PUT,自營商,1,24,1,10,0,14,407,2212,345,1525,62,687
20260602,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
