日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260903,臺指選擇權,CALL,自營商,55731,348443,54075,355835,1656,-7391,33618,921131,24221,724818,9397,196313
20260903,臺指選擇權,CALL,投信,0,0,0,0,0,0,4,260,4461,134139,-4457,-133879
20260903,臺指選擇權,CALL,外資及陸資,50400,415435,49962,422138,438,-6704,6196,238604,9450,476261,-3254,-237657
20260903,臺指選擇權,PUT,自營商,56257,467847,58609,472442,-2352,-4595,19816,356064,21852,316215,-2036,39849
20260903,臺指選擇權,PUT,投信,0,0,0,0,0,0,146,947,0,0,146,947
20260903,臺指選擇權,PUT,外資及陸資,65099,554077,65074,571757,25,-17679,6629,144851,6578,111334,51,33517
20260903,電子選擇權,CALL,自營商,5,42,47,457,-42,-415,9,132,45,588,-36,-456
20260903,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260903,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260903,電子選擇權,PUT,自營商,0,0,0,0,0,0,14,222,4,79,10,143
20260903,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260903,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260903,金融選擇權,CALL,自營商,109,1389,254,1162,-145,227,110,4379,416,8784,-306,-4405
20260903,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260903,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260903,金融選擇權,PUT,自營商,69,519,70,474,-1,44,87,444,66,419,21,25
20260903,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260903,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260903,股票選擇權,CALL,自營商,381,3644,319,3679,62,-35,2158,47579,1132,22877,1026,24702
20260903,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260903,股票選擇權,CALL,外資及陸資,3,37,0,0,3,37,3,31,92,2666,-89,-2635
20260903,股票選擇權,PUT,自營商,97,456,41,807,56,-352,1300,21061,265,2718,1035,18343
20260903,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260903,股票選擇權,PUT,外資及陸資,4,314,0,0,4,314,4,339,40,1430,-36,-1091
20260903,ETF選擇權,CALL,自營商,2,13,0,0,2,13,312,1829,300,1971,12,-142
20260903,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260903,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260903,ETF選擇權,PUT,自營商,4,15,3,4,1,11,305,1059,181,678,124,381
20260903,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260903,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
