日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260922,臺股期貨,自營商,3128,30295989,3234,31338574,-106,-1042585,2314,22348143,5772,55695186,-3458,-33347043
20260922,臺股期貨,投信,75,722284,117,1130975,-42,-408691,76891,741613695,2914,28105530,73977,713508165
20260922,臺股期貨,外資及陸資,33568,325246016,35050,339587959,-1482,-14341943,10740,103591002,86308,832511845,-75568,-728920843
20260922,電子期貨,自營商,10,123343,51,627370,-41,-504027,3,36891,247,3029010,-244,-2992119
20260922,電子期貨,投信,2,24562,0,0,2,24562,177,2170586,0,0,177,2170586
20260922,電子期貨,外資及陸資,144,1772036,87,1070706,57,701330,170,2084744,176,2158323,-6,-73579
20260922,金融期貨,自營商,13,47415,6,21979,7,25437,61,221967,120,436656,-59,-214689
20260922,金融期貨,投信,0,0,0,0,0,0,34,123719,0,0,34,123719
20260922,金融期貨,外資及陸資,82,299661,141,515204,-59,-215543,56,203773,142,516710,-86,-312937
20260922,小型臺指期貨,自營商,5552,13468120,5031,12204496,521,1263625,1304,3147056,7356,17765186,-6052,-14618130
20260922,小型臺指期貨,投信,46,111724,1,2410,45,109314,88,212190,104,250770,-16,-38580
20260922,小型臺指期貨,外資及陸資,69983,169493319,72581,175853522,-2598,-6360203,4162,10036640,1006,2426098,3156,7610542
20260922,微型臺指期貨,自營商,8893,4318172,13404,6506068,-4511,-2187897,9015,4350907,7108,3453030,1907,897877
20260922,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,微型臺指期貨,外資及陸資,103088,49935477,113774,55125184,-10686,-5189707,3254,1569242,572,276061,2682,1293181
20260922,小型電子期貨,自營商,123,189867,73,112462,50,77405,216,331258,278,426146,-62,-94888
20260922,小型電子期貨,投信,0,0,0,0,0,0,75,114968,0,0,75,114968
20260922,小型電子期貨,外資及陸資,357,549597,373,574211,-16,-24614,24,36790,1,1533,23,35257
20260922,小型金融期貨,自營商,14,12816,16,14589,-2,-1772,110,100067,64,58221,46,41846
20260922,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,小型金融期貨,外資及陸資,54,49371,67,61267,-13,-11896,0,0,31,28201,-31,-28201
20260922,股票期貨,自營商,36046,15464943,41667,18269060,-5621,-2804117,61092,21739060,296088,216884062,-234996,-195145002
20260922,股票期貨,投信,1459,1295325,0,0,1459,1295325,4140,7440647,218,37510,3922,7403137
20260922,股票期貨,外資及陸資,292103,151141778,304262,164235714,-12159,-13093937,173289,142327895,563403,353034085,-390114,-210706190
20260922,ETF期貨,自營商,1807,1072810,2682,1597261,-875,-524451,10124,3713755,35058,26832661,-24934,-23118906
20260922,ETF期貨,投信,0,0,0,0,0,0,11326,11714057,45,18270,11281,11695787
20260922,ETF期貨,外資及陸資,4060,2797556,4283,2684473,-223,113083,15510,13884968,2225,2281667,13285,11603301
20260922,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260922,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,非金電期貨,自營商,53,8792,30,4990,23,3802,330,54897,51,8491,279,46406
20260922,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,非金電期貨,外資及陸資,8,1330,41,6808,-33,-5478,86,14304,28,4657,58,9647
20260922,富櫃200期貨,自營商,0,0,2,1945,-2,-1945,0,0,16,15558,-16,-15558
20260922,富櫃200期貨,投信,0,0,0,0,0,0,29,28200,0,0,29,28200
20260922,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,臺灣永續期貨,自營商,22,59886,22,59886,0,0,18,49039,18,49039,0,0
20260922,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,9,1879,-9,-1879
20260922,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,半導體30期貨,自營商,5,4248,3,2550,2,1698,16,13621,5,4250,11,9371
20260922,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,航運期貨,自營商,0,0,0,0,0,0,1,214,21,4519,-20,-4305
20260922,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260922,東證期貨,自營商,343,282103,373,306655,-30,-24552,19,15610,50,41115,-31,-25505
20260922,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,東證期貨,外資及陸資,253,208041,221,181835,32,26205,35,28782,130,106808,-95,-78026
20260922,美國標普500期貨,自營商,2,3133,2,3137,0,-4,0,0,78,122304,-78,-122304
20260922,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,美國標普500期貨,外資及陸資,1,1568,1,1568,0,0,30,47040,23,36064,7,10976
20260922,美國那斯達克100期貨,自營商,60,92356,97,147844,-37,-55489,0,0,201,310073,-201,-310073
20260922,美國那斯達克100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260922,美國那斯達克100期貨,外資及陸資,106,162460,135,207353,-29,-44893,9,13940,105,161978,-96,-148038
20260922,美國道瓊期貨,自營商,7,7336,8,8388,-1,-1052,65,68205,0,0,65,68205
