日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260612,臺股期貨,自營商,9191,81108279,9655,85309327,-464,-4201048,8116,71885532,4548,40341302,3568,31544230
20260612,臺股期貨,投信,7574,67205224,5775,51177755,1799,16027469,62719,554979142,5608,49593787,57111,505385355
20260612,臺股期貨,外資及陸資,107098,942877386,108998,959865353,-1900,-16987968,9318,82465135,74357,658082331,-65039,-575617196
20260612,電子期貨,自營商,84,954392,67,759491,17,194901,55,630016,208,2382593,-153,-1752577
20260612,電子期貨,投信,0,0,5,57092,-5,-57092,217,2485648,0,0,217,2485648
20260612,電子期貨,外資及陸資,168,1917490,153,1744856,15,172634,40,458187,249,2852195,-209,-2394008
20260612,金融期貨,自營商,102,307041,75,225292,27,81749,53,158323,96,286177,-43,-127854
20260612,金融期貨,投信,0,0,0,0,0,0,11,32888,0,0,11,32888
20260612,金融期貨,外資及陸資,294,884692,302,908437,-8,-23745,162,484348,192,573950,-30,-89602
20260612,小型臺指期貨,自營商,19511,42961809,20085,44256247,-574,-1294438,2133,4755684,17675,39173616,-15542,-34417932
20260612,小型臺指期貨,投信,7,15509,0,0,7,15509,95,210042,88,195052,7,14990
20260612,小型臺指期貨,外資及陸資,214759,471594633,214179,470400154,580,1194479,7045,15578229,1311,2905986,5734,12672243
20260612,微型臺指期貨,自營商,32482,14296717,30624,13470217,1858,826500,9599,4259002,53877,23877616,-44278,-19618614
20260612,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260612,微型臺指期貨,外資及陸資,276866,121462547,272064,119368012,4802,2094535,16453,7276310,1021,451456,15432,6824854
20260612,小型電子期貨,自營商,133,187803,165,233230,-32,-45427,243,347936,384,549826,-141,-201890
20260612,小型電子期貨,投信,0,0,0,0,0,0,64,91637,0,0,64,91637
20260612,小型電子期貨,外資及陸資,611,866320,580,822767,31,43553,39,55841,6,8591,33,47250
20260612,小型金融期貨,自營商,68,51423,31,23338,37,28086,87,65028,32,23913,55,41115
20260612,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260612,小型金融期貨,外資及陸資,192,144451,190,143147,2,1304,2,1495,0,0,2,1495
20260612,股票期貨,自營商,70015,35959989,80883,40417542,-10868,-4457552,119480,33734061,357603,226881017,-238123,-193146956
20260612,股票期貨,投信,150,704690,0,0,150,704690,20184,13782016,255,46177,19929,13735839
20260612,股票期貨,外資及陸資,520328,310145517,522342,317260999,-2014,-7115481,186205,149740801,741525,429340770,-555320,-279599969
20260612,ETF期貨,自營商,9162,4288483,7758,4008422,1404,280060,15466,4677991,37317,22248493,-21851,-17570502
20260612,ETF期貨,投信,500,514004,500,511597,0,2407,4435,3623923,50,20465,4385,3603458
20260612,ETF期貨,外資及陸資,12281,9295453,11817,9143825,464,151628,18231,15023901,3782,2393634,14449,12630267
20260612,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260612,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
