日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260923,臺股期貨,自營商,3676,35560918,3235,31325797,441,4235122,2381,23039881,5437,52561882,-3056,-29522001
20260923,臺股期貨,投信,15,144920,433,4181992,-418,-4037072,76472,738903053,2913,28146571,73559,710756482
20260923,臺股期貨,外資及陸資,36860,356598963,37378,361571704,-518,-4972741,10855,104889546,86939,840120252,-76084,-735230706
20260923,電子期貨,自營商,34,418163,15,184477,19,233686,6,74036,220,2710928,-214,-2636892
20260923,電子期貨,投信,0,0,0,0,0,0,177,2181065,0,0,177,2181065
20260923,電子期貨,外資及陸資,42,516662,70,860895,-28,-344232,144,1774426,178,2193387,-34,-418961
20260923,金融期貨,自營商,10,36155,31,111890,-21,-75735,31,111978,121,437076,-90,-325098
20260923,金融期貨,投信,0,0,0,0,0,0,34,122815,0,0,34,122815
20260923,金融期貨,外資及陸資,109,393773,126,455597,-17,-61824,73,263691,176,635747,-103,-372056
20260923,小型臺指期貨,自營商,5927,14345005,6850,16573988,-923,-2228983,857,2074104,7738,18724123,-6881,-16650019
20260923,小型臺指期貨,投信,1,2416,0,0,1,2416,88,212573,103,248807,-15,-36234
20260923,小型臺指期貨,外資及陸資,73775,178416081,74436,180003225,-661,-1587144,3520,8503571,768,1855441,2752,6648130
20260923,微型臺指期貨,自營商,9809,4753201,12307,5951523,-2498,-1198322,6966,3369202,7162,3488483,-196,-119281
20260923,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,微型臺指期貨,外資及陸資,109142,52781776,107743,52096321,1399,685455,4656,2249407,1835,886657,2821,1362750
20260923,小型電子期貨,自營商,110,169187,68,104497,42,64690,98,151120,206,317302,-108,-166182
20260923,小型電子期貨,投信,0,0,0,0,0,0,75,115523,0,0,75,115523
20260923,小型電子期貨,外資及陸資,273,419800,303,465797,-30,-45997,9,13863,16,24645,-7,-10782
20260923,小型金融期貨,自營商,14,12657,38,34316,-24,-21659,90,81275,28,25285,62,55990
20260923,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,小型金融期貨,外資及陸資,56,50630,50,45195,6,5435,0,0,25,22576,-25,-22576
20260923,股票期貨,自營商,36183,14645359,34756,17245364,1427,-2600004,67379,23057347,300948,221403909,-233569,-198346562
20260923,股票期貨,投信,481,725512,3,50320,478,675192,4618,8172653,218,37536,4400,8135117
20260923,股票期貨,外資及陸資,243281,137031931,261463,140133152,-18182,-3101221,168302,142008642,576598,355784425,-408296,-213775783
20260923,ETF期貨,自營商,1846,891315,2700,1534863,-854,-643549,10004,3689881,35792,27561956,-25788,-23872075
20260923,ETF期貨,投信,0,0,0,0,0,0,11326,11766374,45,18126,11281,11748248
