日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260911,臺股期貨,自營商,7854,72425131,6474,59768351,1380,12656780,6359,58854426,3557,32907993,2802,25946433
20260911,臺股期貨,投信,6092,56342416,5888,54274470,204,2067945,77818,719256868,3131,28922299,74687,690334569
20260911,臺股期貨,外資及陸資,56372,520388710,56740,523930805,-368,-3542096,8242,76271162,93309,862627166,-85067,-786356004
20260911,電子期貨,自營商,78,910041,51,594573,27,315468,20,233159,145,1689626,-125,-1456467
20260911,電子期貨,投信,0,0,0,0,0,0,147,1712873,0,0,147,1712873
20260911,電子期貨,外資及陸資,111,1295440,137,1599221,-26,-303781,25,291592,198,2307308,-173,-2015716
20260911,金融期貨,自營商,54,189810,37,130196,17,59614,87,309320,110,391094,-23,-81774
20260911,金融期貨,投信,0,0,0,0,0,0,34,120884,0,0,34,120884
20260911,金融期貨,外資及陸資,261,916644,254,892663,7,23981,95,337768,132,469313,-37,-131545
20260911,小型臺指期貨,自營商,9723,22457428,9839,22752799,-116,-295371,3222,7446958,6708,15537007,-3486,-8090049
20260911,小型臺指期貨,投信,6,13912,21,48507,-15,-34595,93,214844,158,364877,-65,-150033
20260911,小型臺指期貨,外資及陸資,93086,215000989,95840,221379574,-2754,-6378585,2343,5413219,1056,2441059,1287,2972160
20260911,微型臺指期貨,自營商,16355,7561936,32123,14867551,-15768,-7305614,3021,1397044,68655,31756500,-65634,-30359456
20260911,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,微型臺指期貨,外資及陸資,146949,67927995,149457,69095027,-2508,-1167032,18207,8409432,4376,2021147,13831,6388285
20260911,小型電子期貨,自營商,129,188277,121,176648,8,11629,161,234508,339,493784,-178,-259276
20260911,小型電子期貨,投信,18,26347,20,29129,-2,-2782,75,109369,0,0,75,109369
20260911,小型電子期貨,外資及陸資,542,789989,705,1027350,-163,-237361,19,27674,161,234501,-142,-206827
20260911,小型金融期貨,自營商,43,37896,50,43722,-7,-5827,140,124439,9,8000,131,116439
20260911,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,小型金融期貨,外資及陸資,204,179345,199,175163,5,4182,2,1778,8,7112,-6,-5334
20260911,股票期貨,自營商,74017,32549389,65286,27410596,8731,5138793,110528,42246836,304706,198787675,-194178,-156540839
20260911,股票期貨,投信,40,37167,294,306115,-254,-268948,3727,8046875,208,34416,3519,8012459
20260911,股票期貨,外資及陸資,354973,219663442,356725,218496214,-1752,1167227,196511,153638195,682211,404009700,-485700,-250371505
20260911,ETF期貨,自營商,7208,3806347,10365,4539684,-3157,-733339,14344,5430551,41567,26004401,-27223,-20573850
20260911,ETF期貨,投信,1000,1077198,1000,1074714,0,2484,11326,11220908,45,17843,11281,11203065
20260911,ETF期貨,外資及陸資,5406,3790437,6331,3796920,-925,-6483,12245,9935921,3406,1946282,8839,7989639
20260911,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260911,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260911,非金電期貨,自營商,126,20803,281,46477,-155,-25675,141,23263,188,31031,-47,-7768
20260911,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,非金電期貨,外資及陸資,68,11225,45,7438,23,3787,109,17994,0,0,109,17994
20260911,富櫃200期貨,自營商,11,10062,12,10988,-1,-925,16,14630,19,17382,-3,-2752
20260911,富櫃200期貨,投信,10,9169,10,9144,0,26,29,26539,0,0,29,26539
20260911,富櫃200期貨,外資及陸資,0,0,1,917,-1,-917,0,0,3,2743,-3,-2743
20260911,臺灣永續期貨,自營商,22,56639,22,56639,0,0,41,105846,41,105846,0,0
20260911,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260911,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,4,843,-4,-843
20260911,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260911,半導體30期貨,自營商,18,14302,34,27022,-16,-12720,42,33375,64,50885,-22,-17510
20260911,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260911,航運期貨,自營商,1,208,0,0,1,208,1,211,23,4852,-22,-4641
20260911,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260911,東證期貨,自營商,387,309729,274,219441,113,90288,10,8005,20,16003,-10,-7998
20260911,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260911,東證期貨,外資及陸資,204,163317,278,222553,-74,-59236,0,0,74,59211,-74,-59211
20260911,美國標普500期貨,自營商,14,21315,7,10746,7,10569,62,94401,45,69071,17,25330
20260911,美國標普500期貨,投信,0,0,0,0,0,0,1,1523,0,0,1,1523
20260911,美國標普500期貨,外資及陸資,8,12164,14,21287,-6,-9123,28,42633,112,170593,-84,-127960
20260911,美國那斯達克100期貨,自營商,241,350653,223,325097,18,25556,0,0,198,290408,-198,-290408
20260911,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2919,0,0,2,2919
20260911,美國那斯達克100期貨,外資及陸資,488,711958,460,670034,28,41924,38,55970,461,673958,-423,-617988
20260911,美國道瓊期貨,自營商,24,25163,3,3150,21,22013,28,29423,0,0,28,29423
20260911,美國道瓊期貨,投信,0,0,0,0,0,0,1,1045,0,0,1,1045
20260911,美國道瓊期貨,外資及陸資,34,35524,58,60735,-24,-25212,171,178801,251,262621,-80,-83820
