日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260706,臺股期貨,自營商,3379,31810245,3626,34156946,-247,-2346702,7201,67685444,4531,42610411,2670,25075033
20260706,臺股期貨,投信,1149,10841142,1108,10411332,41,429810,73263,686887640,6009,56386795,67254,630500845
20260706,臺股期貨,外資及陸資,36202,340762190,35797,337034120,405,3728070,6297,59069965,86384,810086464,-80087,-751016499
20260706,電子期貨,自營商,6,72876,20,242335,-14,-169460,15,181767,106,1284487,-91,-1102720
20260706,電子期貨,投信,18,218001,0,0,18,218001,200,2423622,0,0,200,2423622
20260706,電子期貨,外資及陸資,48,581522,41,496781,7,84741,28,339298,297,3598987,-269,-3259689
20260706,金融期貨,自營商,11,34067,1,3073,10,30994,34,105529,122,378599,-88,-273070
20260706,金融期貨,投信,0,0,0,0,0,0,25,77595,0,0,25,77595
20260706,金融期貨,外資及陸資,94,291084,117,362276,-23,-71192,144,446947,266,825611,-122,-378664
20260706,小型臺指期貨,自營商,5883,13879140,5335,12580348,548,1298793,2897,6828220,10007,23587893,-7110,-16759673
20260706,小型臺指期貨,投信,2,4725,2,4701,0,24,114,267209,80,187496,34,79713
20260706,小型臺指期貨,外資及陸資,78859,185630284,80237,188898761,-1378,-3268478,3756,8806937,1853,4352735,1903,4454202
20260706,微型臺指期貨,自營商,11816,5580683,13679,6451578,-1863,-870895,2549,1215991,50003,23523684,-47454,-22307693
20260706,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,微型臺指期貨,外資及陸資,100838,47464373,103499,48715206,-2661,-1250833,17054,7993892,2388,1120067,14666,6873825
20260706,小型電子期貨,自營商,33,49959,12,18222,21,31737,78,118149,173,262102,-95,-143953
20260706,小型電子期貨,投信,2,3022,0,0,2,3022,69,104516,0,0,69,104516
20260706,小型電子期貨,外資及陸資,173,261830,192,290614,-19,-28784,17,25750,81,122693,-64,-96943
20260706,小型金融期貨,自營商,15,11597,8,6166,7,5431,1,776,112,86854,-111,-86078
20260706,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,小型金融期貨,外資及陸資,70,54240,68,52681,2,1559,0,0,7,5432,-7,-5432
20260706,股票期貨,自營商,43878,27382775,54033,25107886,-10155,2274889,81792,30365621,420169,249182975,-338377,-218817354
20260706,股票期貨,投信,0,0,0,0,0,0,9953,4851953,255,51513,9698,4800440
20260706,股票期貨,外資及陸資,329615,182063241,320530,181723550,9085,339690,188632,150162045,731424,462065252,-542792,-311903207
20260706,ETF期貨,自營商,3068,1857068,3113,1691379,-45,165689,13100,5085802,40046,24479942,-26946,-19394140
20260706,ETF期貨,投信,0,0,0,0,0,0,4568,3991814,50,20870,4518,3970944
20260706,ETF期貨,外資及陸資,5926,4228378,5814,4334143,112,-105764,16331,14451115,4141,3170579,12190,11280536
20260706,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260706,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260706,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260706,非金電期貨,自營商,412,66934,444,72148,-32,-5214,758,122732,780,126244,-22,-3512
