日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260615,臺股期貨,自營商,9924,90158622,10872,98862773,-948,-8704151,8351,76308134,5733,52533648,2618,23774486
20260615,臺股期貨,投信,29633,271222783,29042,264918411,591,6304372,63010,576552736,5308,48425444,57702,528127292
20260615,臺股期貨,外資及陸資,116193,1050669368,119107,1078046806,-2914,-27377438,12920,118072928,79654,728728457,-66734,-610655529
20260615,電子期貨,自營商,155,1824522,165,1945234,-10,-120712,49,577903,212,2502207,-163,-1924304
20260615,電子期貨,投信,56,663723,65,765861,-9,-102138,208,2457314,0,0,208,2457314
20260615,電子期貨,外資及陸資,450,5292422,451,5308991,-1,-16569,32,377982,242,2864323,-210,-2486341
20260615,金融期貨,自營商,66,203209,80,245627,-14,-42419,74,227292,131,401731,-57,-174439
20260615,金融期貨,投信,0,0,0,0,0,0,11,33801,0,0,11,33801
20260615,金融期貨,外資及陸資,182,559613,171,526264,11,33349,158,485123,177,543822,-19,-58699
20260615,小型臺指期貨,自營商,13035,29375518,13923,31424285,-888,-2048767,2536,5832705,18965,43371125,-16429,-37538420
20260615,小型臺指期貨,投信,80,183277,75,170959,5,12318,94,215153,82,187862,12,27291
20260615,小型臺指期貨,外資及陸資,170706,382593493,168983,378778097,1723,3815396,5113,11669093,2194,5018008,2919,6651085
20260615,微型臺指期貨,自營商,27202,12278701,24691,11126123,2511,1152578,14333,6553908,56065,25631574,-41732,-19077666
20260615,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,微型臺指期貨,外資及陸資,211017,94519514,206514,92486453,4503,2033061,18772,8564074,527,240296,18245,8323778
20260615,小型電子期貨,自營商,272,396554,181,265345,91,131209,300,442039,350,516178,-50,-74139
20260615,小型電子期貨,投信,24,35603,19,27987,5,7616,69,101968,0,0,69,101968
20260615,小型電子期貨,外資及陸資,473,689435,510,742997,-37,-53562,12,17758,16,23570,-4,-5812
20260615,小型金融期貨,自營商,50,38542,47,36072,3,2469,99,76052,41,31488,58,44564
20260615,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,小型金融期貨,外資及陸資,183,140912,184,141612,-1,-701,2,1536,1,764,1,772
20260615,股票期貨,自營商,81699,45244431,96296,49135059,-14597,-3890628,113940,37012731,366660,242940118,-252720,-205927387
20260615,股票期貨,投信,0,0,46,217760,-46,-217760,20138,14793272,255,47247,19883,14746025
20260615,股票期貨,外資及陸資,551948,368603585,535472,370791210,16476,-2187625,191123,150791277,729967,447665371,-538844,-296874094
20260615,ETF期貨,自營商,12701,6651307,10686,5925156,2015,726151,16288,4747046,36124,22198772,-19836,-17451726
20260615,ETF期貨,投信,1350,1361590,1350,1355128,0,6463,4435,3737342,50,20640,4385,3716702
20260615,ETF期貨,外資及陸資,10642,8822180,10630,8953716,12,-131536,18175,15350604,3714,2473898,14461,12876706
20260615,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260615,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260615,非金電期貨,自營商,44,65948,62,93050,-18,-27102,82,123199,58,87111,24,36088
20260615,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,非金電期貨,外資及陸資,18,27016,19,28512,-1,-1496,0,0,9,13541,-9,-13541
