日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260910,臺股期貨,自營商,5462,51132728,3819,35781101,1643,15351627,5007,47034113,3628,34051678,1379,12982435
20260910,臺股期貨,投信,2243,21064029,2579,24135657,-336,-3071627,77635,727950787,3152,29546218,74483,698404569
20260910,臺股期貨,外資及陸資,46008,430928638,48057,450182559,-2049,-19253921,8264,77543020,92182,864533721,-83918,-786990701
20260910,電子期貨,自營商,22,261389,16,189981,6,71408,17,201261,169,1999405,-152,-1798144
20260910,電子期貨,投信,0,0,28,331631,-28,-331631,147,1739128,0,0,147,1739128
20260910,電子期貨,外資及陸資,58,688150,54,641039,4,47111,51,603440,198,2342567,-147,-1739127
20260910,金融期貨,自營商,27,94874,28,98088,-1,-3214,67,235786,107,376554,-40,-140768
20260910,金融期貨,投信,0,0,0,0,0,0,34,119653,0,0,34,119653
20260910,金融期貨,外資及陸資,141,494680,134,470310,7,24370,87,306170,131,461015,-44,-154845
20260910,小型臺指期貨,自營商,7959,18647695,8141,19089865,-182,-442170,2537,5949855,5799,13628615,-3262,-7678760
20260910,小型臺指期貨,投信,0,0,0,0,0,0,104,243737,154,360891,-50,-117154
20260910,小型臺指期貨,外資及陸資,90779,212697589,94058,220371676,-3279,-7674087,2642,6193965,1408,3301103,1234,2892862
20260910,微型臺指期貨,自營商,13298,6240003,29035,13616975,-15737,-7376972,3033,1423955,52579,24682266,-49546,-23258311
20260910,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,微型臺指期貨,外資及陸資,134316,62975261,140159,65707346,-5843,-2732084,17821,8352740,3067,1437472,14754,6915268
20260910,小型電子期貨,自營商,109,162033,107,158994,2,3039,158,233701,344,508750,-186,-275049
20260910,小型電子期貨,投信,0,0,0,0,0,0,77,113871,0,0,77,113871
20260910,小型電子期貨,外資及陸資,433,643231,427,634198,6,9033,23,34014,2,2958,21,31056
20260910,小型金融期貨,自營商,22,19343,31,27124,-9,-7782,148,130210,10,8798,138,121412
20260910,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,小型金融期貨,外資及陸資,129,113127,118,103569,11,9559,5,4400,16,14077,-11,-9677
20260910,股票期貨,自營商,50127,22266470,52555,21265179,-2428,1001291,102322,39972908,305231,205569325,-202909,-165596417
20260910,股票期貨,投信,15,81188,0,0,15,81188,3973,8459784,200,33565,3773,8426219
20260910,股票期貨,外資及陸資,315887,181458019,336803,196193507,-20916,-14735488,196912,159084680,680860,416793845,-483948,-257709165
20260910,ETF期貨,自營商,3895,2073278,6038,2425223,-2143,-351945,15534,5910902,39600,26029014,-24066,-20118112
20260910,ETF期貨,投信,0,0,0,0,0,0,11326,11374384,45,18095,11281,11356289
20260910,ETF期貨,外資及陸資,4137,2971437,4852,3291492,-715,-320055,12979,10138875,3215,2040582,9764,8098293
20260910,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260910,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260910,非金電期貨,自營商,201,33314,244,40532,-43,-7218,228,38191,120,20102,108,18089
20260910,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,非金電期貨,外資及陸資,60,9986,71,11794,-11,-1808,113,18932,27,4524,86,14408
20260910,富櫃200期貨,自營商,1,938,2,1878,-1,-940,8,7514,10,9392,-2,-1878
20260910,富櫃200期貨,投信,0,0,0,0,0,0,29,27237,0,0,29,27237
20260910,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,2,1878,-2,-1878
20260910,臺灣永續期貨,自營商,0,0,0,0,0,0,63,165594,63,165594,0,0
20260910,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260910,臺灣生技期貨,自營商,2,424,0,0,2,424,0,0,4,852,-4,-852
20260910,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260910,半導體30期貨,自營商,9,7308,17,13823,-8,-6515,42,34201,48,39107,-6,-4906
20260910,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260910,航運期貨,自營商,0,0,12,2501,-12,-2501,1,208,24,4990,-23,-4782
20260910,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260910,東證期貨,自營商,584,469143,578,463969,6,5174,5,4020,128,102918,-123,-98898
20260910,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,東證期貨,外資及陸資,377,303032,408,328074,-31,-25042,0,0,0,0,0,0
20260910,美國標普500期貨,自營商,1,1527,3,4639,-2,-3112,48,73553,38,58773,10,14780
20260910,美國標普500期貨,投信,0,0,0,0,0,0,1,1532,0,0,1,1532
20260910,美國標普500期貨,外資及陸資,18,27553,15,23155,3,4398,31,47503,109,167098,-78,-119595
20260910,美國那斯達克100期貨,自營商,71,104686,98,144272,-27,-39586,0,0,216,319452,-216,-319452
20260910,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2949,0,0,2,2949
20260910,美國那斯達克100期貨,外資及陸資,256,377361,235,345929,21,31432,38,56549,489,722397,-451,-665848
20260910,美國道瓊期貨,自營商,2,2111,2,2102,0,8,13,13782,6,6316,7,7466
20260910,美國道瓊期貨,投信,0,0,0,0,0,0,1,1053,0,0,1,1053
20260910,美國道瓊期貨,外資及陸資,32,33668,28,29467,4,4202,170,179053,226,238063,-56,-59010
20260910,美國費城半導體期貨,自營商,13,12433,5,4766,8,7667,0,0,498,473077,-498,-473077
20260910,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,美國費城半導體期貨,外資及陸資,48,45726,55,52575,-7,-6850,379,359989,122,116622,257,243367
20260910,英國富時100期貨,自營商,2,1076,2,1066,0,9,0,0,35,18660,-35,-18660
20260910,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260910,英國富時100期貨,外資及陸資,3,1608,1,533,2,1075,19,10127,11,5892,8,4235
