日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260814,臺股期貨,自營商,6575,60564629,5587,51545265,988,9019364,5975,54873510,4511,41402391,1464,13471119
20260814,臺股期貨,投信,6694,61765627,8686,79814524,-1992,-18048898,83794,768315380,3459,31692742,80335,736622638
20260814,臺股期貨,外資及陸資,53049,489179432,52015,479972918,1034,9206514,12934,118590157,98113,899743988,-85179,-781153831
20260814,電子期貨,自營商,36,422374,17,200823,19,221550,25,291816,199,2321847,-174,-2030031
20260814,電子期貨,投信,0,0,7,81585,-7,-81585,168,1959955,0,0,168,1959955
20260814,電子期貨,外資及陸資,22,259063,42,492813,-20,-233750,80,933468,288,3359923,-208,-2426455
20260814,金融期貨,自營商,32,101570,26,82331,6,19239,17,54203,100,318847,-83,-264644
20260814,金融期貨,投信,0,0,0,0,0,0,38,121159,0,0,38,121159
20260814,金融期貨,外資及陸資,240,761875,226,716927,14,44948,45,143485,219,698296,-174,-554811
20260814,小型臺指期貨,自營商,7152,16509927,7631,17618938,-479,-1109010,3227,7420103,9447,21713581,-6220,-14293478
20260814,小型臺指期貨,投信,12,27570,39,89794,-27,-62224,117,268137,142,325573,-25,-57436
20260814,小型臺指期貨,外資及陸資,94270,217559834,92718,214015649,1552,3544184,4037,9250316,4772,10935438,-735,-1685122
20260814,微型臺指期貨,自營商,16090,7447481,16661,7698554,-571,-251073,4971,2289798,32335,14856613,-27364,-12566815
20260814,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,微型臺指期貨,外資及陸資,138990,64171610,141341,65259718,-2351,-1088108,11420,5231895,76,34876,11344,5197019
20260814,小型電子期貨,自營商,55,80990,71,104877,-16,-23887,221,322508,146,212912,75,109596
20260814,小型電子期貨,投信,20,29422,20,29220,0,202,77,112484,0,0,77,112484
20260814,小型電子期貨,外資及陸資,370,546032,372,548873,-2,-2841,30,43749,5,7301,25,36448
20260814,小型金融期貨,自營商,76,60381,19,14987,57,45394,165,131522,39,31087,126,100435
20260814,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,小型金融期貨,外資及陸資,128,101516,138,109456,-10,-7940,1,797,19,15145,-18,-14348
20260814,股票期貨,自營商,72604,37710277,71018,34499659,1586,3210618,114627,46568688,337692,202269388,-223065,-155700700
20260814,股票期貨,投信,48,41958,0,0,48,41958,2435,4288994,185,33162,2250,4255832
20260814,股票期貨,外資及陸資,476262,275122013,475440,276185317,822,-1063304,229357,154620917,664410,377254130,-435053,-222633213
20260814,ETF期貨,自營商,6160,3319624,5287,3387158,873,-67534,18023,7409227,40635,25437422,-22612,-18028195
20260814,ETF期貨,投信,1000,1071961,1000,1069539,0,2422,11166,10923616,50,20635,11116,10902981
20260814,ETF期貨,外資及陸資,4329,2985423,4362,2629159,-33,356264,13816,10636758,6742,5577419,7074,5059339
20260814,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260814,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260814,非金電期貨,自營商,103,16658,68,10996,35,5662,278,45003,399,64499,-121,-19496
20260814,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,非金電期貨,外資及陸資,10,1612,20,3220,-10,-1609,19,3071,55,8890,-36,-5819
20260814,富櫃200期貨,自營商,24,22650,31,29280,-7,-6630,0,0,26,24172,-26,-24172
20260814,富櫃200期貨,投信,29,27415,29,27356,0,59,52,48351,0,0,52,48351
20260814,富櫃200期貨,外資及陸資,7,6603,0,0,7,6603,0,0,0,0,0,0
20260814,臺灣中型100期貨,自營商,265,95733,233,84152,32,11582,794,284907,575,206290,219,78617
20260814,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,臺灣中型100期貨,外資及陸資,5,1808,26,9399,-21,-7591,0,0,0,0,0,0
20260814,臺灣永續期貨,自營商,145,373116,145,373116,0,0,58,148556,58,148556,0,0
20260814,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260814,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,7,1562,-7,-1562
20260814,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260814,半導體30期貨,自營商,11,8834,6,4840,5,3994,18,14085,28,21921,-10,-7836
20260814,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260814,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260814,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260814,東證期貨,自營商,376,315490,323,271004,53,44486,27,22473,38,31870,-11,-9397
20260814,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,東證期貨,外資及陸資,216,181223,267,224019,-51,-42796,0,0,95,79515,-95,-79515
20260814,美國標普500期貨,自營商,15,23474,6,9420,9,14054,14,21907,27,42602,-13,-20695
20260814,美國標普500期貨,投信,0,0,0,0,0,0,1,1565,0,0,1,1565
20260814,美國標普500期貨,外資及陸資,8,12522,16,24984,-8,-12462,41,64326,94,147091,-53,-82765
20260814,美國那斯達克100期貨,自營商,45,67878,43,64900,2,2978,0,0,187,283065,-187,-283065
20260814,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,3017,0,0,2,3017
20260814,美國那斯達克100期貨,外資及陸資,196,295390,148,223294,48,72096,55,83329,351,530114,-296,-446785
20260814,美國道瓊期貨,自營商,4,4334,3,3256,1,1078,0,0,48,52098,-48,-52098
20260814,美國道瓊期貨,投信,0,0,0,0,0,0,1,1079,0,0,1,1079
20260814,美國道瓊期貨,外資及陸資,35,37812,47,50754,-12,-12941,170,183978,67,72325,103,111653
20260814,美國費城半導體期貨,自營商,16,16090,17,16983,-1,-894,0,0,483,479909,-483,-479909
20260814,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,美國費城半導體期貨,外資及陸資,6,5962,2,2028,4,3934,407,404395,96,95386,311,309009
20260814,英國富時100期貨,自營商,3,1625,3,1631,0,-7,68,36816,0,0,68,36816
20260814,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260814,英國富時100期貨,外資及陸資,5,2717,5,2706,0,11,125,67638,13,7081,112,60557
