日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260702,臺指選擇權,CALL,自營商,46618,510428,45794,580744,824,-70316,23014,1168871,21629,1421600,1385,-252729
20260702,臺指選擇權,CALL,投信,0,0,150,6543,-150,-6543,6,468,1591,110709,-1585,-110241
20260702,臺指選擇權,CALL,外資及陸資,33831,375550,33985,393215,-154,-17665,6860,444411,7521,761543,-661,-317132
20260702,臺指選擇權,PUT,自營商,52263,570195,46358,538799,5905,31396,31942,544528,23843,495435,8099,49093
20260702,臺指選擇權,PUT,投信,0,0,0,0,0,0,87,527,0,0,87,527
20260702,臺指選擇權,PUT,外資及陸資,32787,446391,31982,436038,805,10353,19009,382083,13429,289464,5580,92619
20260702,電子選擇權,CALL,自營商,0,0,0,0,0,0,168,5218,151,4677,17,541
20260702,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260702,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260702,電子選擇權,PUT,自營商,0,0,0,0,0,0,137,2910,90,2073,47,837
20260702,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260702,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260702,金融選擇權,CALL,自營商,2,6,119,410,-117,-404,272,8450,632,11070,-360,-2620
20260702,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260702,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260702,金融選擇權,PUT,自營商,3,21,1,8,2,13,269,3465,235,3647,34,-182
20260702,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260702,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260702,股票選擇權,CALL,自營商,202,10943,200,10929,2,14,1518,107093,2170,68295,-652,38798
20260702,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260702,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,3220,59,22499,-43,-19279
20260702,股票選擇權,PUT,自營商,63,1176,23,228,40,948,1769,72329,815,10949,954,61380
20260702,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260702,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,442,70,31046,-68,-30604
20260702,ETF選擇權,CALL,自營商,2,186,2,123,0,63,178,5404,164,2596,14,2808
20260702,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260702,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260702,ETF選擇權,PUT,自營商,3,62,3,42,0,20,252,1396,151,929,101,467
20260702,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260702,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
