日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260714,臺指選擇權,CALL,自營商,79980,539979,74551,519561,5429,20418,38609,866326,26175,771200,12434,95126
20260714,臺指選擇權,CALL,投信,950,10094,940,48308,10,-38214,6,6,1648,84733,-1642,-84727
20260714,臺指選擇權,CALL,外資及陸資,75016,791634,73842,789825,1174,1809,11369,260987,9036,462695,2333,-201708
20260714,臺指選擇權,PUT,自營商,65467,759789,58661,646111,6806,113678,33064,692777,25983,675871,7081,16906
20260714,臺指選擇權,PUT,投信,80,846,2,99,78,747,165,577,0,0,165,577
20260714,臺指選擇權,PUT,外資及陸資,88655,1130596,85157,1127002,3498,3594,27170,467276,13969,338247,13201,129029
20260714,電子選擇權,CALL,自營商,9,92,9,41,0,50,160,626,149,476,11,150
20260714,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260714,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260714,電子選擇權,PUT,自營商,1,32,1,30,0,2,141,4483,89,2979,52,1504
20260714,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260714,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260714,金融選擇權,CALL,自營商,53,856,87,998,-34,-143,395,9589,829,9940,-434,-351
20260714,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260714,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260714,金融選擇權,PUT,自營商,81,2946,53,1754,28,1191,226,1780,317,3610,-91,-1830
20260714,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260714,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260714,股票選擇權,CALL,自營商,286,3332,255,1868,31,1464,1836,58175,2302,43780,-466,14395
20260714,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260714,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,47,2579,95,8905,-48,-6326
20260714,股票選擇權,PUT,自營商,461,3502,173,3723,288,-221,2312,87310,887,9539,1425,77771
20260714,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260714,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,18,1132,70,48976,-52,-47844
20260714,ETF選擇權,CALL,自營商,11,1086,0,0,11,1086,240,5760,217,2512,23,3248
20260714,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260714,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260714,ETF選擇權,PUT,自營商,8,139,28,170,-20,-31,287,2967,154,412,133,2555
20260714,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260714,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
