日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260602,臺股期貨,自營商,7546,69314961,7439,68414885,107,900076,7664,70749158,5100,47123735,2564,23625423
20260602,臺股期貨,投信,1408,12981051,62,569613,1346,12411438,55075,507824545,5310,48961386,49765,458863159
20260602,臺股期貨,外資及陸資,72749,669381423,75092,690930652,-2343,-21549229,15432,142293027,82450,760288172,-67018,-617995145
20260602,電子期貨,自營商,68,817721,41,492180,27,325541,26,313282,146,1759208,-120,-1445926
20260602,電子期貨,投信,0,0,0,0,0,0,161,1939953,0,0,161,1939953
20260602,電子期貨,外資及陸資,136,1637552,177,2129740,-41,-492189,51,614519,233,2807510,-182,-2192991
20260602,金融期貨,自營商,104,285886,51,139792,53,146095,65,180308,148,410742,-83,-230434
20260602,金融期貨,投信,0,0,0,0,0,0,12,33312,0,0,12,33312
20260602,金融期貨,外資及陸資,238,653455,225,617431,13,36025,176,488576,194,538544,-18,-49968
20260602,小型臺指期貨,自營商,16075,37021358,16830,38736533,-755,-1715175,2374,5499493,13679,31606921,-11305,-26107428
20260602,小型臺指期貨,投信,0,0,0,0,0,0,90,207464,79,182107,11,25357
20260602,小型臺指期貨,外資及陸資,179620,413109001,180744,415713923,-1124,-2604921,2292,5283495,5602,12918053,-3310,-7634558
20260602,微型臺指期貨,自營商,26620,12266111,35918,16514938,-9298,-4248827,3036,1415409,34167,15785601,-31131,-14370192
20260602,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,微型臺指期貨,外資及陸資,188698,86810458,191183,87964032,-2485,-1153574,8479,3909080,431,198704,8048,3710376
20260602,小型電子期貨,自營商,133,200689,129,194533,4,6155,86,129530,183,275629,-97,-146099
20260602,小型電子期貨,投信,0,0,0,0,0,0,63,94889,0,0,63,94889
20260602,小型電子期貨,外資及陸資,710,1069057,704,1059491,6,9566,22,33136,10,15062,12,18074
20260602,小型金融期貨,自營商,63,43253,46,31365,17,11888,81,56214,22,15261,59,40953
20260602,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,小型金融期貨,外資及陸資,113,77526,113,77441,0,86,2,1388,3,2082,-1,-694
20260602,股票期貨,自營商,56822,27305436,49988,20379914,6834,6925522,64070,20678670,383320,276648669,-319250,-255969999
20260602,股票期貨,投信,414,184035,2801,4579562,-2387,-4395527,40835,21062640,260,49852,40575,21012788
20260602,股票期貨,外資及陸資,512107,270719700,534654,278358367,-22547,-7638668,158088,153200710,755000,489171126,-596912,-335970416
20260602,ETF期貨,自營商,5346,2566759,5526,2602956,-180,-36197,12649,3725954,35371,23240865,-22722,-19514911
20260602,ETF期貨,投信,0,0,0,0,0,0,4306,3648752,50,20545,4256,3628207
20260602,ETF期貨,外資及陸資,6379,5376815,7743,6016400,-1364,-639584,17995,15191972,3624,2180956,14371,13011016
20260602,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260602,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,非金電期貨,自營商,36,53323,19,28224,17,25098,106,159263,60,90056,46,69207
20260602,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,非金電期貨,外資及陸資,22,32614,37,54813,-15,-22199,2,3009,27,40622,-25,-37613
20260602,富櫃200期貨,自營商,1,1040,0,0,1,1040,7,7252,23,23828,-16,-16576
20260602,富櫃200期貨,投信,0,0,0,0,0,0,29,30044,0,0,29,30044
20260602,富櫃200期貨,外資及陸資,0,0,1,1036,-1,-1036,3,3108,0,0,3,3108
20260602,臺灣永續期貨,自營商,80,204090,80,204090,0,0,82,211302,82,211302,0,0
20260602,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,10,1805,-10,-1805
20260602,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,半導體30期貨,自營商,86,72042,98,81846,-12,-9805,8,6622,76,62794,-68,-56172
20260602,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,半導體30期貨,外資及陸資,2,1644,2,1649,0,-6,0,0,0,0,0,0
20260602,航運期貨,自營商,11,2080,11,2080,0,0,11,2080,11,2080,0,0
20260602,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260602,東證期貨,自營商,175,137317,168,131789,7,5528,60,47186,139,109254,-79,-62068
20260602,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260602,東證期貨,外資及陸資,135,106084,148,116288,-13,-10204,33,25938,87,68421,-54,-42483
20260602,美國標普500期貨,自營商,16,24297,16,24329,0,-32,10,15160,62,93992,-52,-78832
20260602,美國標普500期貨,投信,0,0,0,0,0,0,1,1516,0,0,1,1516
20260602,美國標普500期貨,外資及陸資,34,51752,35,53250,-1,-1498,2,3032,43,65451,-41,-62419
20260602,美國那斯達克100期貨,自營商,5,7593,0,0,5,7593,1,1524,96,146342,-95,-144818
20260602,美國那斯達克100期貨,投信,0,0,0,0,0,0,1,1524,0,0,1,1524
20260602,美國那斯達克100期貨,外資及陸資,697,1062486,722,1100656,-25,-38169,147,224772,558,852165,-411,-627393
20260602,美國道瓊期貨,自營商,0,0,0,0,0,0,0,0,18,18344,-18,-18344
