日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260923,臺指選擇權,CALL,自營商,77111,690512,82868,435936,-5757,254576,24603,1203723,12640,847314,11963,356409
20260923,臺指選擇權,CALL,投信,0,0,3350,255774,-3350,-255774,0,0,6098,508369,-6098,-508369
20260923,臺指選擇權,CALL,外資及陸資,116139,567113,120542,598294,-4403,-31181,8651,605112,10353,793461,-1702,-188349
20260923,臺指選擇權,PUT,自營商,73699,358431,84386,350990,-10687,7442,17483,223877,12603,134610,4880,89267
20260923,臺指選擇權,PUT,投信,0,0,0,0,0,0,105,420,0,0,105,420
20260923,臺指選擇權,PUT,外資及陸資,124642,560679,124722,578679,-80,-18000,4703,89879,3794,64026,909,25853
20260923,電子選擇權,CALL,自營商,0,0,0,0,0,0,5,204,0,0,5,204
20260923,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260923,電子選擇權,PUT,自營商,2,45,0,0,2,45,8,116,0,0,8,116
20260923,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260923,金融選擇權,CALL,自營商,8,40,40,243,-32,-203,10,400,100,469,-90,-69
20260923,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260923,金融選擇權,PUT,自營商,1,6,0,0,1,6,8,22,21,98,-13,-76
20260923,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260923,股票選擇權,CALL,自營商,552,5571,505,16715,47,-11144,1481,61338,893,57770,588,3568
20260923,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,25,2550,0,0,25,2550
20260923,股票選擇權,PUT,自營商,429,3661,130,2666,299,994,1027,25160,62,1694,965,23466
20260923,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260923,ETF選擇權,CALL,自營商,1,7,2,13,-1,-6,255,5006,245,4184,10,822
20260923,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260923,ETF選擇權,PUT,自營商,3,44,3,37,0,7,278,766,163,239,115,527
20260923,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260923,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
