日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260721,臺指選擇權,CALL,自營商,40868,606175,37525,433090,3343,173085,29607,946303,22472,908822,7135,37481
20260721,臺指選擇權,CALL,投信,0,0,158,8846,-158,-8846,11,912,1984,156237,-1973,-155325
20260721,臺指選擇權,CALL,外資及陸資,45885,540849,44364,497723,1521,43125,6890,386947,5975,430488,915,-43541
20260721,臺指選擇權,PUT,自營商,45033,409156,49926,490883,-4893,-81727,25137,584067,20187,468341,4950,115726
20260721,臺指選擇權,PUT,投信,0,0,0,0,0,0,129,762,0,0,129,762
20260721,臺指選擇權,PUT,外資及陸資,61974,594648,58512,598334,3462,-3686,19347,459635,12577,352487,6770,107148
20260721,電子選擇權,CALL,自營商,0,0,0,0,0,0,73,2001,27,712,46,1289
20260721,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260721,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260721,電子選擇權,PUT,自營商,6,13,0,0,6,13,56,1258,64,2145,-8,-887
20260721,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260721,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260721,金融選擇權,CALL,自營商,1,16,2,7,-1,9,42,775,44,184,-2,591
20260721,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260721,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260721,金融選擇權,PUT,自營商,3,28,1,7,2,21,33,132,43,1329,-10,-1197
20260721,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260721,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260721,股票選擇權,CALL,自營商,330,3325,176,2665,154,660,1050,31487,527,11166,523,20321
20260721,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260721,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,1233,49,384,-33,849
20260721,股票選擇權,PUT,自營商,297,2064,59,750,238,1313,1040,60124,164,1471,876,58653
20260721,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260721,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,320,16,32520,-14,-32200
20260721,ETF選擇權,CALL,自營商,3,79,2,7,1,72,120,5229,50,894,70,4335
20260721,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260721,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260721,ETF選擇權,PUT,自營商,1,32,1,28,0,3,111,2360,0,0,111,2360
20260721,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260721,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
