日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260827,臺指選擇權,CALL,自營商,35301,330284,37109,343301,-1808,-13017,21303,1259873,18601,878897,2702,380976
20260827,臺指選擇權,CALL,投信,0,0,251,7078,-251,-7078,5,425,3985,343559,-3980,-343134
20260827,臺指選擇權,CALL,外資及陸資,37146,377820,37338,385566,-192,-7745,5274,298278,8767,593666,-3493,-295388
20260827,臺指選擇權,PUT,自營商,45515,344965,45510,332176,5,12789,19325,291198,19145,239636,180,51562
20260827,臺指選擇權,PUT,投信,0,0,0,0,0,0,106,468,0,0,106,468
20260827,臺指選擇權,PUT,外資及陸資,52738,443638,52274,451672,464,-8035,6827,146361,6342,116280,485,30081
20260827,電子選擇權,CALL,自營商,0,0,0,0,0,0,5,154,3,264,2,-110
20260827,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260827,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260827,電子選擇權,PUT,自營商,0,0,0,0,0,0,9,85,3,50,6,35
20260827,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260827,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260827,金融選擇權,CALL,自營商,0,0,35,149,-35,-149,81,1054,198,2228,-117,-1174
20260827,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260827,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260827,金融選擇權,PUT,自營商,10,122,0,0,10,122,37,142,24,335,13,-193
20260827,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260827,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260827,股票選擇權,CALL,自營商,487,5378,190,3650,297,1728,1750,40722,727,19333,1023,21389
20260827,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260827,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,92,3957,-92,-3957
20260827,股票選擇權,PUT,自營商,109,2293,29,169,80,2123,1064,22036,247,2481,817,19555
20260827,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260827,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,40,1599,-40,-1599
20260827,ETF選擇權,CALL,自營商,62,950,56,882,6,68,302,2243,294,2567,8,-324
20260827,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260827,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260827,ETF選擇權,PUT,自營商,4,63,0,0,4,63,306,1361,180,884,126,477
20260827,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260827,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
