日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260921,臺股期貨,自營商,3731,35703361,3869,37001677,-138,-1298316,2199,21160444,5553,53389474,-3354,-32229030
20260921,臺股期貨,投信,112,1075791,1203,11551374,-1091,-10475583,76936,739401122,2917,28034120,74019,711367002
20260921,臺股期貨,外資及陸資,33783,322135767,31749,302573048,2034,19562720,10318,99165473,84399,811188890,-74081,-712023417
20260921,電子期貨,自營商,12,145559,5,60369,7,85190,5,60870,208,2526867,-203,-2465997
20260921,電子期貨,投信,0,0,5,60742,-5,-60742,175,2125970,0,0,175,2125970
20260921,電子期貨,外資及陸資,60,724197,63,759978,-3,-35781,113,1372769,176,2138118,-63,-765349
20260921,金融期貨,自營商,19,69387,7,25600,12,43787,61,224077,127,466522,-66,-242445
20260921,金融期貨,投信,0,0,0,0,0,0,34,124896,0,0,34,124896
20260921,金融期貨,外資及陸資,33,120606,31,113288,2,7318,56,205710,83,304892,-27,-99182
20260921,小型臺指期貨,自營商,4989,11908927,4678,11163562,311,745365,1618,3891687,8193,19708186,-6575,-15816499
20260921,小型臺指期貨,投信,2,4804,1,2402,1,2402,89,213836,150,360398,-61,-146562
20260921,小型臺指期貨,外資及陸資,63136,150328664,62738,149317387,398,1011276,6148,14772366,481,1155806,5667,13616560
20260921,微型臺指期貨,自營商,12168,5818766,9936,4732719,2232,1086047,13371,6430694,6903,3338589,6468,3092105
20260921,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260921,微型臺指期貨,外資及陸資,96865,46131538,91492,43534081,5373,2597457,13812,6637080,109,52576,13703,6584504
20260921,小型電子期貨,自營商,80,121350,20,30335,60,91014,146,221908,258,391786,-112,-169878
20260921,小型電子期貨,投信,0,0,0,0,0,0,75,113891,0,0,75,113891
20260921,小型電子期貨,外資及陸資,301,454362,289,435684,12,18678,39,59223,0,0,39,59223
