日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260810,臺指選擇權,CALL,自營商,26336,348165,28006,342742,-1670,5423,27155,1234007,23666,918656,3489,315351
20260810,臺指選擇權,CALL,投信,0,0,42,1588,-42,-1588,3,282,2830,289135,-2827,-288853
20260810,臺指選擇權,CALL,外資及陸資,25140,354569,24229,353835,911,734,10406,445750,7069,521716,3337,-75966
20260810,臺指選擇權,PUT,自營商,31585,331567,35533,409883,-3948,-78315,27528,474787,22210,436529,5318,38258
20260810,臺指選擇權,PUT,投信,160,1482,0,0,160,1482,165,1458,0,0,165,1458
20260810,臺指選擇權,PUT,外資及陸資,32383,405786,30199,399976,2184,5810,19798,278804,15107,252463,4691,26341
20260810,電子選擇權,CALL,自營商,0,0,0,0,0,0,81,2482,32,1024,49,1458
20260810,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260810,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260810,電子選擇權,PUT,自營商,0,0,0,0,0,0,73,815,76,1143,-3,-328
20260810,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260810,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260810,金融選擇權,CALL,自營商,9,35,62,119,-53,-84,66,1105,115,325,-49,780
20260810,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260810,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260810,金融選擇權,PUT,自營商,6,41,5,45,1,-4,38,38,120,1162,-82,-1124
20260810,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260810,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260810,股票選擇權,CALL,自營商,252,12144,243,9172,9,2972,1598,64177,811,29354,787,34823
20260810,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260810,股票選擇權,CALL,外資及陸資,0,0,12,3032,-12,-3032,20,705,67,5609,-47,-4904
20260810,股票選擇權,PUT,自營商,231,1787,212,1197,19,590,1324,50476,409,2734,915,47742
20260810,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260810,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,26,22448,-26,-22448
20260810,ETF選擇權,CALL,自營商,0,0,2,2,-2,-2,174,10527,59,581,115,9946
20260810,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260810,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260810,ETF選擇權,PUT,自營商,3,35,3,53,0,-18,132,855,61,281,71,574
20260810,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260810,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
