日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260916,臺指選擇權,CALL,自營商,88489,661700,91531,457695,-3042,204005,17896,597703,10987,269653,6909,328050
20260916,臺指選擇權,CALL,投信,5,346,3710,228175,-3705,-227829,5,333,5471,315492,-5466,-315159
20260916,臺指選擇權,CALL,外資及陸資,102544,507173,107128,520185,-4584,-13013,4408,154373,6569,276603,-2161,-122230
20260916,臺指選擇權,PUT,自營商,88061,428818,99411,437650,-11350,-8832,12470,213852,13616,244719,-1146,-30867
20260916,臺指選擇權,PUT,投信,5,262,0,0,5,262,5,221,0,0,5,221
20260916,臺指選擇權,PUT,外資及陸資,112474,508094,115367,536356,-2893,-28262,3213,148695,1871,57759,1342,90936
20260916,電子選擇權,CALL,自營商,0,0,0,0,0,0,1,20,0,0,1,20
20260916,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260916,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260916,電子選擇權,PUT,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260916,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260916,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260916,金融選擇權,CALL,自營商,3,6,2,23,1,-17,4,318,36,611,-32,-293
20260916,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260916,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260916,金融選擇權,PUT,自營商,0,0,0,0,0,0,5,12,14,5,-9,7
20260916,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260916,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260916,股票選擇權,CALL,自營商,390,6924,278,12834,112,-5910,1017,25611,593,29181,424,-3570
20260916,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260916,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,25,1205,0,0,25,1205
20260916,股票選擇權,PUT,自營商,244,7775,170,815,74,6960,660,24767,39,3308,621,21459
20260916,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260916,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260916,ETF選擇權,CALL,自營商,0,0,0,0,0,0,199,879,204,1225,-5,-346
20260916,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260916,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260916,ETF選擇權,PUT,自營商,0,0,20,251,-20,-251,231,2307,215,2612,16,-305
20260916,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260916,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
