日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260629,臺指選擇權,CALL,自營商,35058,483541,30142,434530,4916,49010,20903,1043119,17984,1164771,2919,-121652
20260629,臺指選擇權,CALL,投信,1,50,50,2022,-49,-1972,6,366,1763,96089,-1757,-95723
20260629,臺指選擇權,CALL,外資及陸資,24651,381554,23620,403810,1031,-22257,7283,398308,7274,636792,9,-238484
20260629,臺指選擇權,PUT,自營商,39259,576775,35843,551296,3416,25480,29424,746345,23812,721327,5612,25018
20260629,臺指選擇權,PUT,投信,30,340,0,0,30,340,117,1429,0,0,117,1429
20260629,臺指選擇權,PUT,外資及陸資,28849,448243,29141,481818,-292,-33575,17543,509055,13323,435503,4220,73552
20260629,電子選擇權,CALL,自營商,0,0,0,0,0,0,168,4053,152,3632,16,421
20260629,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260629,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260629,電子選擇權,PUT,自營商,2,63,0,0,2,63,137,5103,89,3499,48,1604
20260629,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260629,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260629,金融選擇權,CALL,自營商,6,36,30,104,-24,-68,288,10889,450,13446,-162,-2557
20260629,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260629,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260629,金融選擇權,PUT,自營商,1,9,2,23,-1,-14,258,2915,230,3196,28,-281
20260629,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260629,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260629,股票選擇權,CALL,自營商,189,5869,186,4015,3,1855,1415,74696,2085,50606,-670,24090
20260629,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260629,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,4,1192,59,14695,-55,-13503
20260629,股票選擇權,PUT,自營商,124,1831,80,1695,44,136,1598,101980,742,12300,856,89680
20260629,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260629,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,578,70,47850,-68,-47272
20260629,ETF選擇權,CALL,自營商,0,0,0,0,0,0,158,3280,146,1437,12,1843
20260629,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260629,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260629,ETF選擇權,PUT,自營商,5,73,33,717,-28,-644,248,3289,156,2698,92,591
20260629,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260629,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
