日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260908,臺指選擇權,CALL,自營商,38618,253944,41209,308186,-2591,-54241,28555,1404656,25821,979544,2734,425112
20260908,臺指選擇權,CALL,投信,0,0,1,128,-1,-128,2,210,4417,349455,-4415,-349245
20260908,臺指選擇權,CALL,外資及陸資,40791,341883,40914,356996,-123,-15113,9295,382600,11737,744586,-2442,-361986
20260908,臺指選擇權,PUT,自營商,46071,293945,44761,292244,1310,1701,26391,278710,28518,224450,-2127,54260
20260908,臺指選擇權,PUT,投信,0,0,0,0,0,0,106,64,0,0,106,64
20260908,臺指選擇權,PUT,外資及陸資,52404,428223,48751,396472,3653,31751,11034,141211,7357,67648,3677,73563
20260908,電子選擇權,CALL,自營商,0,0,0,0,0,0,13,269,62,899,-49,-630
20260908,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260908,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260908,電子選擇權,PUT,自營商,1,11,1,17,0,-6,14,65,8,42,6,23
20260908,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260908,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260908,金融選擇權,CALL,自營商,180,1344,123,442,57,902,125,6088,538,11754,-413,-5666
20260908,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260908,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260908,金融選擇權,PUT,自營商,50,293,54,311,-4,-19,94,277,99,314,-5,-37
20260908,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260908,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260908,股票選擇權,CALL,自營商,373,4316,146,4680,227,-364,2569,75460,1215,31863,1354,43597
20260908,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260908,股票選擇權,CALL,外資及陸資,6,53,0,0,6,53,17,123,92,4118,-75,-3995
20260908,股票選擇權,PUT,自營商,171,3886,38,1699,133,2187,1540,15312,275,3692,1265,11620
20260908,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260908,股票選擇權,PUT,外資及陸資,2,78,0,0,2,78,16,894,40,402,-24,492
20260908,ETF選擇權,CALL,自營商,0,0,0,0,0,0,417,4538,349,3638,68,900
20260908,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260908,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260908,ETF選擇權,PUT,自營商,2,11,1,1,1,11,375,1792,329,3311,46,-1519
20260908,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260908,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
