日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260924,臺指選擇權,CALL,自營商,26239,253416,26536,269022,-297,-15606,29360,1163277,17694,858221,11666,305056
20260924,臺指選擇權,CALL,投信,0,0,650,44191,-650,-44191,0,0,6748,504687,-6748,-504687
20260924,臺指選擇權,CALL,外資及陸資,29907,301803,29903,303033,4,-1230,10099,634686,11797,814190,-1698,-179504
20260924,臺指選擇權,PUT,自營商,38901,344236,38840,332279,61,11957,23664,294529,18723,187286,4941,107243
20260924,臺指選擇權,PUT,投信,0,0,0,0,0,0,105,500,0,0,105,500
20260924,臺指選擇權,PUT,外資及陸資,47563,463921,46827,467147,736,-3226,6705,115786,5060,90059,1645,25727
20260924,電子選擇權,CALL,自營商,0,0,0,0,0,0,5,188,0,0,5,188
20260924,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,電子選擇權,PUT,自營商,0,0,0,0,0,0,8,125,0,0,8,125
20260924,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,金融選擇權,CALL,自營商,6,28,6,19,0,9,11,375,101,411,-90,-36
20260924,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,金融選擇權,PUT,自營商,20,128,1,7,19,121,27,147,21,123,6,24
20260924,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,股票選擇權,CALL,自營商,216,6204,156,9233,60,-3029,1620,56452,972,60783,648,-4331
20260924,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,25,2235,0,0,25,2235
20260924,股票選擇權,PUT,自營商,276,1623,19,269,257,1354,1284,27157,62,1822,1222,25335
20260924,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,ETF選擇權,CALL,自營商,4,18,9,490,-5,-472,255,4824,250,4494,5,330
20260924,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260924,ETF選擇權,PUT,自營商,6,93,0,0,6,93,284,1019,163,272,121,747
20260924,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260924,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
