日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260825,臺指選擇權,CALL,自營商,48882,349796,51609,349455,-2727,340,20289,950247,18887,707615,1402,242632
20260825,臺指選擇權,CALL,投信,0,0,290,6930,-290,-6930,6,372,4035,233208,-4029,-232836
20260825,臺指選擇權,CALL,外資及陸資,47126,402489,46671,411760,455,-9270,4534,205246,7278,420073,-2744,-214827
20260825,臺指選擇權,PUT,自營商,58367,547226,58205,544457,162,2769,19143,359481,17489,281061,1654,78420
20260825,臺指選擇權,PUT,投信,0,0,0,0,0,0,166,947,0,0,166,947
20260825,臺指選擇權,PUT,外資及陸資,64439,662582,64098,666336,341,-3754,7322,212479,6376,177475,946,35004
20260825,電子選擇權,CALL,自營商,0,0,0,0,0,0,5,124,3,224,2,-100
20260825,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260825,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260825,電子選擇權,PUT,自營商,0,0,0,0,0,0,9,153,3,83,6,70
20260825,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260825,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260825,金融選擇權,CALL,自營商,56,818,33,540,23,278,84,939,149,1790,-65,-851
20260825,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260825,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260825,金融選擇權,PUT,自營商,20,188,10,130,10,58,36,156,31,447,5,-291
20260825,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260825,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260825,股票選擇權,CALL,自營商,256,2047,119,1692,137,355,1299,29540,478,11015,821,18525
20260825,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260825,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,92,3872,-92,-3872
20260825,股票選擇權,PUT,自營商,46,794,31,288,15,507,1020,21387,252,3112,768,18275
20260825,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260825,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,40,2642,-40,-2642
20260825,ETF選擇權,CALL,自營商,0,0,0,0,0,0,246,1206,244,1538,2,-332
20260825,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260825,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260825,ETF選擇權,PUT,自營商,35,566,33,490,2,75,300,3024,180,2156,120,868
20260825,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260825,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
