日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260820,臺指選擇權,CALL,自營商,41238,439086,43910,614025,-2672,-174939,19882,916553,17238,696591,2644,219962
20260820,臺指選擇權,CALL,投信,6,389,740,56792,-734,-56404,6,381,3515,223318,-3509,-222937
20260820,臺指選擇權,CALL,外資及陸資,49581,476755,49488,508420,93,-31665,3600,193244,5702,381736,-2102,-188492
20260820,臺指選擇權,PUT,自營商,49860,481188,47986,444281,1874,36907,17403,387600,15647,318509,1756,69091
20260820,臺指選擇權,PUT,投信,6,325,0,0,6,325,6,296,0,0,6,296
20260820,臺指選擇權,PUT,外資及陸資,66408,635155,67064,668733,-656,-33579,4982,239433,5371,194837,-389,44596
20260820,電子選擇權,CALL,自營商,4,100,0,0,4,100,5,127,3,218,2,-91
20260820,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260820,電子選擇權,PUT,自營商,4,79,0,0,4,79,9,184,3,96,6,88
20260820,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260820,金融選擇權,CALL,自營商,32,235,110,756,-78,-521,54,779,126,820,-72,-41
20260820,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260820,金融選擇權,PUT,自營商,31,415,4,52,27,364,33,377,58,1270,-25,-893
20260820,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260820,股票選擇權,CALL,自營商,330,12266,150,3980,180,8286,897,20741,434,9372,463,11369
20260820,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,92,3238,-92,-3238
20260820,股票選擇權,PUT,自營商,184,9247,23,483,161,8764,759,20461,212,3239,547,17222
20260820,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,40,3204,-40,-3204
20260820,ETF選擇權,CALL,自營商,12,439,22,471,-10,-32,201,916,196,1229,5,-313
20260820,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260820,ETF選擇權,PUT,自營商,43,661,1,9,42,652,204,2818,106,1904,98,914
20260820,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260820,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
