日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260901,臺股期貨,自營商,4757,44545078,7162,66964212,-2405,-22419134,3092,29226123,4082,38567368,-990,-9341245
20260901,臺股期貨,投信,488,4600380,339,3197337,149,1403043,79188,747550558,3161,29840472,76027,717710086
20260901,臺股期貨,外資及陸資,48596,452776819,44345,413090513,4251,39686307,9797,92493924,88503,835548529,-78706,-743054605
20260901,電子期貨,自營商,20,235339,39,461227,-19,-225889,8,96197,138,1658760,-130,-1562563
20260901,電子期貨,投信,20,240088,0,0,20,240088,162,1947240,0,0,162,1947240
20260901,電子期貨,外資及陸資,109,1291223,86,1018329,23,272894,46,552920,193,2319860,-147,-1766940
20260901,金融期貨,自營商,71,239153,19,64028,52,175125,56,190030,60,203604,-4,-13574
20260901,金融期貨,投信,0,0,0,0,0,0,34,115376,0,0,34,115376
20260901,金融期貨,外資及陸資,222,747192,227,764008,-5,-16816,122,413995,158,536157,-36,-122162
20260901,小型臺指期貨,自營商,10365,24164596,9379,21881727,986,2282869,3520,8319006,7145,16900034,-3625,-8581028
20260901,小型臺指期貨,投信,0,0,2,4718,-2,-4718,104,245445,153,361088,-49,-115643
20260901,小型臺指期貨,外資及陸資,92869,215903836,87921,204357753,4948,11546083,6209,14655313,1203,2839752,5006,11815561
20260901,微型臺指期貨,自營商,30688,14304690,11338,5274965,19350,9029726,6530,3091066,22619,10699832,-16089,-7608766
20260901,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,微型臺指期貨,外資及陸資,137078,63715408,123681,57444442,13397,6270966,31193,14723633,7,3304,31186,14720329
20260901,小型電子期貨,自營商,131,193369,133,195612,-2,-2243,134,201359,197,295993,-63,-94634
20260901,小型電子期貨,投信,0,0,0,0,0,0,77,115693,0,0,77,115693
20260901,小型電子期貨,外資及陸資,545,804559,547,807834,-2,-3275,26,39065,9,13523,17,25542
20260901,小型金融期貨,自營商,33,27735,23,19351,10,8385,185,156945,42,35631,143,121314
20260901,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,小型金融期貨,外資及陸資,138,116124,137,115190,1,933,4,3393,18,15270,-14,-11877
20260901,股票期貨,自營商,47144,22310052,54133,25149588,-6989,-2839536,82530,31561025,288759,200404211,-206229,-168843186
20260901,股票期貨,投信,194,41656,669,668358,-475,-626702,3843,8705937,200,33964,3643,8671973
20260901,股票期貨,外資及陸資,299727,163181323,307742,165400943,-8015,-2219620,178146,145098080,617317,382430358,-439171,-237332278
20260901,ETF期貨,自營商,7404,3248514,4069,2840494,3335,408020,16045,5607616,37525,25636774,-21480,-20029158
20260901,ETF期貨,投信,0,0,0,0,0,0,11326,11370019,45,18360,11281,11351659
20260901,ETF期貨,外資及陸資,6980,5406990,5479,4604912,1501,802078,13828,10848109,3268,1937076,10560,8911033
20260901,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260901,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260901,非金電期貨,自營商,124,20848,263,44210,-139,-23362,296,49625,171,28671,125,20954
20260901,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,非金電期貨,外資及陸資,63,10576,43,7200,20,3376,40,6703,29,4860,11,1843
20260901,富櫃200期貨,自營商,1,956,3,2861,-2,-1904,4,3826,9,8608,-5,-4782
20260901,富櫃200期貨,投信,0,0,0,0,0,0,29,27737,0,0,29,27737
20260901,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260901,臺灣永續期貨,自營商,11,28855,11,28855,0,0,40,105311,40,105311,0,0
20260901,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260901,臺灣生技期貨,自營商,2,440,0,0,2,440,0,0,2,440,-2,-440
20260901,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260901,半導體30期貨,自營商,26,20490,31,24341,-5,-3851,27,21711,28,22513,-1,-802
20260901,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260901,航運期貨,自營商,8,1685,5,1058,3,627,1,211,6,1265,-5,-1054
20260901,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260901,東證期貨,自營商,271,225049,355,294452,-84,-69403,6,4977,147,121754,-141,-116777
20260901,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,東證期貨,外資及陸資,250,207248,167,138659,83,68589,23,18982,0,0,23,18982
20260901,美國標普500期貨,自營商,0,0,0,0,0,0,2,3081,34,52822,-32,-49741
20260901,美國標普500期貨,投信,0,0,0,0,0,0,1,1541,0,0,1,1541
20260901,美國標普500期貨,外資及陸資,3,4628,0,0,3,4628,74,114238,106,163304,-32,-49066
20260901,美國那斯達克100期貨,自營商,16,23584,6,8929,10,14656,5,7390,247,366700,-242,-359310
20260901,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2956,0,0,2,2956
20260901,美國那斯達克100期貨,外資及陸資,143,210782,215,316831,-72,-106049,33,49251,422,623747,-389,-574496
20260901,美國道瓊期貨,自營商,0,0,4,4266,-4,-4266,0,0,48,51467,-48,-51467
20260901,美國道瓊期貨,投信,0,0,0,0,0,0,1,1067,0,0,1,1067
20260901,美國道瓊期貨,外資及陸資,25,26844,47,50290,-22,-23447,93,99655,17,18132,76,81523
20260901,美國費城半導體期貨,自營商,4,3680,0,0,4,3680,0,0,511,474004,-511,-474004
20260901,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,美國費城半導體期貨,外資及陸資,14,12921,17,15684,-3,-2763,392,363619,134,124473,258,239146
20260901,英國富時100期貨,自營商,0,0,65,35109,-65,-35109,0,0,93,50241,-93,-50241
20260901,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260901,英國富時100期貨,外資及陸資,0,0,1,540,-1,-540,68,36703,0,0,68,36703
