日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260722,臺指選擇權,CALL,自營商,89465,537869,94331,461780,-4866,76088,18343,850635,14181,812023,4162,38612
20260722,臺指選擇權,CALL,投信,0,0,220,14858,-220,-14858,11,959,1494,111468,-1483,-110509
20260722,臺指選擇權,CALL,外資及陸資,117331,669749,122838,672715,-5507,-2966,4744,324084,4327,400701,417,-76617
20260722,臺指選擇權,PUT,自營商,96350,436388,116300,462020,-19950,-25633,18070,545172,14001,461064,4069,84108
20260722,臺指選擇權,PUT,投信,0,0,0,0,0,0,9,546,0,0,9,546
20260722,臺指選擇權,PUT,外資及陸資,125440,600606,125141,622122,299,-21516,13093,410252,10358,320843,2735,89409
20260722,電子選擇權,CALL,自營商,0,0,0,0,0,0,73,2187,27,779,46,1408
20260722,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,電子選擇權,PUT,自營商,0,0,0,0,0,0,56,1104,64,1870,-8,-766
20260722,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,金融選擇權,CALL,自營商,20,198,77,746,-57,-548,40,847,99,878,-59,-31
20260722,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,金融選擇權,PUT,自營商,1,5,0,0,1,5,34,102,43,1173,-9,-1071
20260722,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,股票選擇權,CALL,自營商,243,3799,139,3305,104,494,1012,37162,497,12235,515,24927
20260722,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,961,49,1183,-33,-222
20260722,股票選擇權,PUT,自營商,103,2161,89,1026,14,1134,812,57019,149,1337,663,55682
20260722,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,354,16,27976,-14,-27622
20260722,ETF選擇權,CALL,自營商,0,0,0,0,0,0,120,5250,50,793,70,4457
20260722,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260722,ETF選擇權,PUT,自營商,7,151,23,632,-16,-481,118,2250,23,616,95,1634
20260722,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260722,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
