日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260527,臺指選擇權,CALL,自營商,128798,1023719,136898,838368,-8100,185351,15055,2113521,15231,2959052,-176,-845531
20260527,臺指選擇權,CALL,投信,0,0,1,219,-1,-219,1,218,397,73801,-396,-73583
20260527,臺指選擇權,CALL,外資及陸資,155207,1003094,158775,1095626,-3568,-92531,7480,2251263,6267,1661938,1213,589325
20260527,臺指選擇權,PUT,自營商,140923,658343,155644,719634,-14721,-61291,27380,195879,23533,252664,3847,-56785
20260527,臺指選擇權,PUT,投信,0,0,0,0,0,0,93,931,0,0,93,931
20260527,臺指選擇權,PUT,外資及陸資,176895,862951,175946,854443,949,8508,17153,162738,13017,108822,4136,53916
20260527,電子選擇權,CALL,自營商,0,0,2,47,-2,-47,565,56220,479,50844,86,5376
20260527,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260527,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260527,電子選擇權,PUT,自營商,52,1564,0,0,52,1564,447,2670,258,147,189,2523
20260527,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260527,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260527,金融選擇權,CALL,自營商,63,641,52,398,11,243,15,509,173,3031,-158,-2522
20260527,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260527,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260527,金融選擇權,PUT,自營商,42,442,41,230,1,213,100,337,45,299,55,38
20260527,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260527,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260527,股票選擇權,CALL,自營商,152,2089,131,1457,21,632,1861,148204,1831,82525,30,65679
20260527,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260527,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,12,981,12,46980,0,-45999
20260527,股票選擇權,PUT,自營商,108,3771,74,2409,34,1362,1919,24251,979,6210,940,18041
20260527,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260527,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,5,20,-5,-20
20260527,ETF選擇權,CALL,自營商,70,849,68,740,2,110,377,12616,406,14411,-29,-1795
20260527,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260527,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260527,ETF選擇權,PUT,自營商,53,835,19,351,34,485,388,3260,306,2643,82,617
20260527,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260527,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
