日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260601,臺指選擇權,CALL,自營商,44372,615810,37424,582893,6948,32917,22194,2633963,19134,3628862,3060,-994899
20260601,臺指選擇權,CALL,投信,0,0,0,0,0,0,1,274,407,95882,-406,-95608
20260601,臺指選擇權,CALL,外資及陸資,33693,463071,32469,451366,1224,11705,11710,2711140,8114,2092455,3596,618685
20260601,臺指選擇權,PUT,自營商,52324,504336,51241,502444,1083,1892,35977,207372,31556,268498,4421,-61126
20260601,臺指選擇權,PUT,投信,0,0,0,0,0,0,93,431,0,0,93,431
20260601,臺指選擇權,PUT,外資及陸資,50076,574667,48302,560754,1774,13913,24321,268027,17504,160459,6817,107568
20260601,電子選擇權,CALL,自營商,147,4391,153,4552,-6,-161,714,72899,630,65723,84,7176
20260601,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260601,電子選擇權,PUT,自營商,98,2855,81,2328,17,526,546,6511,329,2457,217,4054
20260601,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260601,金融選擇權,CALL,自營商,277,2156,250,1580,27,575,121,1931,299,5130,-178,-3199
20260601,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260601,金融選擇權,PUT,自營商,117,561,117,558,0,3,185,619,112,441,73,178
20260601,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260601,股票選擇權,CALL,自營商,218,5712,265,5377,-47,335,2083,215082,2027,134684,56,80398
20260601,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,股票選擇權,CALL,外資及陸資,4,850,0,0,4,850,14,1695,24,48932,-10,-47237
20260601,股票選擇權,PUT,自營商,141,6016,54,1032,87,4985,2170,22205,1064,3294,1106,18911
20260601,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,股票選擇權,PUT,外資及陸資,0,0,10,2292,-10,-2292,0,0,15,2219,-15,-2219
20260601,ETF選擇權,CALL,自營商,33,529,31,513,2,15,404,18432,422,19491,-18,-1059
20260601,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260601,ETF選擇權,PUT,自營商,9,206,0,0,9,206,406,2735,344,1984,62,751
20260601,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260601,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
